Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,checkpoint-u6qh,checkpoint-wwj4,checkpoint-75d5,branch-2gum,branch-dg21,branch-5lq7,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: instruct_num,Spreadsheet: instruct_text,Spreadsheet: passage,Spreadsheet: line,Spreadsheet: line_text,Spreadsheet: probe,Spreadsheet: condition,Spreadsheet: condition_num,Spreadsheet: set,Spreadsheet: question_text,Spreadsheet: correct_response,Spreadsheet: response_a,Spreadsheet: response_b,Spreadsheet: response_c,Spreadsheet: response_d,Spreadsheet: response_e,Spreadsheet: ,Spreadsheet: __EMPTY,Spreadsheet: __EMPTY_1,Spreadsheet: __EMPTY_2,Manipulation: Spreadsheet
9,1737739977029,24/01/2025 17:32:57,1737739977029,0,24/01/2025 17:32:57,202242,3,task-wn3e,,42717204,BLIND,12460212,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1470x956,1440x768,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,1,passages,Sentences,3emlxf,1,response,space,934,917,934,934,917,934,1,934,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,0,Passage 1,0,Easy,2,1,,,,,,,,,,,,
10,1737739982686,24/01/2025 17:33:02,1737739982686,0,24/01/2025 17:33:02,202242,3,task-wn3e,,42717204,BLIND,12460212,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1470x956,1440x768,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,2,passages,Sentences,3emlxf,1,response,space,5674,5666,5674,5674,5666,5674,1,5674,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,1,Marketing is a business activity that directs the flow of goods and services from a producer to a consumer or user.,0,Easy,2,1,,,,,,,,,,,,
11,1737739987399,24/01/2025 17:33:07,1737739987399,0,24/01/2025 17:33:07,202242,3,task-wn3e,,42717204,BLIND,12460212,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1470x956,1440x768,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,3,passages,Sentences,3emlxf,1,response,space,4721,4717,4721,4721,4717,4721,1,4721,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,2,It is the link that connects producers and consumers and brings production and consumption together.,0,Easy,2,1,,,,,,,,,,,,
12,1737739991497,24/01/2025 17:33:11,1737739991497,0,24/01/2025 17:33:11,202242,3,task-wn3e,,42717204,BLIND,12460212,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1470x956,1440x768,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,4,passages,Sentences,3emlxf,1,response,space,4102,4100,4102,4102,4100,4102,1,4102,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,3,About one in every six employees is involved directly in wholesaling or retailing activities.,0,Easy,2,1,,,,,,,,,,,,
13,1737739997266,24/01/2025 17:33:17,1737739997266,0,24/01/2025 17:33:17,202242,3,task-wn3e,,42717204,BLIND,12460212,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1470x956,1440x768,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,5,passages,Sentences,3emlxf,1,response,space,5771,5767,5771,5771,5767,5771,1,5771,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,4,"This ratio does not take into account other employees who assist marketing through transportation, communication, and office jobs.",0,Easy,2,1,,,,,,,,,,,,
14,1737739999194,24/01/2025 17:33:19,1737739999194,0,24/01/2025 17:33:19,202242,3,task-wn3e,,42717204,BLIND,12460212,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1470x956,1440x768,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,6,passages,Sentences,3emlxf,1,response,space,1932,1916,1932,1932,1916,1932,1,1932,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,5,Marketing provides many different kinds of jobs.,0,Easy,2,1,,,,,,,,,,,,
15,1737740000701,24/01/2025 17:33:20,1737740000701,0,24/01/2025 17:33:20,202242,3,task-wn3e,,42717204,BLIND,12460212,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1470x956,1440x768,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,7,passages,Sentences,3emlxf,1,response,space,1524,1517,1524,1524,1517,1524,1,1524,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,6,These jobs require a wide range of skills and abilities.,0,Easy,2,1,,,,,,,,,,,,
16,1737740003896,24/01/2025 17:33:23,1737740003896,0,24/01/2025 17:33:23,202242,3,task-wn3e,,42717204,BLIND,12460212,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1470x956,1440x768,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,8,passages,Sentences,3emlxf,1,response,space,3201,3200,3201,3201,3200,3201,1,3201,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,7,"We usually think that the primary job in marketing is selling, but there are jobs in management, advertising, market and product research, and buying.",0,Easy,2,1,,,,,,,,,,,,
17,1737740007162,24/01/2025 17:33:27,1737740007162,0,24/01/2025 17:33:27,202242,3,task-wn3e,,42717204,BLIND,12460212,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1470x956,1440x768,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,9,passages,Sentences,3emlxf,1,response,space,3267,3250,3267,3267,3250,3267,1,3267,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,8,"The economic well-being of our country is determined largely by productivity, consumption, and employment.",1,Easy,2,1,,,,,,,,,,,,
18,1737740010224,24/01/2025 17:33:30,1737740010224,0,24/01/2025 17:33:30,202242,3,task-wn3e,,42717204,BLIND,12460212,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1470x956,1440x768,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,1,probe,Thought probe,muxvwp,1,response,yes,3079,3066,3079,3079,3066,3079,1,3079,0,0,,Click Response,response,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,
19,1737740011836,24/01/2025 17:33:31,1737740011836,0,24/01/2025 17:33:31,202242,3,task-wn3e,,42717204,BLIND,12460212,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1470x956,1440x768,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,10,passages,Sentences,3emlxf,1,response,space,1626,1617,1626,1626,1617,1626,1,1626,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,9,The efficiency of marketing affects all three.,0,Easy,2,1,,,,,,,,,,,,
20,1737740014987,24/01/2025 17:33:34,1737740014987,0,24/01/2025 17:33:34,202242,3,task-wn3e,,42717204,BLIND,12460212,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1470x956,1440x768,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,11,passages,Sentences,3emlxf,1,response,space,3159.0000000000146,3150,3159.0000000000146,3159.0000000000146,3150,3159.0000000000146,1,3159.0000000000146,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,10,People consume many goods if marketing creates a demand.,0,Easy,2,1,,,,,,,,,,,,
21,1737740019168,24/01/2025 17:33:39,1737740019168,0,24/01/2025 17:33:39,202242,3,task-wn3e,,42717204,BLIND,12460212,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1470x956,1440x768,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,12,passages,Sentences,3emlxf,1,response,space,4190,4183,4190,4190,4183,4190,1,4190,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,11,"High consumption requires high productivity to meet the wants of people, and high productivity and high-level activity in marketing combined result in high employment.",1,Easy,2,1,,,,,,,,,,,,
22,1737740020818,24/01/2025 17:33:40,1737740020818,0,24/01/2025 17:33:40,202242,3,task-wn3e,,42717204,BLIND,12460212,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1470x956,1440x768,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,2,probe,Thought probe,muxvwp,1,response,yes,1657,1650,1657,1657,1650,1657,1,1657,0,0,,Click Response,response,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,
23,1737740023387,24/01/2025 17:33:43,1737740023387,0,24/01/2025 17:33:43,202242,3,task-wn3e,,42717204,BLIND,12460212,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1470x956,1440x768,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,13,passages,Sentences,3emlxf,1,response,space,2577,2567,2577,2577,2567,2577,1,2577,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,12,Marketing is indirectly a key to a high economic level of living for the people.,0,Easy,2,1,,,,,,,,,,,,
24,1737740029510,24/01/2025 17:33:49,1737740029510,0,24/01/2025 17:33:49,202242,3,task-wn3e,,42717204,BLIND,12460212,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1470x956,1440x768,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,1,instr_comprehension,Comprehension instruction,ki2jxw,1,response,space,6133.000000000015,6117,6133.000000000015,6133.000000000015,6117,6133.000000000015,1,6133.000000000015,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,,,,,,,,,,,,,,,,
25,1737740032788,24/01/2025 17:33:52,1737740032788,0,24/01/2025 17:33:52,202242,3,task-wn3e,,42717204,BLIND,12460212,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1470x956,1440x768,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,1,comprehension,Comprehension questions,ers3wv,1,response,c,3291,3283,3291,3291,3283,3291,1,3291,0,0,,Click Response,response C,4,object-68,comprehension,,,1,1,,,,,,Our economic well-being is determined largely by how many factors?,c,One,Two,Three,Four,Five,,,,,
26,1737740036053,24/01/2025 17:33:56,1737740036053,0,24/01/2025 17:33:56,202242,3,task-wn3e,,42717204,BLIND,12460212,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1470x956,1440x768,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,2,comprehension,Comprehension questions,ers3wv,1,response,d,3275,3267,3275,3275,3267,3275,1,3275,0,0,,Click Response,response C,4,object-68,comprehension,,,1,2,,,,,,One major factor mentioned as affecting our economic well-being was,d,high wages,low interest rates,technology,employment,foreign trade,,,,,
27,1737740040113,24/01/2025 17:34:00,1737740040113,0,24/01/2025 17:34:00,202242,3,task-wn3e,,42717204,BLIND,12460212,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1470x956,1440x768,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,3,comprehension,Comprehension questions,ers3wv,1,response,d,4068,4066,4068,4068,4066,4068,1,4068,0,0,,Click Response,response D,5,object-69,comprehension,,,1,3,,,,,,The purpose of this passage is to,d,persuade,guide,evaluate,inform,interest,,,,,
28,1737740047303,24/01/2025 17:34:07,1737740047303,0,24/01/2025 17:34:07,202242,3,task-wn3e,,42717204,BLIND,12460212,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1470x956,1440x768,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,4,comprehension,Comprehension questions,ers3wv,1,response,e,7193,7183,7193,7193,7183,7193,1,7193,0,0,,Click Response,response D,5,object-69,comprehension,,,1,4,,,,,,The chief emphasis is on,e,defining marketing,principles of marketing,opportunities in marketing,kinds of jobs in marketing,the economic significance of marketing,,,,,
29,1737740049149,24/01/2025 17:34:09,1737740049149,0,24/01/2025 17:34:09,202242,3,task-wn3e,,42717204,BLIND,12460212,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1470x956,1440x768,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,14,passages,Sentences,3emlxf,1,response,space,1856,1851,1856,1856,1851,1856,1,1856,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,0,Passage 2,0,Easy,2,1,,,,,,,,,,,,
30,1737740051270,24/01/2025 17:34:11,1737740051270,0,24/01/2025 17:34:11,202242,3,task-wn3e,,42717204,BLIND,12460212,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1470x956,1440x768,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,15,passages,Sentences,3emlxf,1,response,space,2126,2115,2126,2126,2115,2126,1,2126,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,1,The possibility of life on Mars is not dismissed even by skeptics.,0,Easy,2,1,,,,,,,,,,,,
31,1737740052899,24/01/2025 17:34:12,1737740052899,0,24/01/2025 17:34:12,202242,3,task-wn3e,,42717204,BLIND,12460212,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1470x956,1440x768,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,16,passages,Sentences,3emlxf,1,response,space,1639,1635,1639,1639,1635,1639,1,1639,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,2,They seem to share our hope that it is true.,0,Easy,2,1,,,,,,,,,,,,
32,1737740055562,24/01/2025 17:34:15,1737740055562,0,24/01/2025 17:34:15,202242,3,task-wn3e,,42717204,BLIND,12460212,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1470x956,1440x768,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,17,passages,Sentences,3emlxf,1,response,space,2667,2666,2667,2667,2666,2667,1,2667,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,3,"So, it was disappointing when scientists studied photos from the early Mariner space flights in the mid-1960's.",0,Easy,2,1,,,,,,,,,,,,
33,1737740057278,24/01/2025 17:34:17,1737740057278,0,24/01/2025 17:34:17,202242,3,task-wn3e,,42717204,BLIND,12460212,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1470x956,1440x768,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,18,passages,Sentences,3emlxf,1,response,space,1716,1700,1716,1716,1700,1716,1,1716,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,4,"They saw no canals, no seas, and no busy Martian engineers.",0,Easy,2,1,,,,,,,,,,,,
34,1737740060088,24/01/2025 17:34:20,1737740060088,0,24/01/2025 17:34:20,202242,3,task-wn3e,,42717204,BLIND,12460212,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1470x956,1440x768,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,19,passages,Sentences,3emlxf,1,response,space,2826.9999999999854,2817,2826.9999999999854,2826.9999999999854,2817,2826.9999999999854,1,2826.9999999999854,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,5,"They saw no dangerous, warlike Martians as huge as skyscrapers.",0,Easy,2,1,,,,,,,,,,,,
35,1737740062203,24/01/2025 17:34:22,1737740062203,0,24/01/2025 17:34:22,202242,3,task-wn3e,,42717204,BLIND,12460212,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1470x956,1440x768,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,20,passages,Sentences,3emlxf,1,response,space,2125,2116,2125,2125,2116,2125,1,2125,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,6,"All they saw were mountains, craters, cold winds, and dust storms.",0,Easy,2,1,,,,,,,,,,,,
36,1737740065462,24/01/2025 17:34:25,1737740065462,0,24/01/2025 17:34:25,202242,3,task-wn3e,,42717204,BLIND,12460212,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1470x956,1440x768,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,21,passages,Sentences,3emlxf,1,response,space,3268.000000000029,3267,3268.000000000029,3268.000000000029,3267,3268.000000000029,1,3268.000000000029,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,7,It was almost as if scouts for Columbus had returned to Isabella’s court with the news that the world had turned out to be flat after all.,1,Easy,2,1,,,,,,,,,,,,
37,1737740066809,24/01/2025 17:34:26,1737740066809,0,24/01/2025 17:34:26,202242,3,task-wn3e,,42717204,BLIND,12460212,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1470x956,1440x768,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,3,probe,Thought probe,muxvwp,1,response,no,1349,1334,1349,1349,1334,1349,1,1349,0,0,,Click Response,response,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
38,1737740070149,24/01/2025 17:34:30,1737740070149,0,24/01/2025 17:34:30,202242,3,task-wn3e,,42717204,BLIND,12460212,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1470x956,1440x768,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,22,passages,Sentences,3emlxf,1,response,space,3355,3349,3355,3355,3349,3355,1,3355,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,8,"Hopeful astronomers reminded us that the Mariner IV had photographed a mere one percent of the Martian surface from 2,000 miles away.",1,Easy,2,1,,,,,,,,,,,,
39,1737740071389,24/01/2025 17:34:31,1737740071389,0,24/01/2025 17:34:31,202242,3,task-wn3e,,42717204,BLIND,12460212,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1470x956,1440x768,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,4,probe,Thought probe,muxvwp,1,response,no,1246,1234,1246,1246,1234,1246,1,1246,0,0,,Click Response,response,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
40,1737740072905,24/01/2025 17:34:32,1737740072905,0,24/01/2025 17:34:32,202242,3,task-wn3e,,42717204,BLIND,12460212,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1470x956,1440x768,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,23,passages,Sentences,3emlxf,1,response,space,1528,1516,1528,1528,1516,1528,1,1528,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,9,"In addition, the photos were taken from 2,000 miles away.",0,Easy,2,1,,,,,,,,,,,,
41,1737740075504,24/01/2025 17:34:35,1737740075504,0,24/01/2025 17:34:35,202242,3,task-wn3e,,42717204,BLIND,12460212,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1470x956,1440x768,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,24,passages,Sentences,3emlxf,1,response,space,2611,2600,2611,2611,2600,2611,1,2611,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,10,"And they pointed out that the Earth-orbiting Tiros weather satellite shot over 20,000 pictures before uncovering any evidence of life on Earth.",1,Easy,2,1,,,,,,,,,,,,
42,1737740077010,24/01/2025 17:34:37,1737740077010,0,24/01/2025 17:34:37,202242,3,task-wn3e,,42717204,BLIND,12460212,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1470x956,1440x768,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,5,probe,Thought probe,muxvwp,1,response,yes,1516,1500,1516,1516,1500,1516,1,1516,0,0,,Click Response,response,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,
43,1737740139311,24/01/2025 17:35:39,1737740139311,0,24/01/2025 17:35:39,202242,3,task-wn3e,,42717204,BLIND,12460212,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1470x956,1440x768,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,25,passages,Sentences,3emlxf,1,response,space,62318,62300,62318,62318,62300,62318,1,62318,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,11,"But still, public enthusiasm for Martian exploration wilted.",1,Easy,2,1,,,,,,,,,,,,
44,1737740140931,24/01/2025 17:35:40,1737740140931,0,24/01/2025 17:35:40,202242,3,task-wn3e,,42717204,BLIND,12460212,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1470x956,1440x768,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,6,probe,Thought probe,muxvwp,1,response,yes,1638.000000000029,1633,1638.000000000029,1638.000000000029,1633,1638.000000000029,1,1638.000000000029,0,0,,Click Response,response,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,
