Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-tloe,branch-b7np,randomiser-oo54,randomiser-5zfx,randomiser-rrwr,randomiser-39gv,branch-m511,quota-so7f,quota-bi7i,branch-k46k,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: instruct_num,Spreadsheet: instruct_text,Spreadsheet: passage,Spreadsheet: line,Spreadsheet: line_text,Spreadsheet: probe,Spreadsheet: condition,Spreadsheet: condition_num,Spreadsheet: set,Spreadsheet: question_text,Spreadsheet: correct_response,Spreadsheet: response_a,Spreadsheet: response_b,Spreadsheet: response_c,Spreadsheet: response_d,Spreadsheet: response_e,Spreadsheet: ,Spreadsheet: __EMPTY,Spreadsheet: __EMPTY_1,Spreadsheet: __EMPTY_2,Manipulation: Spreadsheet
47,1705951899617,22/01/2024 19:31:39,1705951899617,0,22/01/2024 19:31:39,155541,10,task-7qhb,,34390116,BLIND,10163615,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x730,,,0,Mind wandering task,5,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,set1_easy,2,instr_comprehension,Comprehension instruction,ki2jxw,1,response,,1682.600000000035,1666.3000000000175,1682.600000000035,1682.600000000035,1666.3000000000175,1682.600000000035,1,1682.600000000035,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,,,,,,,,,,,,,,,,
48,1705951902357,22/01/2024 19:31:42,1705951902357,0,22/01/2024 19:31:42,155541,10,task-7qhb,,34390116,BLIND,10163615,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x730,,,0,Mind wandering task,5,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,set1_easy,5,comprehension,Comprehension questions,ers3wv,1,response,b,2756.599999999249,2750.2999999999884,2756.599999999249,2756.599999999249,2750.2999999999884,2756.599999999249,1,2756.599999999249,0,0,,Click Response,response B,3,object-67,comprehension,,,2,1,,,,,,One weather satellite was named,b,Latos,Tiros,Prometheus,Sonar,Satelos,,,,,
49,1705951910812,22/01/2024 19:31:50,1705951910812,0,22/01/2024 19:31:50,155541,10,task-7qhb,,34390116,BLIND,10163615,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x730,,,0,Mind wandering task,5,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,set1_easy,6,comprehension,Comprehension questions,ers3wv,1,response,a,8461.199999999633,8450.200000000012,8461.199999999633,8461.199999999633,8450.200000000012,8461.199999999633,1,8461.199999999633,0,0,,Click Response,response E,6,object-70,comprehension,,,2,2,,,,,,One of the Mariners photographed how much of the surface of Mars?,a,One percent,Two percent,Three percent,Four percent,Five percent,,,,,
50,1705951918233,22/01/2024 19:31:58,1705951918233,0,22/01/2024 19:31:58,155541,10,task-7qhb,,34390116,BLIND,10163615,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x730,,,0,Mind wandering task,5,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,set1_easy,7,comprehension,Comprehension questions,ers3wv,1,response,a,7431.599999999249,7417.100000000006,7431.599999999249,7431.599999999249,7417.100000000006,7431.599999999249,1,7431.599999999249,0,0,,Click Response,response A,2,object-66,comprehension,,,2,3,,,,,,Interest in Mars diminished largely because,a,no Martians were found,the TV coverage was poor,the photos were all black and white,nothing was brought back to earth,the media did not appreciate the accomplishment,,,,,
51,1705951930518,22/01/2024 19:32:10,1705951930518,0,22/01/2024 19:32:10,155541,10,task-7qhb,,34390116,BLIND,10163615,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x730,,,0,Mind wandering task,5,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,set1_easy,8,comprehension,Comprehension questions,ers3wv,1,response,d,12299.899999999616,12284.099999999977,12299.899999999616,12299.899999999616,12284.099999999977,12299.899999999616,1,12299.899999999616,0,0,,Click Response,response A,2,object-66,comprehension,,,2,4,,,,,,Mention of the flat world was used to point out,d,the flatness of Mars,the lack of canals,the lack of seas,the lack of Martians,the lack of mountains,,,,,
52,1705951931495,22/01/2024 19:32:11,1705951931495,0,22/01/2024 19:32:11,155541,10,task-7qhb,,34390116,BLIND,10163615,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x730,,,0,Mind wandering task,5,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,set1_easy,28,passages,Sentences,3emlxf,1,response,,992.2000000000116,983.7000000000116,992.2000000000116,992.2000000000116,983.7000000000116,992.2000000000116,1,992.2000000000116,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,0,Passage 3,0,Easy,2,1,,,,,,,,,,,,
53,1705951932818,22/01/2024 19:32:12,1705951932818,0,22/01/2024 19:32:12,155541,10,task-7qhb,,34390116,BLIND,10163615,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x730,,,0,Mind wandering task,5,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,set1_easy,29,passages,Sentences,3emlxf,1,response,,1331.5999999996275,1316.9000000000233,1331.5999999996275,1331.5999999996275,1316.9000000000233,1331.5999999996275,1,1331.5999999996275,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,1,Local governments were our first governments.,1,Easy,2,1,,,,,,,,,,,,
54,1705951934565,22/01/2024 19:32:14,1705951934565,0,22/01/2024 19:32:14,155541,10,task-7qhb,,34390116,BLIND,10163615,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x730,,,0,Mind wandering task,5,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,set1_easy,7,probe,Thought probe,muxvwp,1,response,no,1761.9000000007218,1749.5,1761.9000000007218,1761.9000000007218,1749.5,1761.9000000007218,1,1761.9000000007218,0,0,,Click Response,response,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
55,1705951939982,22/01/2024 19:32:19,1705951939982,0,22/01/2024 19:32:19,155541,10,task-7qhb,,34390116,BLIND,10163615,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x730,,,0,Mind wandering task,5,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,set1_easy,30,passages,Sentences,3emlxf,1,response,,5429.400000000722,5417.299999999988,5429.400000000722,5429.400000000722,5417.299999999988,5429.400000000722,1,5429.400000000722,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,2,A local government was established when the oldest men in a primitive tribe formed a council and the tribe chose a chief.,0,Easy,2,1,,,,,,,,,,,,
56,1705951941316,22/01/2024 19:32:21,1705951941316,0,22/01/2024 19:32:21,155541,10,task-7qhb,,34390116,BLIND,10163615,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x730,,,0,Mind wandering task,5,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,set1_easy,31,passages,Sentences,3emlxf,1,response,,1345.9999999992433,1333.5,1345.9999999992433,1345.9999999992433,1333.5,1345.9999999992433,1,1345.9999999992433,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,3,"The tribe was seeking a better, safer life.",0,Easy,2,1,,,,,,,,,,,,
57,1705951945446,22/01/2024 19:32:25,1705951945446,0,22/01/2024 19:32:25,155541,10,task-7qhb,,34390116,BLIND,10163615,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x730,,,0,Mind wandering task,5,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,set1_easy,32,passages,Sentences,3emlxf,1,response,,4142.999999999243,4133.599999999977,4142.999999999243,4142.999999999243,4133.599999999977,4142.999999999243,1,4142.999999999243,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,4,"In the same way, the first English settlers soon realized that they needed rules and leaders after they landed at Jamestown, Virginia in 1607. ",0,Easy,2,1,,,,,,,,,,,,
58,1705951946798,22/01/2024 19:32:26,1705951946798,0,22/01/2024 19:32:26,155541,10,task-7qhb,,34390116,BLIND,10163615,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x730,,,0,Mind wandering task,5,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,set1_easy,33,passages,Sentences,3emlxf,1,response,,1361.1000000003842,1349.9000000000233,1361.1000000003842,1361.1000000003842,1349.9000000000233,1361.1000000003842,1,1361.1000000003842,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,5,"At first, the settlers had to look out for themselves. ",0,Easy,2,1,,,,,,,,,,,,
59,1705951950767,22/01/2024 19:32:30,1705951950767,0,22/01/2024 19:32:30,155541,10,task-7qhb,,34390116,BLIND,10163615,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x730,,,0,Mind wandering task,5,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,set1_easy,34,passages,Sentences,3emlxf,1,response,,3979.899999999616,3966.899999999965,3979.899999999616,3979.899999999616,3966.899999999965,3979.899999999616,1,3979.899999999616,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,6,"They searched for gold, and had to find their own food and provide their own shelter.",0,Easy,2,1,,,,,,,,,,,,
60,1705951957148,22/01/2024 19:32:37,1705951957148,0,22/01/2024 19:32:37,155541,10,task-7qhb,,34390116,BLIND,10163615,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x730,,,0,Mind wandering task,5,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,set1_easy,35,passages,Sentences,3emlxf,1,response,,6394.300000000396,6383.600000000035,6394.300000000396,6394.300000000396,6383.600000000035,6394.300000000396,1,6394.300000000396,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,7,"As food supplies began to run low, and as the colonists faced hunger and disease, they saw that they needed to work together if the colony was to survive.",1,Easy,2,1,,,,,,,,,,,,
61,1705951958548,22/01/2024 19:32:38,1705951958548,0,22/01/2024 19:32:38,155541,10,task-7qhb,,34390116,BLIND,10163615,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x730,,,0,Mind wandering task,5,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,set1_easy,8,probe,Thought probe,muxvwp,1,response,no,1410.4999999992433,1400,1410.4999999992433,1410.4999999992433,1400,1410.4999999992433,1,1410.4999999992433,0,0,,Click Response,response,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
62,1705951961203,22/01/2024 19:32:41,1705951961203,0,22/01/2024 19:32:41,155541,10,task-7qhb,,34390116,BLIND,10163615,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x730,,,0,Mind wandering task,5,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,set1_easy,36,passages,Sentences,3emlxf,1,response,,2665.2999999999884,2650.2999999999884,2665.2999999999884,2665.2999999999884,2650.2999999999884,2665.2999999999884,1,2665.2999999999884,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,8,"So, they needed to work together if the colony was to survive.",0,Easy,2,1,,,,,,,,,,,,
63,1705951964671,22/01/2024 19:32:44,1705951964671,0,22/01/2024 19:32:44,155541,10,task-7qhb,,34390116,BLIND,10163615,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x730,,,0,Mind wandering task,5,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,set1_easy,37,passages,Sentences,3emlxf,1,response,,3482.800000000745,3466.9000000000233,3482.800000000745,3482.800000000745,3466.9000000000233,3482.800000000745,1,3482.800000000745,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,9,The colonists formed a council to make laws for the colony.,0,Easy,2,1,,,,,,,,,,,,
64,1705951966407,22/01/2024 19:32:46,1705951966407,0,22/01/2024 19:32:46,155541,10,task-7qhb,,34390116,BLIND,10163615,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x730,,,0,Mind wandering task,5,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,set1_easy,38,passages,Sentences,3emlxf,1,response,,1751.9000000007218,1750,1751.9000000007218,1751.9000000007218,1750,1751.9000000007218,1,1751.9000000007218,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,10,They chose Captain John Smith as president of the council. ,0,Easy,2,1,,,,,,,,,,,,
65,1705951968373,22/01/2024 19:32:48,1705951968373,0,22/01/2024 19:32:48,155541,10,task-7qhb,,34390116,BLIND,10163615,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x730,,,0,Mind wandering task,5,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,set1_easy,39,passages,Sentences,3emlxf,1,response,,1968.7999999992317,1966.7999999999884,1968.7999999992317,1968.7999999992317,1966.7999999999884,1968.7999999992317,1,1968.7999999992317,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,11,His job was to see that the laws were carried out. ,0,Easy,2,1,,,,,,,,,,,,
66,1705951970422,22/01/2024 19:32:50,1705951970422,0,22/01/2024 19:32:50,155541,10,task-7qhb,,34390116,BLIND,10163615,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x730,,,0,Mind wandering task,5,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,set1_easy,40,passages,Sentences,3emlxf,1,response,,2049.6999999999534,2033.399999999965,2049.6999999999534,2049.6999999999534,2033.399999999965,2049.6999999999534,1,2049.6999999999534,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,12,This government at Jamestown was the first local government in America.,1,Easy,2,1,,,,,,,,,,,,
67,1705951971835,22/01/2024 19:32:51,1705951971835,0,22/01/2024 19:32:51,155541,10,task-7qhb,,34390116,BLIND,10163615,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x730,,,0,Mind wandering task,5,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,set1_easy,9,probe,Thought probe,muxvwp,1,response,no,1430.2000000007683,1416.7000000000116,1430.2000000007683,1430.2000000007683,1416.7000000000116,1430.2000000007683,1,1430.2000000007683,0,0,,Click Response,response,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
68,1705951973515,22/01/2024 19:32:53,1705951973515,0,22/01/2024 19:32:53,155541,10,task-7qhb,,34390116,BLIND,10163615,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x730,,,0,Mind wandering task,5,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,set1_easy,41,passages,Sentences,3emlxf,1,response,,1693.799999999639,1683.600000000035,1693.799999999639,1693.799999999639,1683.600000000035,1693.799999999639,1,1693.799999999639,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,13,"Today, local government is still the first and most important one in our lives. ",0,Easy,2,1,,,,,,,,,,,,
69,1705951974728,22/01/2024 19:32:54,1705951974728,0,22/01/2024 19:32:54,155541,10,task-7qhb,,34390116,BLIND,10163615,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x730,,,0,Mind wandering task,5,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,set1_easy,42,passages,Sentences,3emlxf,1,response,,1222.9000000007218,1216.899999999965,1222.9000000007218,1222.9000000007218,1216.899999999965,1222.9000000007218,1,1222.9000000007218,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,14,"It protects our lives, our safety, and our homes, and it helps to keep our environment clean.",1,Easy,2,1,,,,,,,,,,,,
70,1705951976262,22/01/2024 19:32:56,1705951976262,0,22/01/2024 19:32:56,155541,10,task-7qhb,,34390116,BLIND,10163615,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x730,,,0,Mind wandering task,5,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,set1_easy,10,probe,Thought probe,muxvwp,1,response,no,1539.7000000000116,1533,1539.7000000000116,1539.7000000000116,1533,1539.7000000000116,1,1539.7000000000116,0,0,,Click Response,response,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
71,1705951977735,22/01/2024 19:32:57,1705951977735,0,22/01/2024 19:32:57,155541,10,task-7qhb,,34390116,BLIND,10163615,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x730,,,0,Mind wandering task,5,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,set1_easy,43,passages,Sentences,3emlxf,1,response,,1480.2000000000116,1467.2999999999884,1480.2000000000116,1480.2000000000116,1467.2999999999884,1480.2000000000116,1,1480.2000000000116,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,15,"Local government provides us with schools, libraries, and other important services.",0,Easy,2,1,,,,,,,,,,,,
72,1705951978528,22/01/2024 19:32:58,1705951978528,0,22/01/2024 19:32:58,155541,10,task-7qhb,,34390116,BLIND,10163615,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x730,,,0,Mind wandering task,5,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,set1_easy,3,instr_comprehension,Comprehension instruction,ki2jxw,1,response,,806.0999999992782,800,806.0999999992782,806.0999999992782,800,806.0999999992782,1,806.0999999992782,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,,,,,,,,,,,,,,,,
73,1705951984977,22/01/2024 19:33:04,1705951984977,0,22/01/2024 19:33:04,155541,10,task-7qhb,,34390116,BLIND,10163615,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x730,,,0,Mind wandering task,5,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,set1_easy,9,comprehension,Comprehension questions,ers3wv,1,response,d,6455.099999999278,6450,6455.099999999278,6455.099999999278,6450,6455.099999999278,1,6455.099999999278,0,0,,Click Response,response D,5,object-69,comprehension,,,3,1,,,,,,The first colonial government was,d,tribal,city,county,local,federal,,,,,
74,1705951991397,22/01/2024 19:33:11,1705951991397,0,22/01/2024 19:33:11,155541,10,task-7qhb,,34390116,BLIND,10163615,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x730,,,0,Mind wandering task,5,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,set1_easy,10,comprehension,Comprehension questions,ers3wv,1,response,c,6425.400000000023,6417.300000000047,6425.400000000023,6425.400000000023,6417.300000000047,6425.400000000023,1,6425.400000000023,0,0,,Click Response,response E,6,object-70,comprehension,,,3,2,,,,,,The Jamestown colonists formed a government because of,c,pride,greed,necessity,togetherness,public spirit,,,,,
75,1705951997544,22/01/2024 19:33:17,1705951997544,0,22/01/2024 19:33:17,155541,10,task-7qhb,,34390116,BLIND,10163615,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x730,,,0,Mind wandering task,5,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,set1_easy,11,comprehension,Comprehension questions,ers3wv,1,response,d,6155.000000000349,6150,6155.000000000349,6155.000000000349,6150,6155.000000000349,1,6155.000000000349,0,0,,Click Response,response C,4,object-68,comprehension,,,3,3,,,,,,The best title for this selection would be,d,John Smith,The First Government,Jamestown,Local Government,American Government,,,,,
76,1705952003360,22/01/2024 19:33:23,1705952003360,0,22/01/2024 19:33:23,155541,10,task-7qhb,,34390116,BLIND,10163615,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x730,,,0,Mind wandering task,5,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,set1_easy,12,comprehension,Comprehension questions,ers3wv,1,response,d,5820.900000000722,5817.5,5820.900000000722,5820.900000000722,5817.5,5820.900000000722,1,5820.900000000722,0,0,,Click Response,response D,5,object-69,comprehension,,,3,4,,,,,,The overall goal of local government seems to be public,d,regulation,wealth,growth,welfare,protection,,,,,
77,1705952004223,22/01/2024 19:33:24,1705952004223,0,22/01/2024 19:33:24,155541,10,task-7qhb,,34390116,BLIND,10163615,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x730,,,0,Mind wandering task,5,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,set1_easy,44,passages,Sentences,3emlxf,1,response,,866.4999999999418,849.8999999999651,866.4999999999418,866.4999999999418,849.8999999999651,866.4999999999418,1,866.4999999999418,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,0,Passage 4,0,Easy,2,1,,,,,,,,,,,,
78,1705952006292,22/01/2024 19:33:26,1705952006292,0,22/01/2024 19:33:26,155541,10,task-7qhb,,34390116,BLIND,10163615,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x730,,,0,Mind wandering task,5,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,set1_easy,45,passages,Sentences,3emlxf,1,response,,2085.299999999639,2083.600000000035,2085.299999999639,2085.299999999639,2083.600000000035,2085.299999999639,1,2085.299999999639,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,1,Random assignment is the key to experimental design.,0,Easy,2,1,,,,,,,,,,,,
79,1705952010498,22/01/2024 19:33:30,1705952010498,0,22/01/2024 19:33:30,155541,10,task-7qhb,,34390116,BLIND,10163615,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x730,,,0,Mind wandering task,5,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,set1_easy,46,passages,Sentences,3emlxf,1,response,,4208.299999999232,4199.799999999988,4208.299999999232,4208.299999999232,4199.799999999988,4208.299999999232,1,4208.299999999232,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,2,Random assignment insures that the results of experiments are not influenced by some extraneous variable.,0,Easy,2,1,,,,,,,,,,,,
