Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-tloe,branch-b7np,randomiser-oo54,randomiser-5zfx,randomiser-rrwr,randomiser-39gv,branch-m511,quota-so7f,quota-bi7i,branch-k46k,Randomise questionnaire elements?,Question Key,Response
26,1705252909167,14/01/2024 17:21:49,1705252908948,0,14/01/2024 17:21:48,155541,10,questionnaire-mf58,,34200562,BLIND,10102711,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3,1024x1366,1366x917,,,,Adult Reading History Questionnaire,1,,multiple,,,set 1,,Neurodiverse,,ACCEPT,Neurodiverse,No,learning_spelling,4
27,1705252909167,14/01/2024 17:21:49,1705252908948,0,14/01/2024 17:21:48,155541,10,questionnaire-mf58,,34200562,BLIND,10102711,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3,1024x1366,1366x917,,,,Adult Reading History Questionnaire,1,,multiple,,,set 1,,Neurodiverse,,ACCEPT,Neurodiverse,No,learning_spelling-quantised,5
28,1705252909167,14/01/2024 17:21:49,1705252908948,0,14/01/2024 17:21:48,155541,10,questionnaire-mf58,,34200562,BLIND,10102711,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3,1024x1366,1366x917,,,,Adult Reading History Questionnaire,1,,multiple,,,set 1,,Neurodiverse,,ACCEPT,Neurodiverse,No,compare_spelling,4
29,1705252909167,14/01/2024 17:21:49,1705252908948,0,14/01/2024 17:21:48,155541,10,questionnaire-mf58,,34200562,BLIND,10102711,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3,1024x1366,1366x917,,,,Adult Reading History Questionnaire,1,,multiple,,,set 1,,Neurodiverse,,ACCEPT,Neurodiverse,No,compare_spelling-quantised,5
30,1705252909167,14/01/2024 17:21:49,1705252908948,0,14/01/2024 17:21:48,155541,10,questionnaire-mf58,,34200562,BLIND,10102711,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3,1024x1366,1366x917,,,,Adult Reading History Questionnaire,1,,multiple,,,set 1,,Neurodiverse,,ACCEPT,Neurodiverse,No,remember_names,3
31,1705252909167,14/01/2024 17:21:49,1705252908949,0,14/01/2024 17:21:48,155541,10,questionnaire-mf58,,34200562,BLIND,10102711,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3,1024x1366,1366x917,,,,Adult Reading History Questionnaire,1,,multiple,,,set 1,,Neurodiverse,,ACCEPT,Neurodiverse,No,remember_names-quantised,4
32,1705252909167,14/01/2024 17:21:49,1705252908949,0,14/01/2024 17:21:48,155541,10,questionnaire-mf58,,34200562,BLIND,10102711,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3,1024x1366,1366x917,,,,Adult Reading History Questionnaire,1,,multiple,,,set 1,,Neurodiverse,,ACCEPT,Neurodiverse,No,remember_address,4
33,1705252909167,14/01/2024 17:21:49,1705252908949,0,14/01/2024 17:21:48,155541,10,questionnaire-mf58,,34200562,BLIND,10102711,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3,1024x1366,1366x917,,,,Adult Reading History Questionnaire,1,,multiple,,,set 1,,Neurodiverse,,ACCEPT,Neurodiverse,No,remember_address-quantised,5
34,1705252909167,14/01/2024 17:21:49,1705252908949,0,14/01/2024 17:21:48,155541,10,questionnaire-mf58,,34200562,BLIND,10102711,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3,1024x1366,1366x917,,,,Adult Reading History Questionnaire,1,,multiple,,,set 1,,Neurodiverse,,ACCEPT,Neurodiverse,No,remember_instructions,4
35,1705252909167,14/01/2024 17:21:49,1705252908949,0,14/01/2024 17:21:48,155541,10,questionnaire-mf58,,34200562,BLIND,10102711,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3,1024x1366,1366x917,,,,Adult Reading History Questionnaire,1,,multiple,,,set 1,,Neurodiverse,,ACCEPT,Neurodiverse,No,remember_instructions-quantised,5
36,1705252909167,14/01/2024 17:21:49,1705252908950,0,14/01/2024 17:21:48,155541,10,questionnaire-mf58,,34200562,BLIND,10102711,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3,1024x1366,1366x917,,,,Adult Reading History Questionnaire,1,,multiple,,,set 1,,Neurodiverse,,ACCEPT,Neurodiverse,No,currently_reverse,3
37,1705252909167,14/01/2024 17:21:49,1705252908950,0,14/01/2024 17:21:48,155541,10,questionnaire-mf58,,34200562,BLIND,10102711,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3,1024x1366,1366x917,,,,Adult Reading History Questionnaire,1,,multiple,,,set 1,,Neurodiverse,,ACCEPT,Neurodiverse,No,currently_reverse-quantised,4
38,1705252909167,14/01/2024 17:21:49,1705252908950,0,14/01/2024 17:21:48,155541,10,questionnaire-mf58,,34200562,BLIND,10102711,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3,1024x1366,1366x917,,,,Adult Reading History Questionnaire,1,,multiple,,,set 1,,Neurodiverse,,ACCEPT,Neurodiverse,No,books_read,6-10
39,1705252909167,14/01/2024 17:21:49,1705252908950,0,14/01/2024 17:21:48,155541,10,questionnaire-mf58,,34200562,BLIND,10102711,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3,1024x1366,1366x917,,,,Adult Reading History Questionnaire,1,,multiple,,,set 1,,Neurodiverse,,ACCEPT,Neurodiverse,No,books_read-quantised,2
40,1705252909167,14/01/2024 17:21:49,1705252908950,0,14/01/2024 17:21:48,155541,10,questionnaire-mf58,,34200562,BLIND,10102711,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3,1024x1366,1366x917,,,,Adult Reading History Questionnaire,1,,multiple,,,set 1,,Neurodiverse,,ACCEPT,Neurodiverse,No,magazines_read,None
41,1705252909167,14/01/2024 17:21:49,1705252908950,0,14/01/2024 17:21:48,155541,10,questionnaire-mf58,,34200562,BLIND,10102711,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3,1024x1366,1366x917,,,,Adult Reading History Questionnaire,1,,multiple,,,set 1,,Neurodiverse,,ACCEPT,Neurodiverse,No,magazines_read-quantised,5
42,1705252909167,14/01/2024 17:21:49,1705252908951,0,14/01/2024 17:21:48,155541,10,questionnaire-mf58,,34200562,BLIND,10102711,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3,1024x1366,1366x917,,,,Adult Reading History Questionnaire,1,,multiple,,,set 1,,Neurodiverse,,ACCEPT,Neurodiverse,No,daily_newspaper,Never
43,1705252909236,14/01/2024 17:21:49,1705252908951,0,14/01/2024 17:21:48,155541,10,questionnaire-mf58,,34200562,BLIND,10102711,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3,1024x1366,1366x917,,,,Adult Reading History Questionnaire,1,,multiple,,,set 1,,Neurodiverse,,ACCEPT,Neurodiverse,No,daily_newspaper-quantised,5
44,1705252909236,14/01/2024 17:21:49,1705252908951,0,14/01/2024 17:21:48,155541,10,questionnaire-mf58,,34200562,BLIND,10102711,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3,1024x1366,1366x917,,,,Adult Reading History Questionnaire,1,,multiple,,,set 1,,Neurodiverse,,ACCEPT,Neurodiverse,No,sunday_newspaper,Never
45,1705252909236,14/01/2024 17:21:49,1705252908951,0,14/01/2024 17:21:48,155541,10,questionnaire-mf58,,34200562,BLIND,10102711,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3,1024x1366,1366x917,,,,Adult Reading History Questionnaire,1,,multiple,,,set 1,,Neurodiverse,,ACCEPT,Neurodiverse,No,sunday_newspaper-quantised,5
46,1705252909236,14/01/2024 17:21:49,1705252908951,0,14/01/2024 17:21:48,155541,10,questionnaire-mf58,,34200562,BLIND,10102711,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3,1024x1366,1366x917,,,,Adult Reading History Questionnaire,1,,multiple,,,set 1,,Neurodiverse,,ACCEPT,Neurodiverse,No,END QUESTIONNAIRE,157925
1,1705314733101,15/01/2024 10:32:13,1705314732875,0,15/01/2024 10:32:12,155541,10,questionnaire-mf58,,34209893,BLIND,10105696,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1872x958,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,BEGIN QUESTIONNAIRE,
2,1705314833020,15/01/2024 10:33:53,1705314832830,0,15/01/2024 10:33:52,155541,10,questionnaire-mf58,,34209893,BLIND,10105696,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x958,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,attitude_school,2
3,1705314833082,15/01/2024 10:33:53,1705314832832,0,15/01/2024 10:33:52,155541,10,questionnaire-mf58,,34209893,BLIND,10105696,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x958,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,attitude_school-quantised,3
4,1705314833082,15/01/2024 10:33:53,1705314832832,0,15/01/2024 10:33:52,155541,10,questionnaire-mf58,,34209893,BLIND,10105696,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x958,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,difficulty_reading,0
5,1705314833082,15/01/2024 10:33:53,1705314832832,0,15/01/2024 10:33:52,155541,10,questionnaire-mf58,,34209893,BLIND,10105696,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x958,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,difficulty_reading-quantised,1
6,1705314833082,15/01/2024 10:33:53,1705314832832,0,15/01/2024 10:33:52,155541,10,questionnaire-mf58,,34209893,BLIND,10105696,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x958,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,help_reading,No help
7,1705314833082,15/01/2024 10:33:53,1705314832832,0,15/01/2024 10:33:52,155541,10,questionnaire-mf58,,34209893,BLIND,10105696,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x958,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,help_reading-quantised,1
8,1705314833082,15/01/2024 10:33:53,1705314832832,0,15/01/2024 10:33:52,155541,10,questionnaire-mf58,,34209893,BLIND,10105696,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x958,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,reverse,3
9,1705314833082,15/01/2024 10:33:53,1705314832832,0,15/01/2024 10:33:52,155541,10,questionnaire-mf58,,34209893,BLIND,10105696,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x958,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,reverse-quantised,4
10,1705314833082,15/01/2024 10:33:53,1705314832832,0,15/01/2024 10:33:52,155541,10,questionnaire-mf58,,34209893,BLIND,10105696,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x958,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,diffiuclty_names,2
11,1705314833082,15/01/2024 10:33:53,1705314832832,0,15/01/2024 10:33:52,155541,10,questionnaire-mf58,,34209893,BLIND,10105696,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x958,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,diffiuclty_names-quantised,3
12,1705314833082,15/01/2024 10:33:53,1705314832832,0,15/01/2024 10:33:52,155541,10,questionnaire-mf58,,34209893,BLIND,10105696,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x958,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,compare_reading,0
13,1705314833082,15/01/2024 10:33:53,1705314832832,0,15/01/2024 10:33:52,155541,10,questionnaire-mf58,,34209893,BLIND,10105696,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x958,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,compare_reading-quantised,1
14,1705314833082,15/01/2024 10:33:53,1705314832833,0,15/01/2024 10:33:52,155541,10,questionnaire-mf58,,34209893,BLIND,10105696,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x958,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,struggle_schoolwork,Less than most
15,1705314833082,15/01/2024 10:33:53,1705314832833,0,15/01/2024 10:33:52,155541,10,questionnaire-mf58,,34209893,BLIND,10105696,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x958,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,struggle_schoolwork-quantised,2
16,1705314833082,15/01/2024 10:33:53,1705314832833,0,15/01/2024 10:33:52,155541,10,questionnaire-mf58,,34209893,BLIND,10105696,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x958,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,struggle_EnglishClass,1
17,1705314833082,15/01/2024 10:33:53,1705314832833,0,15/01/2024 10:33:52,155541,10,questionnaire-mf58,,34209893,BLIND,10105696,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x958,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,struggle_EnglishClass-quantised,2
18,1705314833082,15/01/2024 10:33:53,1705314832834,0,15/01/2024 10:33:52,155541,10,questionnaire-mf58,,34209893,BLIND,10105696,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x958,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,attitude_reading,0
19,1705314833082,15/01/2024 10:33:53,1705314832834,0,15/01/2024 10:33:52,155541,10,questionnaire-mf58,,34209893,BLIND,10105696,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x958,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,attitude_reading-quantised,1
20,1705314833082,15/01/2024 10:33:53,1705314832834,0,15/01/2024 10:33:52,155541,10,questionnaire-mf58,,34209893,BLIND,10105696,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x958,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,reading_pleasure,1
21,1705314833082,15/01/2024 10:33:53,1705314832835,0,15/01/2024 10:33:52,155541,10,questionnaire-mf58,,34209893,BLIND,10105696,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x958,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,reading_pleasure-quantised,2
22,1705314833082,15/01/2024 10:33:53,1705314832835,0,15/01/2024 10:33:52,155541,10,questionnaire-mf58,,34209893,BLIND,10105696,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x958,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,reading_speed,0
23,1705314833134,15/01/2024 10:33:53,1705314832835,0,15/01/2024 10:33:52,155541,10,questionnaire-mf58,,34209893,BLIND,10105696,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x958,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,reading_speed-quantised,1
24,1705314833134,15/01/2024 10:33:53,1705314832835,0,15/01/2024 10:33:52,155541,10,questionnaire-mf58,,34209893,BLIND,10105696,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x958,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,reading_work,0
25,1705314833134,15/01/2024 10:33:53,1705314832835,0,15/01/2024 10:33:52,155541,10,questionnaire-mf58,,34209893,BLIND,10105696,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x958,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,reading_work-quantised,1
26,1705314833134,15/01/2024 10:33:53,1705314832836,0,15/01/2024 10:33:52,155541,10,questionnaire-mf58,,34209893,BLIND,10105696,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x958,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,learning_spelling,1
27,1705314833134,15/01/2024 10:33:53,1705314832836,0,15/01/2024 10:33:52,155541,10,questionnaire-mf58,,34209893,BLIND,10105696,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x958,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,learning_spelling-quantised,2
28,1705314833134,15/01/2024 10:33:53,1705314832836,0,15/01/2024 10:33:52,155541,10,questionnaire-mf58,,34209893,BLIND,10105696,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x958,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,compare_spelling,0
29,1705314833134,15/01/2024 10:33:53,1705314832836,0,15/01/2024 10:33:52,155541,10,questionnaire-mf58,,34209893,BLIND,10105696,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x958,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,compare_spelling-quantised,1
30,1705314833134,15/01/2024 10:33:53,1705314832836,0,15/01/2024 10:33:52,155541,10,questionnaire-mf58,,34209893,BLIND,10105696,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x958,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,remember_names,4
31,1705314833134,15/01/2024 10:33:53,1705314832836,0,15/01/2024 10:33:52,155541,10,questionnaire-mf58,,34209893,BLIND,10105696,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x958,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,remember_names-quantised,5
32,1705314833134,15/01/2024 10:33:53,1705314832837,0,15/01/2024 10:33:52,155541,10,questionnaire-mf58,,34209893,BLIND,10105696,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x958,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,remember_address,3
33,1705314833134,15/01/2024 10:33:53,1705314832837,0,15/01/2024 10:33:52,155541,10,questionnaire-mf58,,34209893,BLIND,10105696,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x958,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,remember_address-quantised,4
34,1705314833134,15/01/2024 10:33:53,1705314832837,0,15/01/2024 10:33:52,155541,10,questionnaire-mf58,,34209893,BLIND,10105696,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x958,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,remember_instructions,3
35,1705314833134,15/01/2024 10:33:53,1705314832837,0,15/01/2024 10:33:52,155541,10,questionnaire-mf58,,34209893,BLIND,10105696,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x958,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,remember_instructions-quantised,4
36,1705314833134,15/01/2024 10:33:53,1705314832838,0,15/01/2024 10:33:52,155541,10,questionnaire-mf58,,34209893,BLIND,10105696,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x958,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,currently_reverse,3
37,1705314833134,15/01/2024 10:33:53,1705314832838,0,15/01/2024 10:33:52,155541,10,questionnaire-mf58,,34209893,BLIND,10105696,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x958,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,currently_reverse-quantised,4
38,1705314833134,15/01/2024 10:33:53,1705314832838,0,15/01/2024 10:33:52,155541,10,questionnaire-mf58,,34209893,BLIND,10105696,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x958,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,books_read,2-5
39,1705314833134,15/01/2024 10:33:53,1705314832838,0,15/01/2024 10:33:52,155541,10,questionnaire-mf58,,34209893,BLIND,10105696,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x958,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,books_read-quantised,3
40,1705314833134,15/01/2024 10:33:53,1705314832838,0,15/01/2024 10:33:52,155541,10,questionnaire-mf58,,34209893,BLIND,10105696,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x958,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,magazines_read,1-2 irregurarly
41,1705314833134,15/01/2024 10:33:53,1705314832839,0,15/01/2024 10:33:52,155541,10,questionnaire-mf58,,34209893,BLIND,10105696,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x958,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,magazines_read-quantised,4
42,1705314833134,15/01/2024 10:33:53,1705314832839,0,15/01/2024 10:33:52,155541,10,questionnaire-mf58,,34209893,BLIND,10105696,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x958,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,daily_newspaper,Rarely
