Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-tloe,branch-b7np,randomiser-oo54,randomiser-5zfx,randomiser-rrwr,randomiser-39gv,branch-m511,quota-so7f,quota-bi7i,Randomise questionnaire elements?,Question Key,Response
18,1705923640669,22/01/2024 11:40:40,1705923640558,0,22/01/2024 11:40:40,158033,3,questionnaire-mf58,,34375373,BLIND,10158473,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x966,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,attitude_reading,4
19,1705923640669,22/01/2024 11:40:40,1705923640558,0,22/01/2024 11:40:40,158033,3,questionnaire-mf58,,34375373,BLIND,10158473,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x966,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,attitude_reading-quantised,5
20,1705923640669,22/01/2024 11:40:40,1705923640558,0,22/01/2024 11:40:40,158033,3,questionnaire-mf58,,34375373,BLIND,10158473,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x966,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,reading_pleasure,4
21,1705923640669,22/01/2024 11:40:40,1705923640558,0,22/01/2024 11:40:40,158033,3,questionnaire-mf58,,34375373,BLIND,10158473,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x966,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,reading_pleasure-quantised,5
22,1705923640669,22/01/2024 11:40:40,1705923640558,0,22/01/2024 11:40:40,158033,3,questionnaire-mf58,,34375373,BLIND,10158473,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x966,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,reading_speed,4
23,1705923640710,22/01/2024 11:40:40,1705923640558,0,22/01/2024 11:40:40,158033,3,questionnaire-mf58,,34375373,BLIND,10158473,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x966,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,reading_speed-quantised,5
24,1705923640710,22/01/2024 11:40:40,1705923640558,0,22/01/2024 11:40:40,158033,3,questionnaire-mf58,,34375373,BLIND,10158473,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x966,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,reading_work,3
25,1705923640710,22/01/2024 11:40:40,1705923640558,0,22/01/2024 11:40:40,158033,3,questionnaire-mf58,,34375373,BLIND,10158473,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x966,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,reading_work-quantised,4
26,1705923640710,22/01/2024 11:40:40,1705923640558,0,22/01/2024 11:40:40,158033,3,questionnaire-mf58,,34375373,BLIND,10158473,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x966,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,learning_spelling,2
27,1705923640710,22/01/2024 11:40:40,1705923640558,0,22/01/2024 11:40:40,158033,3,questionnaire-mf58,,34375373,BLIND,10158473,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x966,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,learning_spelling-quantised,3
28,1705923640710,22/01/2024 11:40:40,1705923640558,0,22/01/2024 11:40:40,158033,3,questionnaire-mf58,,34375373,BLIND,10158473,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x966,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,compare_spelling,4
29,1705923640710,22/01/2024 11:40:40,1705923640558,0,22/01/2024 11:40:40,158033,3,questionnaire-mf58,,34375373,BLIND,10158473,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x966,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,compare_spelling-quantised,5
30,1705923640710,22/01/2024 11:40:40,1705923640558,0,22/01/2024 11:40:40,158033,3,questionnaire-mf58,,34375373,BLIND,10158473,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x966,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,remember_names,2
31,1705923640710,22/01/2024 11:40:40,1705923640559,0,22/01/2024 11:40:40,158033,3,questionnaire-mf58,,34375373,BLIND,10158473,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x966,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,remember_names-quantised,3
32,1705923640710,22/01/2024 11:40:40,1705923640559,0,22/01/2024 11:40:40,158033,3,questionnaire-mf58,,34375373,BLIND,10158473,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x966,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,remember_address,3
33,1705923640710,22/01/2024 11:40:40,1705923640559,0,22/01/2024 11:40:40,158033,3,questionnaire-mf58,,34375373,BLIND,10158473,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x966,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,remember_address-quantised,4
34,1705923640710,22/01/2024 11:40:40,1705923640559,0,22/01/2024 11:40:40,158033,3,questionnaire-mf58,,34375373,BLIND,10158473,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x966,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,remember_instructions,2
35,1705923640710,22/01/2024 11:40:40,1705923640559,0,22/01/2024 11:40:40,158033,3,questionnaire-mf58,,34375373,BLIND,10158473,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x966,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,remember_instructions-quantised,3
36,1705923640710,22/01/2024 11:40:40,1705923640559,0,22/01/2024 11:40:40,158033,3,questionnaire-mf58,,34375373,BLIND,10158473,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x966,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,currently_reverse,3
37,1705923640710,22/01/2024 11:40:40,1705923640559,0,22/01/2024 11:40:40,158033,3,questionnaire-mf58,,34375373,BLIND,10158473,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x966,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,currently_reverse-quantised,4
38,1705923640710,22/01/2024 11:40:40,1705923640559,0,22/01/2024 11:40:40,158033,3,questionnaire-mf58,,34375373,BLIND,10158473,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x966,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,books_read,None
39,1705923640710,22/01/2024 11:40:40,1705923640559,0,22/01/2024 11:40:40,158033,3,questionnaire-mf58,,34375373,BLIND,10158473,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x966,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,books_read-quantised,5
40,1705923640710,22/01/2024 11:40:40,1705923640560,0,22/01/2024 11:40:40,158033,3,questionnaire-mf58,,34375373,BLIND,10158473,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x966,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,magazines_read,None
41,1705923640710,22/01/2024 11:40:40,1705923640560,0,22/01/2024 11:40:40,158033,3,questionnaire-mf58,,34375373,BLIND,10158473,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x966,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,magazines_read-quantised,5
42,1705923640710,22/01/2024 11:40:40,1705923640560,0,22/01/2024 11:40:40,158033,3,questionnaire-mf58,,34375373,BLIND,10158473,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x966,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,daily_newspaper,Never
43,1705923640771,22/01/2024 11:40:40,1705923640560,0,22/01/2024 11:40:40,158033,3,questionnaire-mf58,,34375373,BLIND,10158473,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x966,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,daily_newspaper-quantised,5
44,1705923640771,22/01/2024 11:40:40,1705923640560,0,22/01/2024 11:40:40,158033,3,questionnaire-mf58,,34375373,BLIND,10158473,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x966,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,sunday_newspaper,Never
45,1705923640771,22/01/2024 11:40:40,1705923640560,0,22/01/2024 11:40:40,158033,3,questionnaire-mf58,,34375373,BLIND,10158473,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x966,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,sunday_newspaper-quantised,5
46,1705923640771,22/01/2024 11:40:40,1705923640560,0,22/01/2024 11:40:40,158033,3,questionnaire-mf58,,34375373,BLIND,10158473,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x966,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,END QUESTIONNAIRE,153069
1,1705940930955,22/01/2024 16:28:50,1705940918353,0,22/01/2024 16:28:38,158033,3,questionnaire-mf58,,34384215,BLIND,10161313,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1318x654,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,BEGIN QUESTIONNAIRE,
2,1705941525907,22/01/2024 16:38:45,1705941512952,0,22/01/2024 16:38:32,158033,3,questionnaire-mf58,,34384215,BLIND,10161313,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,attitude_school,4
3,1705941525971,22/01/2024 16:38:45,1705941512954,0,22/01/2024 16:38:32,158033,3,questionnaire-mf58,,34384215,BLIND,10161313,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,attitude_school-quantised,5
4,1705941525971,22/01/2024 16:38:45,1705941512954,0,22/01/2024 16:38:32,158033,3,questionnaire-mf58,,34384215,BLIND,10161313,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,difficulty_reading,4
5,1705941525971,22/01/2024 16:38:45,1705941512954,0,22/01/2024 16:38:32,158033,3,questionnaire-mf58,,34384215,BLIND,10161313,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,difficulty_reading-quantised,5
6,1705941525971,22/01/2024 16:38:45,1705941512955,0,22/01/2024 16:38:32,158033,3,questionnaire-mf58,,34384215,BLIND,10161313,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,help_reading,Teachers/ parents
7,1705941525971,22/01/2024 16:38:45,1705941512955,0,22/01/2024 16:38:32,158033,3,questionnaire-mf58,,34384215,BLIND,10161313,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,help_reading-quantised,3
8,1705941525971,22/01/2024 16:38:45,1705941512955,0,22/01/2024 16:38:32,158033,3,questionnaire-mf58,,34384215,BLIND,10161313,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,reverse,4
9,1705941525971,22/01/2024 16:38:45,1705941512955,0,22/01/2024 16:38:32,158033,3,questionnaire-mf58,,34384215,BLIND,10161313,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,reverse-quantised,5
10,1705941525971,22/01/2024 16:38:45,1705941512956,0,22/01/2024 16:38:32,158033,3,questionnaire-mf58,,34384215,BLIND,10161313,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,diffiuclty_names,4
11,1705941525971,22/01/2024 16:38:45,1705941512956,0,22/01/2024 16:38:32,158033,3,questionnaire-mf58,,34384215,BLIND,10161313,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,diffiuclty_names-quantised,5
12,1705941525971,22/01/2024 16:38:45,1705941512956,0,22/01/2024 16:38:32,158033,3,questionnaire-mf58,,34384215,BLIND,10161313,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,compare_reading,4
13,1705941525971,22/01/2024 16:38:45,1705941512956,0,22/01/2024 16:38:32,158033,3,questionnaire-mf58,,34384215,BLIND,10161313,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,compare_reading-quantised,5
14,1705941525971,22/01/2024 16:38:45,1705941512957,0,22/01/2024 16:38:32,158033,3,questionnaire-mf58,,34384215,BLIND,10161313,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,struggle_schoolwork,Much more than most
15,1705941525971,22/01/2024 16:38:45,1705941512957,0,22/01/2024 16:38:32,158033,3,questionnaire-mf58,,34384215,BLIND,10161313,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,struggle_schoolwork-quantised,5
16,1705941525971,22/01/2024 16:38:45,1705941512957,0,22/01/2024 16:38:32,158033,3,questionnaire-mf58,,34384215,BLIND,10161313,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,struggle_EnglishClass,4
17,1705941525971,22/01/2024 16:38:45,1705941512957,0,22/01/2024 16:38:32,158033,3,questionnaire-mf58,,34384215,BLIND,10161313,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,struggle_EnglishClass-quantised,5
18,1705941525971,22/01/2024 16:38:45,1705941512957,0,22/01/2024 16:38:32,158033,3,questionnaire-mf58,,34384215,BLIND,10161313,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,attitude_reading,3
19,1705941525971,22/01/2024 16:38:45,1705941512957,0,22/01/2024 16:38:32,158033,3,questionnaire-mf58,,34384215,BLIND,10161313,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,attitude_reading-quantised,4
20,1705941525971,22/01/2024 16:38:45,1705941512957,0,22/01/2024 16:38:32,158033,3,questionnaire-mf58,,34384215,BLIND,10161313,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,reading_pleasure,4
21,1705941525971,22/01/2024 16:38:45,1705941512957,0,22/01/2024 16:38:32,158033,3,questionnaire-mf58,,34384215,BLIND,10161313,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,reading_pleasure-quantised,5
22,1705941525971,22/01/2024 16:38:45,1705941512958,0,22/01/2024 16:38:32,158033,3,questionnaire-mf58,,34384215,BLIND,10161313,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,reading_speed,4
23,1705941526029,22/01/2024 16:38:46,1705941512958,0,22/01/2024 16:38:32,158033,3,questionnaire-mf58,,34384215,BLIND,10161313,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,reading_speed-quantised,5
24,1705941526029,22/01/2024 16:38:46,1705941512958,0,22/01/2024 16:38:32,158033,3,questionnaire-mf58,,34384215,BLIND,10161313,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,reading_work,0
25,1705941526029,22/01/2024 16:38:46,1705941512958,0,22/01/2024 16:38:32,158033,3,questionnaire-mf58,,34384215,BLIND,10161313,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,reading_work-quantised,1
26,1705941526029,22/01/2024 16:38:46,1705941512958,0,22/01/2024 16:38:32,158033,3,questionnaire-mf58,,34384215,BLIND,10161313,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,learning_spelling,4
27,1705941526029,22/01/2024 16:38:46,1705941512958,0,22/01/2024 16:38:32,158033,3,questionnaire-mf58,,34384215,BLIND,10161313,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,learning_spelling-quantised,5
28,1705941526029,22/01/2024 16:38:46,1705941512959,0,22/01/2024 16:38:32,158033,3,questionnaire-mf58,,34384215,BLIND,10161313,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,compare_spelling,2 average
29,1705941526029,22/01/2024 16:38:46,1705941512959,0,22/01/2024 16:38:32,158033,3,questionnaire-mf58,,34384215,BLIND,10161313,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,compare_spelling-quantised,3
30,1705941526029,22/01/2024 16:38:46,1705941512959,0,22/01/2024 16:38:32,158033,3,questionnaire-mf58,,34384215,BLIND,10161313,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,remember_names,4
31,1705941526029,22/01/2024 16:38:46,1705941512959,0,22/01/2024 16:38:32,158033,3,questionnaire-mf58,,34384215,BLIND,10161313,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,remember_names-quantised,5
32,1705941526029,22/01/2024 16:38:46,1705941512959,0,22/01/2024 16:38:32,158033,3,questionnaire-mf58,,34384215,BLIND,10161313,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,remember_address,2
33,1705941526029,22/01/2024 16:38:46,1705941512959,0,22/01/2024 16:38:32,158033,3,questionnaire-mf58,,34384215,BLIND,10161313,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,remember_address-quantised,3
34,1705941526029,22/01/2024 16:38:46,1705941512960,0,22/01/2024 16:38:32,158033,3,questionnaire-mf58,,34384215,BLIND,10161313,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,remember_instructions,0
35,1705941526029,22/01/2024 16:38:46,1705941512960,0,22/01/2024 16:38:32,158033,3,questionnaire-mf58,,34384215,BLIND,10161313,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,remember_instructions-quantised,1
36,1705941526029,22/01/2024 16:38:46,1705941512960,0,22/01/2024 16:38:32,158033,3,questionnaire-mf58,,34384215,BLIND,10161313,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,currently_reverse,3
37,1705941526029,22/01/2024 16:38:46,1705941512960,0,22/01/2024 16:38:32,158033,3,questionnaire-mf58,,34384215,BLIND,10161313,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,currently_reverse-quantised,4
