Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-3edb,checkpoint-sudm,branch-hm4e,branch-vf4a,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: instruct_num,Spreadsheet: instruct_text,Spreadsheet: passage,Spreadsheet: line,Spreadsheet: line_text,Spreadsheet: probe,Spreadsheet: condition,Spreadsheet: condition_num,Spreadsheet: set,Spreadsheet: question_text,Spreadsheet: correct_response,Spreadsheet: response_a,Spreadsheet: response_b,Spreadsheet: response_c,Spreadsheet: response_d,Spreadsheet: response_e,Spreadsheet: ,Spreadsheet: __EMPTY,Spreadsheet: __EMPTY_1,Spreadsheet: __EMPTY_2,Spreadsheet: blockType,Manipulation: Spreadsheet
6,1741882314917,13/03/2025 16:11:54,1741882314917,0,13/03/2025 16:11:54,201675,16,task-d2yz,,44380084,BLIND,12533380,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,4,instr_passages,Text,zppu2h,1,response,space,7018.500000005966,7016.5,7018.500000005966,7018.500000005966,7016.5,7018.500000005966,1,7018.500000005966,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,3,"Being ON TASK means that you were focused on completing the task and were not thinking about anything unrelated to the task. Some examples of ON TASK thoughts include thoughts about your performance on the task, or thoughts about your response. <br><br> Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,instr_passages,
7,1741882328574,13/03/2025 16:12:08,1741882328574,0,13/03/2025 16:12:08,201675,16,task-d2yz,,44380084,BLIND,12533380,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,5,instr_passages,Text,zppu2h,1,response,space,13658.800000002986,13650.200000000012,13658.800000002986,13658.800000002986,13650.200000000012,13658.800000002986,1,13658.800000002986,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,4,You have been randomly assigned into this condition. You will complete the online reading task first. <br><br> This will be completed entirely on the computer.<br><br>Please press the space bar to continue.,,,,,,,,,,,,,,,,,,,,
8,1741882350206,13/03/2025 16:12:30,1741882350206,0,13/03/2025 16:12:30,201675,16,task-d2yz,,44380084,BLIND,12533380,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,6,instr_passages,Text,zppu2h,1,response,space,21640.200000004465,21633.5,21640.200000004465,21640.200000004465,21633.5,21640.200000004465,1,21640.200000004465,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,5,"In this online task, you will read 4 passages and answer reading comprehension questions for each passage. <br><br> THE PASSAGES WILL BE PRESENTED IN A SENTENCE-BY-SENTENCE FASHION. PLEASE READ THE SENTENCES AT YOUR NORMAL READING PACE. ONCE YOU HAVE FINISHED READING ONE SENTENCE, PRESS THE SPACE BAR TO MOVE ON TO THE NEXT SENTENCE. Once you've read the sentence you MAY NOT GO BACK.<br><br> Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,,
9,1741882382486,13/03/2025 16:13:02,1741882382486,0,13/03/2025 16:13:02,201675,16,task-d2yz,,44380084,BLIND,12533380,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,7,instr_passages,Text,zppu2h,1,response,space,32286.899999999994,32283.29999999999,32286.899999999994,32286.899999999994,32283.29999999999,32286.899999999994,1,32286.899999999994,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,6,"THE SET OF READING COMPREHENSION QUESTIONS FOR THAT PARTICULAR PASSAGE YOU’VE FINISHED READING WILL APPEAR AFTER EACH PASSAGE, not all together at the end. Like the sentences, once you've answered the questions you MAY NOT GO BACK TO CHANGE YOUR ANSWER.
<br><br> 
Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,,
10,1741882397053,13/03/2025 16:13:17,1741882397053,0,13/03/2025 16:13:17,201675,16,task-d2yz,,44380084,BLIND,12533380,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,8,instr_passages,Text,zppu2h,1,response,space,14570.900000004476,14566.399999999994,14570.900000004476,14570.900000004476,14566.399999999994,14570.900000004476,1,14570.900000004476,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,7,"Additionally, while you are reading you will be randomly interrupted and asked “WHICH OF THE FOLLOWING RESPONSES BEST CHARACTERISES YOUR MENTAL STATE JUST PRIOR TO THE PRESENTATION OF THIS SCREEN?"" You would have to choose either “On task”, ""Intentionally mind wandering"" or ""Unintentionally mind wandering"" by clicking on the appropriate option.<br><br> Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,,
11,1741882408472,13/03/2025 16:13:28,1741882408472,0,13/03/2025 16:13:28,201675,16,task-d2yz,,44380084,BLIND,12533380,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,9,instr_passages,Text,zppu2h,1,response,space,11423.000000004482,11416.800000000017,11423.000000004482,11423.000000004482,11416.800000000017,11423.000000004482,1,11423.000000004482,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,8,"This entire task is self-paced. However, each task should take around 15 minutes to complete (30 minutes overall). Please try to do the task all the way through instead of taking too many small breaks in between. The task isn't long so you should be able to do it without taking any breaks. <br><br> Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,,
12,1741882410214,13/03/2025 16:13:30,1741882410214,0,13/03/2025 16:13:30,201675,16,task-d2yz,,44380084,BLIND,12533380,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,10,instr_passages,Text,zppu2h,1,response,space,1748.0000000014843,1733.3999999999942,1748.0000000014843,1748.0000000014843,1733.3999999999942,1748.0000000014843,1,1748.0000000014843,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,9,Please press the space bar to start reading the first passage.,,,,,,,,,,,,,,,,,,,,
13,1741882411734,13/03/2025 16:13:31,1741882411734,0,13/03/2025 16:13:31,201675,16,task-d2yz,,44380084,BLIND,12533380,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,1,passages,Sentences,3emlxf,1,response,space,1535.2000000029802,1533.3999999999942,1535.2000000029802,1535.2000000029802,1533.3999999999942,1535.2000000029802,1,1535.2000000029802,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,0,Passage 1,0,Difficult,1,1,,,,,,,,,,,,,
14,1741882421694,13/03/2025 16:13:41,1741882421694,0,13/03/2025 16:13:41,201675,16,task-d2yz,,44380084,BLIND,12533380,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,2,passages,Sentences,3emlxf,1,response,space,9961.500000005966,9950,9961.500000005966,9961.500000005966,9950,9961.500000005966,1,9961.500000005966,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,1,"A few had been astute enough to see a fine poet in Browning, and Elizabeth Barrett was one of them. ",0,Difficult,1,1,,,,,,,,,,,,,
15,1741882435142,13/03/2025 16:13:55,1741882435142,0,13/03/2025 16:13:55,201675,16,task-d2yz,,44380084,BLIND,12533380,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,3,passages,Sentences,3emlxf,1,response,space,13459.300000002986,13449.899999999994,13459.300000002986,13459.300000002986,13449.899999999994,13459.300000002986,1,13459.300000002986,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,2,"The young man with the lemon-colored gloves and long dark hair and high-strung, restless manner who had visited her in 1846 had been moved to write to her because she had praised his poetry.",1,Difficult,1,1,,,,,,,,,,,,,
16,1741882439430,13/03/2025 16:13:59,1741882439430,0,13/03/2025 16:13:59,201675,16,task-d2yz,,44380084,BLIND,12533380,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,1,probe,Thought probe,muxvwp,1,response,On Task,4297.700000000012,4283.3000000000175,4297.700000000012,4297.700000000012,4283.3000000000175,4297.700000000012,1,4297.700000000012,0,0,,Click Response,On Task,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,,
17,1741882464678,13/03/2025 16:14:24,1741882464678,0,13/03/2025 16:14:24,201675,16,task-d2yz,,44380084,BLIND,12533380,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,4,passages,Sentences,3emlxf,1,response,space,25262.000000001484,25250,25262.000000001484,25262.000000001484,25250,25262.000000001484,1,25262.000000001484,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,3,"She found the man even more to her liking than the verse, and it was not so very long-only the time between May, 1845 and September, 1846-before Robert Browning had stolen the poetess from the dour father who guarded her like a dragon (never wanting her to marry any man), and taken her with him to Italy and a new life.",1,Difficult,1,1,,,,,,,,,,,,,
18,1741882468382,13/03/2025 16:14:28,1741882468382,0,13/03/2025 16:14:28,201675,16,task-d2yz,,44380084,BLIND,12533380,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,2,probe,Thought probe,muxvwp,1,response,On Task,3716.399999999994,3700.100000000006,3716.399999999994,3716.399999999994,3700.100000000006,3716.399999999994,1,3716.399999999994,0,0,,Click Response,On Task,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,,
19,1741882478686,13/03/2025 16:14:38,1741882478686,0,13/03/2025 16:14:38,201675,16,task-d2yz,,44380084,BLIND,12533380,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,5,passages,Sentences,3emlxf,1,response,space,10319.900000001478,10316.599999999977,10319.900000001478,10319.900000001478,10316.599999999977,10319.900000001478,1,10319.900000001478,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,4,"One morning, soon after their nuptials, Elizabeth Browning thrust a manuscript into her husband’s pocket, and then scampered upstairs in a swift confusion to her room. ",0,Difficult,1,1,,,,,,,,,,,,,
20,1741882484366,13/03/2025 16:14:44,1741882484366,0,13/03/2025 16:14:44,201675,16,task-d2yz,,44380084,BLIND,12533380,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,6,passages,Sentences,3emlxf,1,response,space,5683.400000002992,5666.8000000000175,5683.400000002992,5683.400000002992,5666.8000000000175,5683.400000002992,1,5683.400000002992,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,5,"Written during the time of their courtship and love missives, it was a sonnet sequence on their love.",0,Difficult,1,1,,,,,,,,,,,,,
21,1741882493350,13/03/2025 16:14:53,1741882493350,0,13/03/2025 16:14:53,201675,16,task-d2yz,,44380084,BLIND,12533380,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,7,passages,Sentences,3emlxf,1,response,space,8999.800000000017,8983.300000000017,8999.800000000017,8999.800000000017,8983.300000000017,8999.800000000017,1,8999.800000000017,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,6,"These poems were never intended by Mrs. Browning to be published, but her poet husband promptly declared that they must be. ",0,Difficult,1,1,,,,,,,,,,,,,
22,1741882498822,13/03/2025 16:14:58,1741882498822,0,13/03/2025 16:14:58,201675,16,task-d2yz,,44380084,BLIND,12533380,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,8,passages,Sentences,3emlxf,1,response,space,5489.500000005937,5483.399999999965,5489.500000005937,5489.500000005937,5483.399999999965,5489.500000005937,1,5489.500000005937,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,7,The Sonnets from the Portuguese was his suggested title—a title which might shroud the fact that they were personal. ,0,Difficult,1,1,,,,,,,,,,,,,
23,1741882505118,13/03/2025 16:15:05,1741882505118,0,13/03/2025 16:15:05,201675,16,task-d2yz,,44380084,BLIND,12533380,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,9,passages,Sentences,3emlxf,1,response,space,6302.100000005972,6300.100000000035,6302.100000005972,6302.100000005972,6300.100000000035,6302.100000005972,1,6302.100000005972,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,8,They were in his mind “the finest sonnets written in our language since Shakespeare’s.”,0,Difficult,1,1,,,,,,,,,,,,,
24,1741882511783,13/03/2025 16:15:11,1741882511783,0,13/03/2025 16:15:11,201675,16,task-d2yz,,44380084,BLIND,12533380,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,10,passages,Sentences,3emlxf,1,response,space,6666.300000002957,6649.899999999965,6666.300000002957,6666.300000002957,6649.899999999965,6666.300000002957,1,6666.300000002957,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,9,"Sonnets from the Portuguese, in Browning’s opinion, was hardly more flattering to his wife than his opinion of most of her poetry. ",0,Difficult,1,1,,,,,,,,,,,,,
25,1741882517511,13/03/2025 16:15:17,1741882517511,0,13/03/2025 16:15:17,201675,16,task-d2yz,,44380084,BLIND,12533380,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,11,passages,Sentences,3emlxf,1,response,space,5744.300000001502,5733.299999999988,5744.300000001502,5744.300000001502,5733.299999999988,5744.300000001502,1,5744.300000001502,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,10,"A better poet than he, thought Browning, and the world at that time agreed with him.",0,Difficult,1,1,,,,,,,,,,,,,
26,1741882521414,13/03/2025 16:15:21,1741882521414,0,13/03/2025 16:15:21,201675,16,task-d2yz,,44380084,BLIND,12533380,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,12,passages,Sentences,3emlxf,1,response,space,3914.0000000015134,3899.8000000000466,3914.0000000015134,3914.0000000015134,3899.8000000000466,3914.0000000015134,1,3914.0000000015134,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,11,"He called her his “moon of poets,” as she considered him her sun.",0,Difficult,1,1,,,,,,,,,,,,,
27,1741882527479,13/03/2025 16:15:27,1741882527479,0,13/03/2025 16:15:27,201675,16,task-d2yz,,44380084,BLIND,12533380,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,13,passages,Sentences,3emlxf,1,response,space,6079.300000002957,6066.899999999965,6079.300000002957,6079.300000002957,6066.899999999965,6079.300000002957,1,6079.300000002957,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,12,"She was a pure singer with a lovely lyrical tenderness, the best poet of her sex since Sappho. ",0,Difficult,1,1,,,,,,,,,,,,,
28,1741882532367,13/03/2025 16:15:32,1741882532367,0,13/03/2025 16:15:32,201675,16,task-d2yz,,44380084,BLIND,12533380,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,14,passages,Sentences,3emlxf,1,response,space,4899.899999999965,4883.299999999988,4899.899999999965,4899.899999999965,4883.299999999988,4899.899999999965,1,4899.899999999965,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,13,"Her Sonnets, in their autobiographical candor, in their fine restraint and fullness, reveal a woman’s secret soul as had no other poetry in our literature up to that time. ",0,Difficult,1,1,,,,,,,,,,,,,
29,1741882534590,13/03/2025 16:15:34,1741882534590,0,13/03/2025 16:15:34,201675,16,task-d2yz,,44380084,BLIND,12533380,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,15,passages,Sentences,3emlxf,1,response,space,2240.5000000015134,2233.2000000000116,2240.5000000015134,2240.5000000015134,2233.2000000000116,2240.5000000015134,1,2240.5000000015134,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,14,Her lyrical mastery shines in many passages of her writings.,0,Difficult,1,1,,,,,,,,,,,,,
30,1741882539574,13/03/2025 16:15:39,1741882539574,0,13/03/2025 16:15:39,201675,16,task-d2yz,,44380084,BLIND,12533380,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,16,passages,Sentences,3emlxf,1,response,space,4991.200000000012,4983.400000000023,4991.200000000012,4991.200000000012,4983.400000000023,4991.200000000012,1,4991.200000000012,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,15,Italy was a kind of promised terrain for Elizabeth Browning. ,0,Difficult,1,1,,,,,,,,,,,,,
31,1741882546686,13/03/2025 16:15:46,1741882546686,0,13/03/2025 16:15:46,201675,16,task-d2yz,,44380084,BLIND,12533380,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,17,passages,Sentences,3emlxf,1,response,space,7120.100000004459,7116.799999999988,7120.100000004459,7120.100000004459,7116.799999999988,7120.100000004459,1,7120.100000004459,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,16,"Living in Florence or in little villages in the summers, she drank in the sun of the south and warmth of her husband’s love, and blossomed in a life of precarious happiness for fifteen years. ",0,Difficult,1,1,,,,,,,,,,,,,
