Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-3edb,checkpoint-sudm,branch-hm4e,branch-vf4a,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: instruct_num,Spreadsheet: instruct_text,Spreadsheet: passage,Spreadsheet: line,Spreadsheet: line_text,Spreadsheet: probe,Spreadsheet: condition,Spreadsheet: condition_num,Spreadsheet: set,Spreadsheet: question_text,Spreadsheet: correct_response,Spreadsheet: response_a,Spreadsheet: response_b,Spreadsheet: response_c,Spreadsheet: response_d,Spreadsheet: response_e,Spreadsheet: ,Spreadsheet: __EMPTY,Spreadsheet: __EMPTY_1,Spreadsheet: __EMPTY_2,Spreadsheet: blockType,Manipulation: Spreadsheet
31,1741087151314,04/03/2025 11:19:11,1741087151314,0,04/03/2025 11:19:11,201675,16,task-j2gm,,44038318,BLIND,12533361,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,921x919,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,3,comprehension,Comprehension questions,ers3wv,1,response,e,4541.900000000722,4533.29999999993,4541.900000000722,4541.900000000722,4533.29999999993,4541.900000000722,1,4541.900000000722,0,0,,Click Response,response B,3,object-67,comprehension,,,1,3,,,,,,The Brownings saw,e,Coleridge,Byron,Walt Whitman,Poe,Hawthorne,,,,,,
32,1741087165514,04/03/2025 11:19:25,1741087165514,0,04/03/2025 11:19:25,201675,16,task-j2gm,,44038318,BLIND,12533361,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,921x919,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,4,comprehension,Comprehension questions,ers3wv,1,response,c,14208.600000000792,14199.900000000023,14208.600000000792,14208.600000000792,14199.900000000023,14208.600000000792,1,14208.600000000792,0,0,,Click Response,response C,4,object-68,comprehension,,,1,4,,,,,,Browning wrote to Miss Barrett because she had,c,invited him to visit,written him for advice,praised his poetry,sent him one of her own poems,sent a friend to meet him,,,,,,
33,1741087173594,04/03/2025 11:19:33,1741087173594,0,04/03/2025 11:19:33,201675,16,task-j2gm,,44038318,BLIND,12533361,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,921x919,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,5,comprehension,Comprehension questions,ers3wv,1,response,b,8088.599999999278,8083.300000000047,8088.599999999278,8088.599999999278,8083.300000000047,8088.599999999278,1,8088.599999999278,0,0,,Click Response,response B,3,object-67,comprehension,,,1,5,,,,,,The authors of this passage placed most attention on the Brownings’,b,literary efforts,personal relationship,social contacts,problems,early meeting,,,,,,
34,1741087179250,04/03/2025 11:19:39,1741087179250,0,04/03/2025 11:19:39,201675,16,task-j2gm,,44038318,BLIND,12533361,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,921x919,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,6,comprehension,Comprehension questions,ers3wv,1,response,e,5661.400000000722,5650,5661.400000000722,5661.400000000722,5650,5661.400000000722,1,5661.400000000722,0,0,,Click Response,response B,3,object-67,comprehension,,,1,6,,,,,,What best describes the Brownings’ early days abroad?,e,Travel,Relaxation,Creative activity,Intellectual stimulation,Happiness,,,,,,
35,1741087207514,04/03/2025 11:20:07,1741087207514,0,04/03/2025 11:20:07,201675,16,task-j2gm,,44038318,BLIND,12533361,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,921x919,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,7,comprehension,Comprehension questions,ers3wv,1,response,b,28275.500000002212,28267,28275.500000002212,28275.500000002212,28267,28275.500000002212,1,28275.500000002212,0,0,,Click Response,response D,5,object-69,comprehension,,,1,7,,,,,,You would assume that Browning,b,found it easy to see Elizabeth,carefully avoided Mr. Barrett,begged Mr. Barrett’s consent to marry,understood Mr. Barrett,got Elizabeth to ask her father’s consent,,,,,,
36,1741087224834,04/03/2025 11:20:24,1741087224834,0,04/03/2025 11:20:24,201675,16,task-j2gm,,44038318,BLIND,12533361,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,921x919,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,8,comprehension,Comprehension questions,ers3wv,1,response,a,17328.79999999923,17316.400000000023,17328.79999999923,17328.79999999923,17316.400000000023,17328.79999999923,1,17328.79999999923,0,0,,Click Response,response E,6,object-70,comprehension,,,1,8,,,,,,"In the “torrent on a straw” quotation, the word straw probably refers to",a,the frailty of life,weakness of character,sorrow,happiness,the fleeting nature of fame,,,,,,
37,1741087231098,04/03/2025 11:20:31,1741087231098,0,04/03/2025 11:20:31,201675,16,task-j2gm,,44038318,BLIND,12533361,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,921x919,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,2,passages,Sentences,3emlxf,1,response,space,6275.800000001444,6266.699999999953,6275.800000001444,6275.800000001444,6266.699999999953,6275.800000001444,1,6275.800000001444,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,,,Passage 3,,,,,,,,,,,,,,,,,
38,1741087289042,04/03/2025 11:21:29,1741087289042,0,04/03/2025 11:21:29,201675,16,task-j2gm,,44038318,BLIND,12533361,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,921x919,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,8,probe_physical,Thought probe (physical),ucvclj,1,response,On Task,57953.400000002235,57950.19999999995,57953.400000002235,57953.400000002235,57950.19999999995,57953.400000002235,1,57953.400000002235,0,0,,Click Response,On Task,2,object-87,probe_physical,,,,,,,,,,,,,,,,,,,,,,
39,1741087289762,04/03/2025 11:21:29,1741087289762,0,04/03/2025 11:21:29,201675,16,task-j2gm,,44038318,BLIND,12533361,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,921x919,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,8,probe_physical,Return to physical text,5jjhzp,2,continue,,723.1000000007916,716.5,723.1000000007916,723.1000000007916,716.5,723.1000000007916,1,723.1000000007916,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
40,1741087325858,04/03/2025 11:22:05,1741087325858,0,04/03/2025 11:22:05,201675,16,task-j2gm,,44038318,BLIND,12533361,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,921x919,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,9,probe_physical,Thought probe (physical),ucvclj,1,response,On Task,36102.40000000154,36100.10000000009,36102.40000000154,36102.40000000154,36100.10000000009,36102.40000000154,1,36102.40000000154,0,0,,Click Response,On Task,2,object-87,probe_physical,,,,,,,,,,,,,,,,,,,,,,
41,1741087326906,04/03/2025 11:22:06,1741087326906,0,04/03/2025 11:22:06,201675,16,task-j2gm,,44038318,BLIND,12533361,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,921x919,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,9,probe_physical,Return to physical text,5jjhzp,2,continue,,1050.5000000006985,1033.6999999999534,1050.5000000006985,1050.5000000006985,1033.6999999999534,1050.5000000006985,1,1050.5000000006985,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
42,1741087339010,04/03/2025 11:22:19,1741087339010,0,04/03/2025 11:22:19,201675,16,task-j2gm,,44038318,BLIND,12533361,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,921x919,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,2,instr_comprehension,Comprehension instruction,ki2jxw,1,response,space,12120.800000000745,12116.300000000047,12120.800000000745,12120.800000000745,12116.300000000047,12120.800000000745,1,12120.800000000745,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,,,,,,,,,,,,,,,,,
43,1741087395394,04/03/2025 11:23:15,1741087395394,0,04/03/2025 11:23:15,201675,16,task-j2gm,,44038318,BLIND,12533361,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,921x919,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,9,comprehension,Comprehension questions,ers3wv,1,response,c,56388.60000000219,56383.5,56388.60000000219,56388.60000000219,56383.5,56388.60000000219,1,56388.60000000219,0,0,,Click Response,response C,4,object-68,comprehension,,,3,1,,,,,,How much sea water was mentioned?,c,One ton,A cubic acre,A cubic mile,A thousand gallons,A hundred tons,,,,,,
44,1741087453819,04/03/2025 11:24:13,1741087453819,0,04/03/2025 11:24:13,201675,16,task-j2gm,,44038318,BLIND,12533361,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,921x919,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,10,comprehension,Comprehension questions,ers3wv,1,response,d,58429.39999999921,58416.5,58429.39999999921,58429.39999999921,58416.5,58429.39999999921,1,58429.39999999921,0,0,,Click Response,response D,5,object-69,comprehension,,,3,2,,,,,,The quantity of energy released in an atomic reaction is spoken of as how much greater than with other types of reactions?,d,Far greater,Unbelievably greater,A thousand times greater,Inconceivably greater,Tremendously greater,,,,,,
45,1741087465515,04/03/2025 11:24:25,1741087465515,0,04/03/2025 11:24:25,201675,16,task-j2gm,,44038318,BLIND,12533361,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,921x919,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,11,comprehension,Comprehension questions,ers3wv,1,response,c,11708.899999999208,11700.099999999977,11708.899999999208,11708.899999999208,11700.099999999977,11708.899999999208,1,11708.899999999208,0,0,,Click Response,response C,4,object-68,comprehension,,,3,3,,,,,,The primary focus is on,c,how energy is released,where energy is found,the energy from atomic reactions,what happens in an atomic reaction,the energy present in sunshine,,,,,,
46,1741087470938,04/03/2025 11:24:30,1741087470938,0,04/03/2025 11:24:30,201675,16,task-j2gm,,44038318,BLIND,12533361,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,921x919,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,12,comprehension,Comprehension questions,ers3wv,1,response,e,5432.799999999232,5416.599999999977,5432.799999999232,5432.799999999232,5416.599999999977,5432.799999999232,1,5432.799999999232,0,0,,Click Response,response A,2,object-66,comprehension,,,3,4,,,,,,This passage is best described as,e,objective,skeptical,cautious,conservative,optimistic,,,,,,
47,1741087480122,04/03/2025 11:24:40,1741087480122,0,04/03/2025 11:24:40,201675,16,task-j2gm,,44038318,BLIND,12533361,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,921x919,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,3,passages,Sentences,3emlxf,1,response,space,9199.800000000745,9183.300000000047,9199.800000000745,9199.800000000745,9183.300000000047,9199.800000000745,1,9199.800000000745,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,,,Passage 5,,,,,,,,,,,,,,,,,
48,1741087564099,04/03/2025 11:26:04,1741087564099,0,04/03/2025 11:26:04,201675,16,task-j2gm,,44038318,BLIND,12533361,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,921x919,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,10,probe_physical,Thought probe (physical),ucvclj,1,response,Unintentional,83992.80000000144,83983.59999999998,83992.80000000144,83992.80000000144,83983.59999999998,83992.80000000144,1,83992.80000000144,0,0,,Click Response,Unintentional,4,object-89,probe_physical,,,,,,,,,,,,,,,,,,,,,,
49,1741087572546,04/03/2025 11:26:12,1741087572546,0,04/03/2025 11:26:12,201675,16,task-j2gm,,44038318,BLIND,12533361,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,921x919,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,10,probe_physical,Return to physical text,5jjhzp,2,continue,,8456.799999999232,8450.099999999977,8456.799999999232,8456.799999999232,8450.099999999977,8456.799999999232,1,8456.799999999232,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
50,1741087594298,04/03/2025 11:26:34,1741087594298,0,04/03/2025 11:26:34,201675,16,task-j2gm,,44038318,BLIND,12533361,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,921x919,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,11,probe_physical,Thought probe (physical),ucvclj,1,response,On Task,21758.800000000745,21750,21758.800000000745,21758.800000000745,21750,21758.800000000745,1,21758.800000000745,0,0,,Click Response,On Task,2,object-87,probe_physical,,,,,,,,,,,,,,,,,,,,,,
51,1741087595850,04/03/2025 11:26:35,1741087595850,0,04/03/2025 11:26:35,201675,16,task-j2gm,,44038318,BLIND,12533361,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,921x919,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,11,probe_physical,Return to physical text,5jjhzp,2,continue,,1560.800000000745,1549.9000000000233,1560.800000000745,1560.800000000745,1549.9000000000233,1560.800000000745,1,1560.800000000745,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
52,1741087642051,04/03/2025 11:27:22,1741087642051,0,04/03/2025 11:27:22,201675,16,task-j2gm,,44038318,BLIND,12533361,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,921x919,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,12,probe_physical,Thought probe (physical),ucvclj,1,response,On Task,46210.90000000072,46199.99999999988,46210.90000000072,46210.90000000072,46199.99999999988,46210.90000000072,1,46210.90000000072,0,0,,Click Response,On Task,2,object-87,probe_physical,,,,,,,,,,,,,,,,,,,,,,
53,1741087645571,04/03/2025 11:27:25,1741087645571,0,04/03/2025 11:27:25,201675,16,task-j2gm,,44038318,BLIND,12533361,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,921x919,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,12,probe_physical,Return to physical text,5jjhzp,2,continue,,3530.799999999348,3516.7000000001863,3530.799999999348,3530.799999999348,3516.7000000001863,3530.799999999348,1,3530.799999999348,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
54,1741087649162,04/03/2025 11:27:29,1741087649162,0,04/03/2025 11:27:29,201675,16,task-j2gm,,44038318,BLIND,12533361,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,921x919,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,3,instr_comprehension,Comprehension instruction,ki2jxw,1,response,space,3606.000000001397,3600.0999999998603,3606.000000001397,3606.000000001397,3600.0999999998603,3606.000000001397,1,3606.000000001397,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,, ,,,,,,,,,,,,,,,
55,1741087674723,04/03/2025 11:27:54,1741087674723,0,04/03/2025 11:27:54,201675,16,task-j2gm,,44038318,BLIND,12533361,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,921x919,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,13,comprehension,Comprehension questions,ers3wv,1,response,b,25566.70000000228,25550.100000000093,25566.70000000228,25566.70000000228,25550.100000000093,25566.70000000228,1,25566.70000000228,0,0,,Click Response,response B,3,object-67,comprehension,,,5,1,,,,,,A fungus was used as medicine as early as what century?,b,Sixteenth,Seventeenth,Eighteenth,Nineteenth,Twentieth,,,,,,
56,1741087705995,04/03/2025 11:28:25,1741087705995,0,04/03/2025 11:28:25,201675,16,task-j2gm,,44038318,BLIND,12533361,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,921x919,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,14,comprehension,Comprehension questions,ers3wv,1,response,b,31288.0000000007,31283.199999999953,31288.0000000007,31288.0000000007,31283.199999999953,31288.0000000007,1,31288.0000000007,0,0,,Click Response,response B,3,object-67,comprehension,,,5,2,,,,,,How many antibiotics have been discovered?,b,Ninety-six,Many hundreds,Thousands,Millions,An unspecified number,,,,,,
57,1741087714203,04/03/2025 11:28:34,1741087714203,0,04/03/2025 11:28:34,201675,16,task-j2gm,,44038318,BLIND,12533361,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,921x919,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,15,comprehension,Comprehension questions,ers3wv,1,response,c,8212.60000000149,8200,8212.60000000149,8212.60000000149,8200,8212.60000000149,1,8212.60000000149,0,0,,Click Response,response D,5,object-69,comprehension,,,5,3,,,,,,This passage is mainly about,c,ergot,drugs,fungi,antibiotics,cheese,,,,,,
58,1741087744571,04/03/2025 11:29:04,1741087744571,0,04/03/2025 11:29:04,201675,16,task-j2gm,,44038318,BLIND,12533361,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,921x919,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,16,comprehension,Comprehension questions,ers3wv,1,response,d,30380.800000000745,30366.899999999907,30380.800000000745,30380.800000000745,30366.899999999907,30380.800000000745,1,30380.800000000745,0,0,,Click Response,response C,4,object-68,comprehension,,,5,4,,,,,,LSD is specifically mentioned to show that ergot,d,needs to be further controlled,needs further research,has medicinal value,is of current interest,is dangerous,,,,,,
59,1741087746939,04/03/2025 11:29:06,1741087746939,0,04/03/2025 11:29:06,201675,16,task-j2gm,,44038318,BLIND,12533361,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,921x919,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,4,passages,Sentences,3emlxf,1,response,space,2382.0000000023283,2366.5,2382.0000000023283,2382.0000000023283,2366.5,2382.0000000023283,1,2382.0000000023283,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,,,Passage 7,,,,,,,,,,,,,,,,,
60,1741087775755,04/03/2025 11:29:35,1741087775755,0,04/03/2025 11:29:35,201675,16,task-j2gm,,44038318,BLIND,12533361,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,921x919,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,13,probe_physical,Thought probe (physical),ucvclj,1,response,On Task,28831.50000000233,28816.800000000047,28831.50000000233,28831.50000000233,28816.800000000047,28831.50000000233,1,28831.50000000233,0,0,,Click Response,On Task,2,object-87,probe_physical,,,,,,,,,,,,,,,,,,,,,,
61,1741087776411,04/03/2025 11:29:36,1741087776411,0,04/03/2025 11:29:36,201675,16,task-j2gm,,44038318,BLIND,12533361,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,921x919,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,13,probe_physical,Return to physical text,5jjhzp,2,continue,,670.4999999993015,666.6000000000931,670.4999999993015,670.4999999993015,666.6000000000931,670.4999999993015,1,670.4999999993015,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
62,1741087838379,04/03/2025 11:30:38,1741087838379,0,04/03/2025 11:30:38,201675,16,task-j2gm,,44038318,BLIND,12533361,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,921x919,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,14,probe_physical,Thought probe (physical),ucvclj,1,response,On Task,61971.89999999921,61966.59999999986,61971.89999999921,61971.89999999921,61966.59999999986,61971.89999999921,1,61971.89999999921,0,0,,Click Response,On Task,2,object-87,probe_physical,,,,,,,,,,,,,,,,,,,,,,
63,1741087839331,04/03/2025 11:30:39,1741087839331,0,04/03/2025 11:30:39,201675,16,task-j2gm,,44038318,BLIND,12533361,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,921x919,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,14,probe_physical,Return to physical text,5jjhzp,2,continue,,957.2000000015832,950.2000000001863,957.2000000015832,957.2000000015832,950.2000000001863,957.2000000015832,1,957.2000000015832,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
64,1741087842067,04/03/2025 11:30:42,1741087842067,0,04/03/2025 11:30:42,201675,16,task-j2gm,,44038318,BLIND,12533361,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,921x919,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,4,instr_comprehension,Comprehension instruction,ki2jxw,1,response,space,2743.000000001397,2733.2999999998137,2743.000000001397,2743.000000001397,2733.2999999998137,2743.000000001397,1,2743.000000001397,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,,,,,,,,,,,,,,,,,
65,1741087845115,04/03/2025 11:30:45,1741087845115,0,04/03/2025 11:30:45,201675,16,task-j2gm,,44038318,BLIND,12533361,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,921x919,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,17,comprehension,Comprehension questions,ers3wv,1,response,a,3058.100000000093,3050,3058.100000000093,3058.100000000093,3050,3058.100000000093,1,3058.100000000093,0,0,,Click Response,response A,2,object-66,comprehension,,,7,1,,,,,,"In his paintings, Caravaggio included",a,common people,strange landscapes,"eerie, silvery buildings",ghosts,corpses,,,,,,
66,1741087850652,04/03/2025 11:30:50,1741087850652,0,04/03/2025 11:30:50,201675,16,task-j2gm,,44038318,BLIND,12533361,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,921x919,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,18,comprehension,Comprehension questions,ers3wv,1,response,a,5544.100000000093,5533.300000000047,5544.100000000093,5544.100000000093,5533.300000000047,5544.100000000093,1,5544.100000000093,0,0,,Click Response,response E,6,object-70,comprehension,,,7,2,,,,,,El Greco pursued his early career in,a,Italy,Greece,Lombardy,Rome,Toledo,,,,,,
67,1741087870956,04/03/2025 11:31:10,1741087870956,0,04/03/2025 11:31:10,201675,16,task-j2gm,,44038318,BLIND,12533361,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,921x919,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,19,comprehension,Comprehension questions,ers3wv,1,response,b,20314.900000001537,20300,20314.900000001537,20314.900000001537,20300,20314.900000001537,1,20314.900000001537,0,0,,Click Response,response B,3,object-67,comprehension,,,7,3,,,,,,Apparently a major technique of Caravaggio’s was,b,using exalted religious subjects,using stark contrasts,using cadavers,using ghostlike stillness,none of the above,,,,,,
