Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-3edb,checkpoint-sudm,branch-hm4e,branch-vf4a,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: instruct_num,Spreadsheet: instruct_text,Spreadsheet: passage,Spreadsheet: line,Spreadsheet: line_text,Spreadsheet: probe,Spreadsheet: condition,Spreadsheet: condition_num,Spreadsheet: set,Spreadsheet: question_text,Spreadsheet: correct_response,Spreadsheet: response_a,Spreadsheet: response_b,Spreadsheet: response_c,Spreadsheet: response_d,Spreadsheet: response_e,Spreadsheet: ,Spreadsheet: __EMPTY,Spreadsheet: __EMPTY_1,Spreadsheet: __EMPTY_2,Spreadsheet: blockType,Manipulation: Spreadsheet
145,1741098395896,04/03/2025 14:26:35,1741098395896,0,04/03/2025 14:26:35,201675,16,task-6rlz,,44045943,BLIND,12533362,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,29,comprehension,Comprehension questions,ers3wv,1,response,b,5936.100000000093,5933.40000000014,5936.100000000093,5936.100000000093,5933.40000000014,5936.100000000093,1,5936.100000000093,0,0,,Click Response,response B,3,object-67,comprehension,,,5,1,,,,,,A fungus was used as medicine as early as what century?,b,Sixteenth,Seventeenth,Eighteenth,Nineteenth,Twentieth,,,,,,
146,1741098402848,04/03/2025 14:26:42,1741098402848,0,04/03/2025 14:26:42,201675,16,task-6rlz,,44045943,BLIND,12533362,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,30,comprehension,Comprehension questions,ers3wv,1,response,b,6954.800000001444,6950.09999999986,6954.800000001444,6954.800000001444,6950.09999999986,6954.800000001444,1,6954.800000001444,0,0,,Click Response,response E,6,object-70,comprehension,,,5,2,,,,,,How many antibiotics have been discovered?,b,Ninety-six,Many hundreds,Thousands,Millions,An unspecified number,,,,,,
147,1741098406752,04/03/2025 14:26:46,1741098406752,0,04/03/2025 14:26:46,201675,16,task-6rlz,,44045943,BLIND,12533362,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,31,comprehension,Comprehension questions,ers3wv,1,response,c,3908.399999997113,3899.9000000001397,3908.399999997113,3908.399999997113,3899.9000000001397,3908.399999997113,1,3908.399999997113,0,0,,Click Response,response C,4,object-68,comprehension,,,5,3,,,,,,This passage is mainly about,c,ergot,drugs,fungi,antibiotics,cheese,,,,,,
148,1741098416824,04/03/2025 14:26:56,1741098416824,0,04/03/2025 14:26:56,201675,16,task-6rlz,,44045943,BLIND,12533362,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,32,comprehension,Comprehension questions,ers3wv,1,response,d,10081.399999995483,10066.800000000047,10081.399999995483,10081.399999995483,10066.800000000047,10081.399999995483,1,10081.399999995483,0,0,,Click Response,response D,5,object-69,comprehension,,,5,4,,,,,,LSD is specifically mentioned to show that ergot,d,needs to be further controlled,needs further research,has medicinal value,is of current interest,is dangerous,,,,,,
149,1741098419944,04/03/2025 14:26:59,1741098419944,0,04/03/2025 14:26:59,201675,16,task-6rlz,,44045943,BLIND,12533362,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,56,passages,Sentences,3emlxf,1,response,space,3134.399999999907,3133.2999999998137,3134.399999999907,3134.399999999907,3133.2999999998137,3134.399999999907,1,3134.399999999907,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,,,Passage 7,,,,,,,,,,,,,,,,,
150,1741098444776,04/03/2025 14:27:24,1741098444776,0,04/03/2025 14:27:24,201675,16,task-6rlz,,44045943,BLIND,12533362,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,13,probe_physical,Thought probe (physical),ucvclj,1,response,Unintentional,24832.999999998603,24816.800000000047,24832.999999998603,24832.999999998603,24816.800000000047,24832.999999998603,1,24832.999999998603,0,0,,Click Response,Unintentional,4,object-89,probe_physical,,,,,,,,,,,,,,,,,,,,,,
151,1741098445928,04/03/2025 14:27:25,1741098445928,0,04/03/2025 14:27:25,201675,16,task-6rlz,,44045943,BLIND,12533362,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,13,probe_physical,Return to physical text,5jjhzp,2,continue,,1168.3000000000466,1166.6000000000931,1168.3000000000466,1168.3000000000466,1166.6000000000931,1168.3000000000466,1,1168.3000000000466,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
152,1741098496680,04/03/2025 14:28:16,1741098496680,0,04/03/2025 14:28:16,201675,16,task-6rlz,,44045943,BLIND,12533362,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,14,probe_physical,Thought probe (physical),ucvclj,1,response,Unintentional,50753.69999999995,50750.19999999995,50753.69999999995,50753.69999999995,50750.19999999995,50753.69999999995,1,50753.69999999995,0,0,,Click Response,Unintentional,4,object-89,probe_physical,,,,,,,,,,,,,,,,,,,,,,
153,1741098498896,04/03/2025 14:28:18,1741098498896,0,04/03/2025 14:28:18,201675,16,task-6rlz,,44045943,BLIND,12533362,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,14,probe_physical,Return to physical text,5jjhzp,2,continue,,2219.1999999955297,2216.5,2219.1999999955297,2219.1999999955297,2216.5,2219.1999999955297,1,2219.1999999955297,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
154,1741098502488,04/03/2025 14:28:22,1741098502488,0,04/03/2025 14:28:22,201675,16,task-6rlz,,44045943,BLIND,12533362,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,8,instr_comprehension,Comprehension instruction,ki2jxw,1,response,space,3594.5,3583.3000000000466,3594.5,3594.5,3583.3000000000466,3594.5,1,3594.5,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,,,,,,,,,,,,,,,,,
155,1741098508001,04/03/2025 14:28:28,1741098508001,0,04/03/2025 14:28:28,201675,16,task-6rlz,,44045943,BLIND,12533362,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,33,comprehension,Comprehension questions,ers3wv,1,response,a,5524.800000001444,5516.59999999986,5524.800000001444,5524.800000001444,5516.59999999986,5524.800000001444,1,5524.800000001444,0,0,,Click Response,response A,2,object-66,comprehension,,,7,1,,,,,,"In his paintings, Caravaggio included",a,common people,strange landscapes,"eerie, silvery buildings",ghosts,corpses,,,,,,
156,1741098514760,04/03/2025 14:28:34,1741098514760,0,04/03/2025 14:28:34,201675,16,task-6rlz,,44045943,BLIND,12533362,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,34,comprehension,Comprehension questions,ers3wv,1,response,a,6766.600000000093,6750.100000000093,6766.600000000093,6766.600000000093,6750.100000000093,6766.600000000093,1,6766.600000000093,0,0,,Click Response,response E,6,object-70,comprehension,,,7,2,,,,,,El Greco pursued his early career in,a,Italy,Greece,Lombardy,Rome,Toledo,,,,,,
157,1741098524664,04/03/2025 14:28:44,1741098524664,0,04/03/2025 14:28:44,201675,16,task-6rlz,,44045943,BLIND,12533362,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,35,comprehension,Comprehension questions,ers3wv,1,response,b,9920.79999999702,9916.699999999953,9920.79999999702,9920.79999999702,9916.699999999953,9920.79999999702,1,9920.79999999702,0,0,,Click Response,response B,3,object-67,comprehension,,,7,3,,,,,,Apparently a major technique of Caravaggio’s was,b,using exalted religious subjects,using stark contrasts,using cadavers,using ghostlike stillness,none of the above,,,,,,
158,1741098530088,04/03/2025 14:28:50,1741098530088,0,04/03/2025 14:28:50,201675,16,task-6rlz,,44045943,BLIND,12533362,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,36,comprehension,Comprehension questions,ers3wv,1,response,c,5428.300000000047,5416.699999999953,5428.300000000047,5428.300000000047,5416.699999999953,5428.300000000047,1,5428.300000000047,0,0,,Click Response,response C,4,object-68,comprehension,,,7,4,,,,,,The principal idea discussed in this passage concerns,c,El Greco,Caravaggio,contemporary approval of artists,the travels of painters,the prosperity of artists,,,,,,
159,1741098532320,04/03/2025 14:28:52,1741098532320,0,04/03/2025 14:28:52,201675,16,task-6rlz,,44045943,BLIND,12533362,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,1,finish,Thank you,xuq6te,1,continue,,2243.100000000093,2233.3000000000466,2243.100000000093,2243.100000000093,2233.3000000000466,2243.100000000093,1,2243.100000000093,0,0,,Click To Continue,Continue Button,2,object-75,finish,,,,,,,,,,,,,,,,,,,,,,
160,1741098532321,04/03/2025 14:28:52,1741098532321,0,04/03/2025 14:28:52,201675,16,task-6rlz,,44045943,BLIND,12533362,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,,,,,,info,END,,,1418905,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1741348715645,07/03/2025 11:58:35,1741348715645,0,07/03/2025 11:58:35,201675,16,task-6rlz,,44161265,BLIND,12533367,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1741348718324,07/03/2025 11:58:38,1741348718324,0,07/03/2025 11:58:38,201675,16,task-6rlz,,44161265,BLIND,12533367,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,1,start,Welcome,vo3k26,1,continue,,2691.299999999255,2683.4,2691.299999999255,2691.299999999255,2683.4,2691.299999999255,1,2691.299999999255,0,0,,Click To Continue,Continue Button,2,object-14,start,,,,,,,,,,,,,,,,,,,,,,
3,1741348769700,07/03/2025 11:59:29,1741348769700,0,07/03/2025 11:59:29,201675,16,task-6rlz,,44161265,BLIND,12533367,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,1,instr_passages,Text,zppu2h,1,response,space,51383.9,51367,51383.9,51383.9,51367,51383.9,1,51383.9,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,,"Before you begin...<br><br>Please raise your hand and ask a researcher for the Set A paper task. Ensure you have passages 1, 3, 5 and 7 before continuing.<br><br>Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,,
4,1741348788051,07/03/2025 11:59:48,1741348788051,0,07/03/2025 11:59:48,201675,16,task-6rlz,,44161265,BLIND,12533367,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,2,instr_passages,Text,zppu2h,1,response,space,18368.299999997762,18366.399999999994,18368.299999997762,18368.299999997762,18366.399999999994,18368.299999997762,1,18368.299999997762,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,1,"TASK INSTRUCTIONS - PLEASE READ CAREFULLY! The goal of this study is to learn how mind wandering is affected by task length, social media use and reading medium. <br><br> Mind wandering is a term used to describe what occurs when your attention wanders from a task. Sometimes when your mind wanders, you begin thinking about personal events or concerns rather than your task. At other times, your mind can wander because you are bored or tired and you don’t really know what you’re thinking about; all you know is that you are no longer thinking about your task.<br><br>Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,,
5,1741348794843,07/03/2025 11:59:54,1741348794843,0,07/03/2025 11:59:54,201675,16,task-6rlz,,44161265,BLIND,12533367,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,3,instr_passages,Text,zppu2h,1,response,space,6793.999999999258,6783.300000000003,6793.999999999258,6793.999999999258,6783.300000000003,6793.999999999258,1,6793.999999999258,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,2,"Importantly, mind wandering can occur either because you INTENTIONALLY decided to think about things that are unrelated to the task, OR because your thoughts UNINTENTIONALLY drifted away to task-unrelated thoughts, despite your best intentions to focus on the task. <br><br> Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,instr_passages,
6,1741348797347,07/03/2025 11:59:57,1741348797347,0,07/03/2025 11:59:57,201675,16,task-6rlz,,44161265,BLIND,12533367,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,4,instr_passages,Text,zppu2h,1,response,space,2514.2999999970198,2500.100000000006,2514.2999999970198,2514.2999999970198,2500.100000000006,2514.2999999970198,1,2514.2999999970198,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,3,"Being ON TASK means that you were focused on completing the task and were not thinking about anything unrelated to the task. Some examples of ON TASK thoughts include thoughts about your performance on the task, thoughts about the digits, or thoughts about your response. <br><br> Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,instr_passages,
7,1741348805715,07/03/2025 12:00:05,1741348805715,0,07/03/2025 12:00:05,201675,16,task-6rlz,,44161265,BLIND,12533367,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,5,instr_passages,Text,zppu2h,1,response,space,8382.199999997014,8366.699999999997,8382.199999997014,8382.199999997014,8366.699999999997,8382.199999997014,1,8382.199999997014,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,,You have been randomly assigned into this condition. You will complete the online reading task first. <br><br> This will be completed entirely on the computer.<br><br>Please press the space bar to continue.,,,,,,,,,,,,,,,,,,,,
8,1741348817443,07/03/2025 12:00:17,1741348817443,0,07/03/2025 12:00:17,201675,16,task-6rlz,,44161265,BLIND,12533367,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,6,instr_passages,Text,zppu2h,1,response,space,11743.499999997017,11733.300000000003,11743.499999997017,11743.499999997017,11733.300000000003,11743.499999997017,1,11743.499999997017,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,4,"In this online task, you will read 4 passages and answer reading comprehension questions for each passage. <br><br> THE PASSAGES WILL BE PRESENTED IN A SENTENCE-BY-SENTENCE FASHION. PLEASE READ THE SENTENCES AT YOUR NORMAL READING PACE. ONCE YOU HAVE FINISHED READING ONE SENTENCE, PRESS THE SPACE BAR TO MOVE ON TO THE NEXT SENTENCE. Once you've read the sentence you MAY NOT GO BACK.<br><br> Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,,
9,1741348826563,07/03/2025 12:00:26,1741348826563,0,07/03/2025 12:00:26,201675,16,task-6rlz,,44161265,BLIND,12533367,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,7,instr_passages,Text,zppu2h,1,response,space,9130.59999999925,9116.599999999991,9130.59999999925,9130.59999999925,9116.599999999991,9130.59999999925,1,9130.59999999925,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,5,"THE SET OF READING COMPREHENSION QUESTIONS FOR THAT PARTICULAR PASSAGE YOU’VE FINISHED READING WILL APPEAR AFTER EACH PASSAGE, not all together at the end. Like the sentences, once you've answered the questions you MAY NOT GO BACK TO CHANGE YOUR ANSWER.
<br><br> 
Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,,
10,1741348835043,07/03/2025 12:00:35,1741348835043,0,07/03/2025 12:00:35,201675,16,task-6rlz,,44161265,BLIND,12533367,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,8,instr_passages,Text,zppu2h,1,response,space,8493.599999997023,8483.300000000003,8493.599999997023,8493.599999997023,8483.300000000003,8493.599999997023,1,8493.599999997023,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,6,"Additionally, while you are reading you will be randomly interrupted and asked “WHICH OF THE FOLLOWING RESPONSES BEST CHARACTERISES YOUR MENTAL STATE JUST PRIOR TO THE PRESENTATION OF THIS SCREEN?"" You would have to choose either “On task”, ""Intentionally mind wandering"" or ""Unintentionally mind wandering"" by clicking on the appropriate option.<br><br> Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,,
11,1741348846955,07/03/2025 12:00:46,1741348846955,0,07/03/2025 12:00:46,201675,16,task-6rlz,,44161265,BLIND,12533367,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,9,instr_passages,Text,zppu2h,1,response,space,11922.39999999851,11917,11922.39999999851,11922.39999999851,11917,11922.39999999851,1,11922.39999999851,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,7,"This entire task is self-paced. However, each task should take around 15 minutes to complete (30 minutes overall). Please try to do the task all the way through instead of taking too many small breaks in between. The task isn't long so you should be able to do it without taking any breaks. <br><br> Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,,
12,1741348848499,07/03/2025 12:00:48,1741348848499,0,07/03/2025 12:00:48,201675,16,task-6rlz,,44161265,BLIND,12533367,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,10,instr_passages,Text,zppu2h,1,response,space,1549.2999999970198,1533.2000000000116,1549.2999999970198,1549.2999999970198,1533.2000000000116,1549.2999999970198,1,1549.2999999970198,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,8,Please press the space bar to start reading the first passage.,,,,,,,,,,,,,,,,,,,,
