Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Manipulation: Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: instr_text,Spreadsheet: digit,Spreadsheet: correct,Spreadsheet: random_blocks,Spreadsheet: random_trials,Spreadsheet: size,randomiser-mq2e,branch-s3b7,branch-dgjt
344,1753198170986,22/07/2025 15:29,1753201770986,1,22/07/2025 17:29,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,124,trial,digit,9l7l5c,1,timedOut,,200.69999992847443,199.79999999998836,200.69999992847443,200.69999992847443,199.79999999998836,200.69999992847443,1,0,0,,Time Limit,screen,0,screen,trial,,3,noresponse,18,,100,probe_selfreport,Eligible,Voucher
345,1753198171081,22/07/2025 15:29,1753201771081,1,22/07/2025 17:29,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,124,trial,mask,y6xgix,2,response,noresponse,96.39999992848607,83.20000000001164,96.39999992848607,96.39999992848607,83.20000000001164,96.39999992848607,1,0,0,space,Keyboard Response,response,3,object-75,trial,,3,noresponse,18,,100,probe_selfreport,Eligible,Voucher
346,1753198172085,22/07/2025 15:29,1753201772085,1,22/07/2025 17:29,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,125,trial,digit,9l7l5c,1,timedOut,,200.59999990463257,199.70000000001164,200.59999990463257,200.59999990463257,199.70000000001164,200.59999990463257,1,0,0,,Time Limit,screen,0,screen,trial,,2,space,18,18,110,probe_selfreport,Eligible,Voucher
347,1753198172158,22/07/2025 15:29,1753201772158,1,22/07/2025 17:29,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,125,trial,mask,y6xgix,2,response,space,74.1999999761465,66.89999999996508,74.1999999761465,74.1999999761465,66.89999999996508,74.1999999761465,1,0,0,space,Keyboard Response,response,3,object-75,trial,,2,space,18,18,110,probe_selfreport,Eligible,Voucher
348,1753198173184,22/07/2025 15:29,1753201773184,1,22/07/2025 17:29,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,126,trial,digit,9l7l5c,1,timedOut,,200.59999990463257,199.79999999998836,200.59999990463257,200.59999990463257,199.79999999998836,200.59999990463257,1,0,0,,Time Limit,screen,0,screen,trial,,6,space,18,18,110,probe_selfreport,Eligible,Voucher
349,1753198173292,22/07/2025 15:29,1753201773292,1,22/07/2025 17:29,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,126,trial,mask,y6xgix,2,response,space,108.79999990464421,99.90000000002328,108.79999990464421,108.79999990464421,99.90000000002328,108.79999990464421,1,0,0,space,Keyboard Response,response,3,object-75,trial,,6,space,18,18,110,probe_selfreport,Eligible,Voucher
350,1753198174283,22/07/2025 15:29,1753201774283,1,22/07/2025 17:29,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,127,trial,digit,9l7l5c,1,timedOut,,200.79999992845114,199.79999999998836,200.79999992845114,200.79999992845114,199.79999999998836,200.79999992845114,1,0,0,,Time Limit,screen,0,screen,trial,,6,space,14,14,160,probe_selfreport,Eligible,Voucher
351,1753198174589,22/07/2025 15:29,1753201774589,1,22/07/2025 17:29,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,127,trial,mask,y6xgix,2,response,space,306.9999999284628,299.79999999998836,306.9999999284628,306.9999999284628,299.79999999998836,306.9999999284628,1,0,0,space,Keyboard Response,response,3,object-75,trial,,6,space,14,14,160,probe_selfreport,Eligible,Voucher
352,1753198175382,22/07/2025 15:29,1753201775382,1,22/07/2025 17:29,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,128,trial,digit,9l7l5c,1,timedOut,,201.09999999997672,199.5,201.09999999997672,201.09999999997672,199.5,201.09999999997672,1,0,0,,Time Limit,screen,0,screen,trial,,9,space,14,14,90,probe_selfreport,Eligible,Voucher
353,1753198176281,22/07/2025 15:29,1753201776281,1,22/07/2025 17:29,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,128,trial,mask,y6xgix,2,response,noresponse,899.1999999999534,899.1999999999534,899.1999999999534,899.1999999999534,899.1999999999534,899.1999999999534,1,0,0,,Time Limit,screen,0,screen,trial,,9,space,14,14,90,probe_selfreport,Eligible,Voucher
354,1753198176481,22/07/2025 15:29,1753201776481,1,22/07/2025 17:29,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,129,trial,digit,9l7l5c,1,timedOut,,200.90000000002328,200,200.90000000002328,200.90000000002328,200,200.90000000002328,1,0,0,,Time Limit,screen,0,screen,trial,,1,space,14,14,130,probe_selfreport,Eligible,Voucher
355,1753198176581,22/07/2025 15:29,1753201776581,1,22/07/2025 17:29,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,129,trial,mask,y6xgix,2,response,space,99.90000000008149,83.30000000004657,99.90000000008149,99.90000000008149,83.30000000004657,99.90000000008149,1,0,0,space,Keyboard Response,response,3,object-75,trial,,1,space,14,14,130,probe_selfreport,Eligible,Voucher
356,1753198177580,22/07/2025 15:29,1753201777580,1,22/07/2025 17:29,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,130,trial,digit,9l7l5c,1,response,space,199.79999999998836,183.20000000001164,199.79999999998836,199.79999999998836,183.20000000001164,199.79999999998836,1,0,0,space,Keyboard Response,response,3,object-176,trial,,4,space,14,14,150,probe_selfreport,Eligible,Voucher
357,1753198178479,22/07/2025 15:29,1753201778479,1,22/07/2025 17:29,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,130,trial,mask,y6xgix,2,response,noresponse,899.3999999999651,899.3999999999651,899.3999999999651,899.3999999999651,899.3999999999651,899.3999999999651,1,0,0,,Time Limit,screen,0,screen,trial,,4,space,14,14,150,probe_selfreport,Eligible,Voucher
358,1753198178679,22/07/2025 15:29,1753201778679,1,22/07/2025 17:29,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,131,trial,digit,9l7l5c,1,timedOut,,200.49999995232793,199.70000000001164,200.49999995232793,200.49999995232793,199.70000000001164,200.49999995232793,1,0,0,,Time Limit,screen,0,screen,trial,,8,space,14,14,160,probe_selfreport,Eligible,Voucher
359,1753198178742,22/07/2025 15:29,1753201778742,1,22/07/2025 17:29,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,131,trial,mask,y6xgix,2,response,space,64.69999992847443,50,64.69999992847443,64.69999992847443,50,64.69999992847443,1,0,0,space,Keyboard Response,response,3,object-75,trial,,8,space,14,14,160,probe_selfreport,Eligible,Voucher
360,1753198179618,22/07/2025 15:29,1753201779618,1,22/07/2025 17:29,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,132,trial,digit,9l7l5c,1,response,space,40.49999997613486,33.09999999997672,40.49999997613486,40.49999997613486,33.09999999997672,40.49999997613486,1,0,0,space,Keyboard Response,response,3,object-176,trial,,2,space,14,14,170,probe_selfreport,Eligible,Voucher
361,1753198180392,22/07/2025 15:29,1753201780392,1,22/07/2025 17:29,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,132,trial,mask,y6xgix,2,response,space,614.9999999046559,599.4000000000233,614.9999999046559,614.9999999046559,599.4000000000233,614.9999999046559,1,0,0,space,Keyboard Response,response,3,object-75,trial,,2,space,14,14,170,probe_selfreport,Eligible,Voucher
362,1753198180877,22/07/2025 15:29,1753201780877,1,22/07/2025 17:29,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,133,trial,digit,9l7l5c,1,timedOut,,200.89999990462093,200,200.89999990462093,200.89999990462093,200,200.89999990462093,1,0,0,,Time Limit,screen,0,screen,trial,,3,noresponse,14,,140,probe_selfreport,Eligible,Voucher
363,1753198181776,22/07/2025 15:29,1753201781776,1,22/07/2025 17:29,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,133,trial,mask,y6xgix,2,response,noresponse,899,899,899,899,899,899,1,0,0,,Time Limit,screen,0,screen,trial,,3,noresponse,14,,140,probe_selfreport,Eligible,Voucher
364,1753198181976,22/07/2025 15:29,1753201781976,1,22/07/2025 17:29,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,134,trial,digit,9l7l5c,1,timedOut,,200.6999999761465,199.79999999998836,200.6999999761465,200.6999999761465,199.79999999998836,200.6999999761465,1,0,0,,Time Limit,screen,0,screen,trial,,5,space,14,14,120,probe_selfreport,Eligible,Voucher
365,1753198182065,22/07/2025 15:29,1753201782065,1,22/07/2025 17:29,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,134,trial,mask,y6xgix,2,response,space,90.29999995231628,83.40000000002328,90.29999995231628,90.29999995231628,83.40000000002328,90.29999995231628,1,0,0,space,Keyboard Response,response,3,object-75,trial,,5,space,14,14,120,probe_selfreport,Eligible,Voucher
366,1753198183075,22/07/2025 15:29,1753201783075,1,22/07/2025 17:29,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,135,trial,digit,9l7l5c,1,timedOut,,200.6999999761465,199.79999999998836,200.6999999761465,200.6999999761465,199.79999999998836,200.6999999761465,1,0,0,,Time Limit,screen,0,screen,trial,,7,space,14,14,110,probe_selfreport,Eligible,Voucher
367,1753198183164,22/07/2025 15:29,1753201783164,1,22/07/2025 17:29,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,135,trial,mask,y6xgix,2,response,space,90.5,83.40000000002328,90.5,90.5,83.40000000002328,90.5,1,0,0,space,Keyboard Response,response,3,object-75,trial,,7,space,14,14,110,probe_selfreport,Eligible,Voucher
368,1753198184174,22/07/2025 15:29,1753201784174,1,22/07/2025 17:29,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,136,trial,digit,9l7l5c,1,timedOut,,200.90000000002328,199.90000000002328,200.90000000002328,200.90000000002328,199.90000000002328,200.90000000002328,1,0,0,,Time Limit,screen,0,screen,trial,,1,space,30,30,100,probe_selfreport,Eligible,Voucher
369,1753198184333,22/07/2025 15:29,1753201784333,1,22/07/2025 17:29,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,136,trial,mask,y6xgix,2,response,space,160.59999990463257,149.79999999998836,160.59999990463257,160.59999990463257,149.79999999998836,160.59999990463257,1,0,0,space,Keyboard Response,response,3,object-75,trial,,1,space,30,30,100,probe_selfreport,Eligible,Voucher
370,1753198185273,22/07/2025 15:29,1753201785273,1,22/07/2025 17:29,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,137,trial,digit,9l7l5c,1,timedOut,,200.90000000002328,199.80000000004657,200.90000000002328,200.90000000002328,199.80000000004657,200.90000000002328,1,0,0,,Time Limit,screen,0,screen,trial,,7,space,30,30,160,probe_selfreport,Eligible,Voucher
371,1753198185570,22/07/2025 15:29,1753201785570,1,22/07/2025 17:29,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,137,trial,mask,y6xgix,2,response,space,298.79999992845114,283.0999999999767,298.79999992845114,298.79999992845114,283.0999999999767,298.79999992845114,1,0,0,space,Keyboard Response,response,3,object-75,trial,,7,space,30,30,160,probe_selfreport,Eligible,Voucher
372,1753198186322,22/07/2025 15:29,1753201786322,1,22/07/2025 17:29,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,138,trial,digit,9l7l5c,1,response,space,151.59999990463257,149.59999999997672,151.59999990463257,151.59999990463257,149.59999999997672,151.59999990463257,1,0,0,space,Keyboard Response,response,3,object-176,trial,,5,space,30,30,120,probe_selfreport,Eligible,Voucher
373,1753198187271,22/07/2025 15:29,1753201787271,1,22/07/2025 17:29,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,138,trial,mask,y6xgix,2,response,noresponse,899.2999999999884,899.2999999999884,899.2999999999884,899.2999999999884,899.2999999999884,899.2999999999884,1,0,0,,Time Limit,screen,0,screen,trial,,5,space,30,30,120,probe_selfreport,Eligible,Voucher
374,1753198187471,22/07/2025 15:29,1753201787471,1,22/07/2025 17:29,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,139,trial,digit,9l7l5c,1,timedOut,,200.90000000002328,199.90000000002328,200.90000000002328,200.90000000002328,199.90000000002328,200.90000000002328,1,0,0,,Time Limit,screen,0,screen,trial,,6,space,30,30,160,probe_selfreport,Eligible,Voucher
375,1753198187756,22/07/2025 15:29,1753201787756,1,22/07/2025 17:29,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,139,trial,mask,y6xgix,2,response,space,286.2999999523163,282.9000000000233,286.2999999523163,286.2999999523163,282.9000000000233,286.2999999523163,1,0,0,space,Keyboard Response,response,3,object-75,trial,,6,space,30,30,160,probe_selfreport,Eligible,Voucher
376,1753198188570,22/07/2025 15:29,1753201788570,1,22/07/2025 17:29,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,140,trial,digit,9l7l5c,1,timedOut,,200.5999999284977,199.70000000001164,200.5999999284977,200.5999999284977,199.70000000001164,200.5999999284977,1,0,0,,Time Limit,screen,0,screen,trial,,2,space,30,30,130,probe_selfreport,Eligible,Voucher
377,1753198188739,22/07/2025 15:29,1753201788739,1,22/07/2025 17:29,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,140,trial,mask,y6xgix,2,response,space,169.89999992848607,166.60000000003492,169.89999992848607,169.89999992848607,166.60000000003492,169.89999992848607,1,0,0,space,Keyboard Response,response,3,object-75,trial,,2,space,30,30,130,probe_selfreport,Eligible,Voucher
378,1753198189652,22/07/2025 15:29,1753201789652,1,22/07/2025 17:29,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,141,trial,digit,9l7l5c,1,response,space,184.29999999998836,182.79999999998836,184.29999999998836,184.29999999998836,182.79999999998836,184.29999999998836,1,0,0,space,Keyboard Response,response,3,object-176,trial,,8,space,30,30,90,probe_selfreport,Eligible,Voucher
379,1753198190568,22/07/2025 15:29,1753201790568,1,22/07/2025 17:29,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,141,trial,mask,y6xgix,2,response,noresponse,899.2000000000116,899.2000000000116,899.2000000000116,899.2000000000116,899.2000000000116,899.2000000000116,1,0,0,,Time Limit,screen,0,screen,trial,,8,space,30,30,90,probe_selfreport,Eligible,Voucher
380,1753198190707,22/07/2025 15:29,1753201790707,1,22/07/2025 17:29,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,142,trial,digit,9l7l5c,1,response,noresponse,139.89999997615814,133.20000000001164,139.89999997615814,139.89999997615814,133.20000000001164,139.89999997615814,1,0,0,space,Keyboard Response,response,3,object-176,trial,,3,noresponse,30,,120,probe_selfreport,Eligible,Voucher
381,1753198191668,22/07/2025 15:29,1753201791668,1,22/07/2025 17:29,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,142,trial,mask,y6xgix,2,response,noresponse,899,899,899,899,899,899,1,0,0,,Time Limit,screen,0,screen,trial,,3,noresponse,30,,120,probe_selfreport,Eligible,Voucher
382,1753198191867,22/07/2025 15:29,1753201791867,1,22/07/2025 17:29,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,143,trial,digit,9l7l5c,1,timedOut,,200.79999995231628,199.90000000002328,200.79999995231628,200.79999995231628,199.90000000002328,200.79999995231628,1,0,0,,Time Limit,screen,0,screen,trial,,4,space,30,30,120,probe_selfreport,Eligible,Voucher
383,1753198191916,22/07/2025 15:29,1753201791916,1,22/07/2025 17:29,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,143,trial,mask,y6xgix,2,response,space,50,33.09999999997672,50,50,33.09999999997672,50,1,0,0,space,Keyboard Response,response,3,object-75,trial,,4,space,30,30,120,probe_selfreport,Eligible,Voucher
384,1753198192966,22/07/2025 15:29,1753201792966,1,22/07/2025 17:29,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,144,trial,digit,9l7l5c,1,timedOut,,200.69999992847443,199.70000000001164,200.69999992847443,200.69999992847443,199.70000000001164,200.69999992847443,1,0,0,,Time Limit,screen,0,screen,trial,,9,space,30,30,120,probe_selfreport,Eligible,Voucher
385,1753198193091,22/07/2025 15:29,1753201793091,1,22/07/2025 17:29,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,144,trial,mask,y6xgix,2,response,space,126.1999999761465,116.59999999997672,126.1999999761465,126.1999999761465,116.59999999997672,126.1999999761465,1,0,0,space,Keyboard Response,response,3,object-75,trial,,9,space,30,30,120,probe_selfreport,Eligible,Voucher
