Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-mq2e,Manipulation: Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: instr_text,Spreadsheet: digit,Spreadsheet: correct,Spreadsheet: random_blocks,Spreadsheet: random_trials,Spreadsheet: size,branch-s3b7,branch-dgjt
53,1753200184797,22/07/2025 16:03,1753203784797,1,22/07/2025 18:03,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,24,trial_withFeedback,digit,9x41os,1,timedOut,,200,200,200,200,200,200,0,0,0,,Time Limit,screen,0,screen,trial_withFeedback,,6,space,,,170,Eligible,Voucher
54,1753200184904,22/07/2025 16:03,1753203784904,1,22/07/2025 18:03,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,24,trial_withFeedback,mask,zabu7l,2,response,space,108,99,108,108,99,108,1,0,0,space,Keyboard Response,response,3,object-127,trial_withFeedback,,6,space,,,170,Eligible,Voucher
55,1753200186097,22/07/2025 16:03,1753203786097,1,22/07/2025 18:03,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,25,trial_withFeedback,digit,9x41os,1,timedOut,,200,200,200,200,200,200,0,0,0,,Time Limit,screen,0,screen,trial_withFeedback,,6,space,,,110,Eligible,Voucher
56,1753200186219,22/07/2025 16:03,1753203786219,1,22/07/2025 18:03,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,25,trial_withFeedback,mask,zabu7l,2,response,space,122,117,122,122,117,122,1,0,0,space,Keyboard Response,response,3,object-127,trial_withFeedback,,6,space,,,110,Eligible,Voucher
57,1753200187413,22/07/2025 16:03,1753203787413,1,22/07/2025 18:03,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,26,trial_withFeedback,digit,9x41os,1,timedOut,,199,199,199,199,199,199,0,0,0,,Time Limit,screen,0,screen,trial_withFeedback,,9,space,,,140,Eligible,Voucher
58,1753200187714,22/07/2025 16:03,1753203787714,1,22/07/2025 18:03,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,26,trial_withFeedback,mask,zabu7l,2,response,space,302,300,302,302,300,302,1,0,0,space,Keyboard Response,response,3,object-127,trial_withFeedback,,9,space,,,140,Eligible,Voucher
59,1753200188913,22/07/2025 16:03,1753203788913,1,22/07/2025 18:03,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,27,trial_withFeedback,digit,9x41os,1,timedOut,,201,200,201,201,200,201,0,0,0,,Time Limit,screen,0,screen,trial_withFeedback,,3,noresponse,,,110,Eligible,Voucher
60,1753200189813,22/07/2025 16:03,1753203789813,1,22/07/2025 18:03,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,27,trial_withFeedback,mask,zabu7l,2,response,noresponse,900,900,900,900,900,900,1,0,0,,Time Limit,screen,0,screen,trial_withFeedback,,3,noresponse,,,110,Eligible,Voucher
61,1753200190997,22/07/2025 16:03,1753203790997,1,22/07/2025 18:03,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,28,trial_withFeedback,digit,9x41os,1,timedOut,,200,200,200,200,200,200,0,0,0,,Time Limit,screen,0,screen,trial_withFeedback,,9,space,,,170,Eligible,Voucher
62,1753200191205,22/07/2025 16:03,1753203791205,1,22/07/2025 18:03,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,28,trial_withFeedback,mask,zabu7l,2,response,space,208,200,208,208,200,208,1,0,0,space,Keyboard Response,response,3,object-127,trial_withFeedback,,9,space,,,170,Eligible,Voucher
63,1753200192397,22/07/2025 16:03,1753203792397,1,22/07/2025 18:03,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,29,trial_withFeedback,digit,9x41os,1,timedOut,,200,200,200,200,200,200,0,0,0,,Time Limit,screen,0,screen,trial_withFeedback,,5,space,,,90,Eligible,Voucher
64,1753200192477,22/07/2025 16:03,1753203792477,1,22/07/2025 18:03,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,29,trial_withFeedback,mask,zabu7l,2,response,space,80,66,80,80,66,80,1,0,0,space,Keyboard Response,response,3,object-127,trial_withFeedback,,5,space,,,90,Eligible,Voucher
65,1753200193663,22/07/2025 16:03,1753203793663,1,22/07/2025 18:03,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,30,trial_withFeedback,digit,9x41os,1,timedOut,,200,200,200,200,200,200,0,0,0,,Time Limit,screen,0,screen,trial_withFeedback,,8,space,,,150,Eligible,Voucher
66,1753200193816,22/07/2025 16:03,1753203793816,1,22/07/2025 18:03,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,30,trial_withFeedback,mask,zabu7l,2,response,space,153,150,153,153,150,153,1,0,0,space,Keyboard Response,response,3,object-127,trial_withFeedback,,8,space,,,150,Eligible,Voucher
67,1753200195013,22/07/2025 16:03,1753203795013,1,22/07/2025 18:03,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,31,trial_withFeedback,digit,9x41os,1,timedOut,,201,200,201,201,200,201,0,0,0,,Time Limit,screen,0,screen,trial_withFeedback,,7,space,,,100,Eligible,Voucher
68,1753200195161,22/07/2025 16:03,1753203795161,1,22/07/2025 18:03,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,31,trial_withFeedback,mask,zabu7l,2,response,space,148,134,148,148,134,148,1,0,0,space,Keyboard Response,response,3,object-127,trial_withFeedback,,7,space,,,100,Eligible,Voucher
69,1753200196347,22/07/2025 16:03,1753203796347,1,22/07/2025 18:03,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,32,trial_withFeedback,digit,9x41os,1,timedOut,,200.00000000001455,200,200.00000000001455,200.00000000001455,200,200.00000000001455,0,0,0,,Time Limit,screen,0,screen,trial_withFeedback,,6,space,,,150,Eligible,Voucher
70,1753200196465,22/07/2025 16:03,1753203796465,1,22/07/2025 18:03,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,32,trial_withFeedback,mask,zabu7l,2,response,space,118,116,118,118,116,118,1,0,0,space,Keyboard Response,response,3,object-127,trial_withFeedback,,6,space,,,150,Eligible,Voucher
71,1753200197663,22/07/2025 16:03,1753203797663,1,22/07/2025 18:03,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,33,trial_withFeedback,digit,9x41os,1,timedOut,,200,200,200,200,200,200,0,0,0,,Time Limit,screen,0,screen,trial_withFeedback,,3,noresponse,,,130,Eligible,Voucher
72,1753200197792,22/07/2025 16:03,1753203797792,1,22/07/2025 18:03,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,33,trial_withFeedback,mask,zabu7l,2,response,space,129,117,129,129,117,129,0,0,0,space,Keyboard Response,response,3,object-127,trial_withFeedback,,3,noresponse,,,130,Eligible,Voucher
73,1753200198980,22/07/2025 16:03,1753203798980,1,22/07/2025 18:03,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,34,trial_withFeedback,digit,9x41os,1,timedOut,,200,200,200,200,200,200,0,0,0,,Time Limit,screen,0,screen,trial_withFeedback,,1,space,,,130,Eligible,Voucher
74,1753200199160,22/07/2025 16:03,1753203799160,1,22/07/2025 18:03,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,34,trial_withFeedback,mask,zabu7l,2,response,space,180,167,180,180,167,180,1,0,0,space,Keyboard Response,response,3,object-127,trial_withFeedback,,1,space,,,130,Eligible,Voucher
75,1753200200347,22/07/2025 16:03,1753203800347,1,22/07/2025 18:03,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,35,trial_withFeedback,digit,9x41os,1,timedOut,,200.00000000001455,200,200.00000000001455,200.00000000001455,200,200.00000000001455,0,0,0,,Time Limit,screen,0,screen,trial_withFeedback,,5,space,,,120,Eligible,Voucher
76,1753200200492,22/07/2025 16:03,1753203800492,1,22/07/2025 18:03,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,35,trial_withFeedback,mask,zabu7l,2,response,space,146,132,146,146,132,146,1,0,0,space,Keyboard Response,response,3,object-127,trial_withFeedback,,5,space,,,120,Eligible,Voucher
77,1753200201684,22/07/2025 16:03,1753203801684,1,22/07/2025 18:03,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,36,trial_withFeedback,digit,9x41os,1,timedOut,,200.00000000001455,200,200.00000000001455,200.00000000001455,200,200.00000000001455,0,0,0,,Time Limit,screen,0,screen,trial_withFeedback,,2,space,,,120,Eligible,Voucher
78,1753200202246,22/07/2025 16:03,1753203802246,1,22/07/2025 18:03,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,36,trial_withFeedback,mask,zabu7l,2,response,space,566,550,566,566,550,566,1,0,0,space,Keyboard Response,response,3,object-127,trial_withFeedback,,2,space,,,120,Eligible,Voucher
79,1753200206091,22/07/2025 16:03,1753203806091,1,22/07/2025 18:03,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,3,instruction1,screen1,755tgm,1,continue,,2861.0000000000146,2850,2861.0000000000146,2861.0000000000146,2850,2861.0000000000146,1,0,0,,Click To Continue,next,3,object-4,instruction1,"## You've now completed the second practice.
<br/><br/>
## Well done!
<br/><br/>
## We'll do one more practice block, but this time you won't receive any feedback.",,,,,,Eligible,Voucher
80,1753200211080,22/07/2025 16:03,1753203811080,1,22/07/2025 18:03,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,3,ready,screen1,vndsmx,1,timedOut,,5000,5000,5000,5000,5000,5000,1,0,0,,Time Limit,screen,0,screen,ready,,,,,,,Eligible,Voucher
81,1753200211280,22/07/2025 16:03,1753203811280,1,22/07/2025 18:03,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,1,trial,digit,9l7l5c,1,timedOut,,200,199,200,200,199,200,1,0,0,,Time Limit,screen,0,screen,trial,,1,space,,,160,Eligible,Voucher
82,1753200211543,22/07/2025 16:03,1753203811543,1,22/07/2025 18:03,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,1,trial,mask,y6xgix,2,response,space,261,251,261,261,251,261,1,0,0,space,Keyboard Response,response,3,object-75,trial,,1,space,,,160,Eligible,Voucher
83,1753200212380,22/07/2025 16:03,1753203812380,1,22/07/2025 18:03,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,2,trial,digit,9l7l5c,1,timedOut,,200,200,200,200,200,200,1,0,0,,Time Limit,screen,0,screen,trial,,7,space,,,160,Eligible,Voucher
84,1753200212652,22/07/2025 16:03,1753203812652,1,22/07/2025 18:03,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,2,trial,mask,y6xgix,2,response,space,272,266,272,272,266,272,1,0,0,space,Keyboard Response,response,3,object-75,trial,,7,space,,,160,Eligible,Voucher
85,1753200213480,22/07/2025 16:03,1753203813480,1,22/07/2025 18:03,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,3,trial,digit,9l7l5c,1,timedOut,,200,200,200,200,200,200,1,0,0,,Time Limit,screen,0,screen,trial,,9,space,,,140,Eligible,Voucher
86,1753200213606,22/07/2025 16:03,1753203813606,1,22/07/2025 18:03,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,3,trial,mask,y6xgix,2,response,space,126.00000000001455,116,126.00000000001455,126.00000000001455,116,126.00000000001455,1,0,0,space,Keyboard Response,response,3,object-75,trial,,9,space,,,140,Eligible,Voucher
87,1753200214580,22/07/2025 16:03,1753203814580,1,22/07/2025 18:03,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,4,trial,digit,9l7l5c,1,timedOut,,200,200,200,200,200,200,1,0,0,,Time Limit,screen,0,screen,trial,,7,space,,,120,Eligible,Voucher
88,1753200214724,22/07/2025 16:03,1753203814724,1,22/07/2025 18:03,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,4,trial,mask,y6xgix,2,response,space,144,133,144,144,133,144,1,0,0,space,Keyboard Response,response,3,object-75,trial,,7,space,,,120,Eligible,Voucher
89,1753200215680,22/07/2025 16:03,1753203815680,1,22/07/2025 18:03,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,5,trial,digit,9l7l5c,1,timedOut,,200.00000000001455,200,200.00000000001455,200.00000000001455,200,200.00000000001455,1,0,0,,Time Limit,screen,0,screen,trial,,3,noresponse,,,170,Eligible,Voucher
90,1753200215776,22/07/2025 16:03,1753203815776,1,22/07/2025 18:03,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,5,trial,mask,y6xgix,2,response,noresponse,96,83,96,96,83,96,1,0,0,space,Keyboard Response,response,3,object-75,trial,,3,noresponse,,,170,Eligible,Voucher
91,1753200216779,22/07/2025 16:03,1753203816779,1,22/07/2025 18:03,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,6,trial,digit,9l7l5c,1,timedOut,,199,199,199,199,199,199,1,0,0,,Time Limit,screen,0,screen,trial,,4,space,,,150,Eligible,Voucher
92,1753200216876,22/07/2025 16:03,1753203816876,1,22/07/2025 18:03,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,6,trial,mask,y6xgix,2,response,space,97,84,97,97,84,97,1,0,0,space,Keyboard Response,response,3,object-75,trial,,4,space,,,150,Eligible,Voucher
93,1753200217880,22/07/2025 16:03,1753203817880,1,22/07/2025 18:03,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,7,trial,digit,9l7l5c,1,timedOut,,200,200,200,200,200,200,1,0,0,,Time Limit,screen,0,screen,trial,,5,space,,,130,Eligible,Voucher
94,1753200217991,22/07/2025 16:03,1753203817991,1,22/07/2025 18:03,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,7,trial,mask,y6xgix,2,response,space,111,100,111,111,100,111,1,0,0,space,Keyboard Response,response,3,object-75,trial,,5,space,,,130,Eligible,Voucher
95,1753200218980,22/07/2025 16:03,1753203818980,1,22/07/2025 18:03,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,8,trial,digit,9l7l5c,1,timedOut,,200,200,200,200,200,200,1,0,0,,Time Limit,screen,0,screen,trial,,9,space,,,160,Eligible,Voucher
96,1753200219092,22/07/2025 16:03,1753203819092,1,22/07/2025 18:03,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,8,trial,mask,y6xgix,2,response,space,112,100,112,112,100,112,1,0,0,space,Keyboard Response,response,3,object-75,trial,,9,space,,,160,Eligible,Voucher
97,1753200220080,22/07/2025 16:03,1753203820080,1,22/07/2025 18:03,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,9,trial,digit,9l7l5c,1,timedOut,,200,200,200,200,200,200,1,0,0,,Time Limit,screen,0,screen,trial,,4,space,,,170,Eligible,Voucher
