Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-mq2e,Manipulation: Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: instr_text,Spreadsheet: digit,Spreadsheet: correct,Spreadsheet: random_blocks,Spreadsheet: random_trials,Spreadsheet: size,branch-s3b7,branch-dgjt
54,1753200772143,22/07/2025 16:12,1753204372143,1,22/07/2025 18:12,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,23,trial_withFeedback,digit,9x41os,1,timedOut,,200,200,200,200,200,200,0,0,0,,Time Limit,screen,0,screen,trial_withFeedback,,9,space,,,160,Eligible,Voucher
55,1753200772611,22/07/2025 16:12,1753204372611,1,22/07/2025 18:12,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,23,trial_withFeedback,mask,zabu7l,2,response,space,468,466,468,468,466,468,1,0,0,space,Keyboard Response,response,3,object-127,trial_withFeedback,,9,space,,,160,Eligible,Voucher
56,1753200773809,22/07/2025 16:12,1753204373809,1,22/07/2025 18:12,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,24,trial_withFeedback,digit,9x41os,1,timedOut,,200,200,200,200,200,200,0,0,0,,Time Limit,screen,0,screen,trial_withFeedback,,6,space,,,170,Eligible,Voucher
57,1753200773993,22/07/2025 16:12,1753204373993,1,22/07/2025 18:12,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,24,trial_withFeedback,mask,zabu7l,2,response,space,184,167,184,184,167,184,1,0,0,space,Keyboard Response,response,3,object-127,trial_withFeedback,,6,space,,,170,Eligible,Voucher
58,1753200775176,22/07/2025 16:12,1753204375176,1,22/07/2025 18:12,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,25,trial_withFeedback,digit,9x41os,1,timedOut,,200,200,200,200,200,200,0,0,0,,Time Limit,screen,0,screen,trial_withFeedback,,6,space,,,160,Eligible,Voucher
59,1753200775383,22/07/2025 16:12,1753204375383,1,22/07/2025 18:12,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,25,trial_withFeedback,mask,zabu7l,2,response,space,207,200,207,207,200,207,1,0,0,space,Keyboard Response,response,3,object-127,trial_withFeedback,,6,space,,,160,Eligible,Voucher
60,1753200776576,22/07/2025 16:12,1753204376576,1,22/07/2025 18:12,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,26,trial_withFeedback,digit,9x41os,1,timedOut,,200,200,200,200,200,200,0,0,0,,Time Limit,screen,0,screen,trial_withFeedback,,9,space,,,150,Eligible,Voucher
61,1753200776738,22/07/2025 16:12,1753204376738,1,22/07/2025 18:12,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,26,trial_withFeedback,mask,zabu7l,2,response,space,163.00000000001455,150,163.00000000001455,163.00000000001455,150,163.00000000001455,1,0,0,space,Keyboard Response,response,3,object-127,trial_withFeedback,,9,space,,,150,Eligible,Voucher
62,1753200777926,22/07/2025 16:12,1753204377926,1,22/07/2025 18:12,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,27,trial_withFeedback,digit,9x41os,1,timedOut,,200,200,200,200,200,200,0,0,0,,Time Limit,screen,0,screen,trial_withFeedback,,3,noresponse,,,170,Eligible,Voucher
63,1753200778826,22/07/2025 16:12,1753204378826,1,22/07/2025 18:12,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,27,trial_withFeedback,mask,zabu7l,2,response,noresponse,900,900,900,900,900,900,1,0,0,,Time Limit,screen,0,screen,trial_withFeedback,,3,noresponse,,,170,Eligible,Voucher
64,1753200780009,22/07/2025 16:13,1753204380009,1,22/07/2025 18:13,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,28,trial_withFeedback,digit,9x41os,1,timedOut,,200,200,200,200,200,200,0,0,0,,Time Limit,screen,0,screen,trial_withFeedback,,9,space,,,130,Eligible,Voucher
65,1753200780385,22/07/2025 16:13,1753204380385,1,22/07/2025 18:13,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,28,trial_withFeedback,mask,zabu7l,2,response,space,376.00000000001455,367,376.00000000001455,376.00000000001455,367,376.00000000001455,1,0,0,space,Keyboard Response,response,3,object-127,trial_withFeedback,,9,space,,,130,Eligible,Voucher
66,1753200781576,22/07/2025 16:13,1753204381576,1,22/07/2025 18:13,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,29,trial_withFeedback,digit,9x41os,1,timedOut,,200,200,200,200,200,200,0,0,0,,Time Limit,screen,0,screen,trial_withFeedback,,5,space,,,150,Eligible,Voucher
67,1753200781908,22/07/2025 16:13,1753204381908,1,22/07/2025 18:13,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,29,trial_withFeedback,mask,zabu7l,2,response,space,332,317,332,332,317,332,1,0,0,space,Keyboard Response,response,3,object-127,trial_withFeedback,,5,space,,,150,Eligible,Voucher
68,1753200783092,22/07/2025 16:13,1753204383092,1,22/07/2025 18:13,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,30,trial_withFeedback,digit,9x41os,1,timedOut,,199,199,199,199,199,199,0,0,0,,Time Limit,screen,0,screen,trial_withFeedback,,8,space,,,140,Eligible,Voucher
69,1753200783381,22/07/2025 16:13,1753204383381,1,22/07/2025 18:13,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,30,trial_withFeedback,mask,zabu7l,2,response,space,289,284,289,289,284,289,1,0,0,space,Keyboard Response,response,3,object-127,trial_withFeedback,,8,space,,,140,Eligible,Voucher
70,1753200784576,22/07/2025 16:13,1753204384576,1,22/07/2025 18:13,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,31,trial_withFeedback,digit,9x41os,1,timedOut,,200,200,200,200,200,200,0,0,0,,Time Limit,screen,0,screen,trial_withFeedback,,7,space,,,170,Eligible,Voucher
71,1753200784707,22/07/2025 16:13,1753204384707,1,22/07/2025 18:13,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,31,trial_withFeedback,mask,zabu7l,2,response,space,131,117,131,131,117,131,1,0,0,space,Keyboard Response,response,3,object-127,trial_withFeedback,,7,space,,,170,Eligible,Voucher
72,1753200787930,22/07/2025 16:13,1753204387930,1,22/07/2025 18:13,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,2,probe,screen1,zdzjkm,1,response,,2238,2233,2238,2238,2233,2238,1,0,0,on task,Click Response,resp_onTask,2,object-133,probe,,,,,,,Eligible,Voucher
73,1753200792926,22/07/2025 16:13,1753204392926,1,22/07/2025 18:13,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,2,probe,ready,gcqbye,2,timedOut,,5001,5001,5001,5001,5001,5001,1,0,0,,Time Limit,screen,0,screen,probe,,,,,,,Eligible,Voucher
74,1753200793126,22/07/2025 16:13,1753204393126,1,22/07/2025 18:13,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,32,trial_withFeedback,digit,9x41os,1,timedOut,,200.00000000001455,199,200.00000000001455,200.00000000001455,199,200.00000000001455,0,0,0,,Time Limit,screen,0,screen,trial_withFeedback,,6,space,,,110,Eligible,Voucher
75,1753200793509,22/07/2025 16:13,1753204393509,1,22/07/2025 18:13,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,32,trial_withFeedback,mask,zabu7l,2,response,space,383,367,383,383,367,383,1,0,0,space,Keyboard Response,response,3,object-127,trial_withFeedback,,6,space,,,110,Eligible,Voucher
76,1753200794693,22/07/2025 16:13,1753204394693,1,22/07/2025 18:13,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,33,trial_withFeedback,digit,9x41os,1,timedOut,,201,200,201,201,200,201,0,0,0,,Time Limit,screen,0,screen,trial_withFeedback,,3,noresponse,,,160,Eligible,Voucher
77,1753200795593,22/07/2025 16:13,1753204395593,1,22/07/2025 18:13,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,33,trial_withFeedback,mask,zabu7l,2,response,noresponse,900,900,900,900,900,900,1,0,0,,Time Limit,screen,0,screen,trial_withFeedback,,3,noresponse,,,160,Eligible,Voucher
78,1753200796776,22/07/2025 16:13,1753204396776,1,22/07/2025 18:13,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,34,trial_withFeedback,digit,9x41os,1,timedOut,,200,200,200,200,200,200,0,0,0,,Time Limit,screen,0,screen,trial_withFeedback,,1,space,,,150,Eligible,Voucher
79,1753200796899,22/07/2025 16:13,1753204396899,1,22/07/2025 18:13,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,34,trial_withFeedback,mask,zabu7l,2,response,space,123,116,123,123,116,123,1,0,0,space,Keyboard Response,response,3,object-127,trial_withFeedback,,1,space,,,150,Eligible,Voucher
80,1753200798093,22/07/2025 16:13,1753204398093,1,22/07/2025 18:13,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,35,trial_withFeedback,digit,9x41os,1,timedOut,,200,200,200,200,200,200,0,0,0,,Time Limit,screen,0,screen,trial_withFeedback,,5,space,,,140,Eligible,Voucher
81,1753200798396,22/07/2025 16:13,1753204398396,1,22/07/2025 18:13,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,35,trial_withFeedback,mask,zabu7l,2,response,space,304,300,304,304,300,304,1,0,0,space,Keyboard Response,response,3,object-127,trial_withFeedback,,5,space,,,140,Eligible,Voucher
82,1753200799593,22/07/2025 16:13,1753204399593,1,22/07/2025 18:13,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,36,trial_withFeedback,digit,9x41os,1,timedOut,,200,200,200,200,200,200,0,0,0,,Time Limit,screen,0,screen,trial_withFeedback,,2,space,,,130,Eligible,Voucher
83,1753200799783,22/07/2025 16:13,1753204399783,1,22/07/2025 18:13,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,36,trial_withFeedback,mask,zabu7l,2,response,space,190,184,190,190,184,190,1,0,0,space,Keyboard Response,response,3,object-127,trial_withFeedback,,2,space,,,130,Eligible,Voucher
84,1753200803648,22/07/2025 16:13,1753204403648,1,22/07/2025 18:13,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,4,instruction1,screen1,755tgm,1,continue,,2871.0000000000146,2865,2871.0000000000146,2871.0000000000146,2865,2871.0000000000146,1,0,0,,Click To Continue,next,3,object-4,instruction1,"## You've now completed the second practice.
<br/><br/>
## Well done!
<br/><br/>
## We'll do one more practice block, but this time you won't receive any feedback.",,,,,,Eligible,Voucher
85,1753200808643,22/07/2025 16:13,1753204408643,1,22/07/2025 18:13,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,3,ready,screen1,vndsmx,1,timedOut,,5001,5001,5001,5001,5001,5001,1,0,0,,Time Limit,screen,0,screen,ready,,,,,,,Eligible,Voucher
86,1753200808843,22/07/2025 16:13,1753204408843,1,22/07/2025 18:13,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,1,trial,digit,9l7l5c,1,timedOut,,200,200,200,200,200,200,1,0,0,,Time Limit,screen,0,screen,trial,,1,space,,,100,Eligible,Voucher
87,1753200809465,22/07/2025 16:13,1753204409465,1,22/07/2025 18:13,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,1,trial,mask,y6xgix,2,response,space,623,617,623,623,617,623,1,0,0,space,Keyboard Response,response,3,object-75,trial,,1,space,,,100,Eligible,Voucher
88,1753200809943,22/07/2025 16:13,1753204409943,1,22/07/2025 18:13,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,2,trial,digit,9l7l5c,1,timedOut,,200,200,200,200,200,200,1,0,0,,Time Limit,screen,0,screen,trial,,7,space,,,140,Eligible,Voucher
89,1753200810411,22/07/2025 16:13,1753204410411,1,22/07/2025 18:13,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,2,trial,mask,y6xgix,2,response,space,469,466,469,469,466,469,1,0,0,space,Keyboard Response,response,3,object-75,trial,,7,space,,,140,Eligible,Voucher
90,1753200811043,22/07/2025 16:13,1753204411043,1,22/07/2025 18:13,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,3,trial,digit,9l7l5c,1,timedOut,,200,200,200,200,200,200,1,0,0,,Time Limit,screen,0,screen,trial,,9,space,,,160,Eligible,Voucher
91,1753200811296,22/07/2025 16:13,1753204411296,1,22/07/2025 18:13,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,3,trial,mask,y6xgix,2,response,space,254,250,254,254,250,254,1,0,0,space,Keyboard Response,response,3,object-75,trial,,9,space,,,160,Eligible,Voucher
92,1753200812142,22/07/2025 16:13,1753204412142,1,22/07/2025 18:13,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,4,trial,digit,9l7l5c,1,timedOut,,200,200,200,200,200,200,1,0,0,,Time Limit,screen,0,screen,trial,,7,space,,,160,Eligible,Voucher
93,1753200812306,22/07/2025 16:13,1753204412306,1,22/07/2025 18:13,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,4,trial,mask,y6xgix,2,response,space,164,150,164,164,150,164,1,0,0,space,Keyboard Response,response,3,object-75,trial,,7,space,,,160,Eligible,Voucher
94,1753200813243,22/07/2025 16:13,1753204413243,1,22/07/2025 18:13,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,5,trial,digit,9l7l5c,1,timedOut,,200.00000000001455,200,200.00000000001455,200.00000000001455,200,200.00000000001455,1,0,0,,Time Limit,screen,0,screen,trial,,3,noresponse,,,170,Eligible,Voucher
95,1753200814143,22/07/2025 16:13,1753204414143,1,22/07/2025 18:13,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,5,trial,mask,y6xgix,2,response,noresponse,900,900,900,900,900,900,1,0,0,,Time Limit,screen,0,screen,trial,,3,noresponse,,,170,Eligible,Voucher
96,1753200814342,22/07/2025 16:13,1753204414342,1,22/07/2025 18:13,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,6,trial,digit,9l7l5c,1,timedOut,,200,200,200,200,200,200,1,0,0,,Time Limit,screen,0,screen,trial,,4,space,,,100,Eligible,Voucher
97,1753200814503,22/07/2025 16:13,1753204414503,1,22/07/2025 18:13,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,6,trial,mask,y6xgix,2,response,space,161,150,161,161,150,161,1,0,0,space,Keyboard Response,response,3,object-75,trial,,4,space,,,100,Eligible,Voucher
98,1753200815443,22/07/2025 16:13,1753204415443,1,22/07/2025 18:13,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,7,trial,digit,9l7l5c,1,timedOut,,200,200,200,200,200,200,1,0,0,,Time Limit,screen,0,screen,trial,,5,space,,,170,Eligible,Voucher
99,1753200815858,22/07/2025 16:13,1753204415858,1,22/07/2025 18:13,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,7,trial,mask,y6xgix,2,response,space,415,400,415,415,400,415,1,0,0,space,Keyboard Response,response,3,object-75,trial,,5,space,,,170,Eligible,Voucher
100,1753200816543,22/07/2025 16:13,1753204416543,1,22/07/2025 18:13,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,8,trial,digit,9l7l5c,1,timedOut,,201,201,201,201,201,201,1,0,0,,Time Limit,screen,0,screen,trial,,9,space,,,130,Eligible,Voucher
101,1753200816667,22/07/2025 16:13,1753204416667,1,22/07/2025 18:13,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,8,trial,mask,y6xgix,2,response,space,124,117,124,124,117,124,1,0,0,space,Keyboard Response,response,3,object-75,trial,,9,space,,,130,Eligible,Voucher
