Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-tloe,branch-b7np,randomiser-oo54,randomiser-5zfx,randomiser-rrwr,randomiser-39gv,branch-m511,quota-so7f,quota-bi7i,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: instruct_num,Spreadsheet: instruct_text,Spreadsheet: passage,Spreadsheet: line,Spreadsheet: line_text,Spreadsheet: probe,Spreadsheet: condition,Spreadsheet: condition_num,Spreadsheet: set,Spreadsheet: question_text,Spreadsheet: correct_response,Spreadsheet: response_a,Spreadsheet: response_b,Spreadsheet: response_c,Spreadsheet: response_d,Spreadsheet: response_e,Spreadsheet: ,Spreadsheet: __EMPTY,Spreadsheet: __EMPTY_1,Spreadsheet: __EMPTY_2,Manipulation: Spreadsheet
37,1704217717132,02/01/2024 17:48:37,1704217717132,0,02/01/2024 17:48:37,158033,3,task-ppjy,,33920316,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,3,probe,Thought probe,muxvwp,1,response,yes,1764.9400000000023,1748.2799999999988,1764.9400000000023,1764.9400000000023,1748.2799999999988,1764.9400000000023,1,1764.9400000000023,0,0,,Click Response,response,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,
38,1704217722963,02/01/2024 17:48:42,1704217722963,0,02/01/2024 17:48:42,158033,3,task-ppjy,,33920316,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,26,passages,Sentences,3emlxf,1,response,,5849.179999999993,5844.239999999991,5849.179999999993,5849.179999999993,5844.239999999991,5849.179999999993,1,5849.179999999993,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,25,The painter Story and the young sculptress Harriet Hosmer came.,0,Easy,2,2,,,,,,,,,,,,
39,1704217728253,02/01/2024 17:48:48,1704217728253,0,02/01/2024 17:48:48,158033,3,task-ppjy,,33920316,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,27,passages,Sentences,3emlxf,1,response,,5294.820000000007,5278.1600000000035,5294.820000000007,5294.820000000007,5278.1600000000035,5294.820000000007,1,5294.820000000007,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,26,"One caller records that Robert Browning was “simple, natural, and playful,” and that Mrs. Browning was all “genius and sensibility.”",1,Easy,2,2,,,,,,,,,,,,
40,1704217730506,02/01/2024 17:48:50,1704217730506,0,02/01/2024 17:48:50,158033,3,task-ppjy,,33920316,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,4,probe,Thought probe,muxvwp,1,response,no,2269.779999999999,2266.0199999999895,2269.779999999999,2269.779999999999,2266.0199999999895,2269.779999999999,1,2269.779999999999,0,0,,Click Response,response,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
41,1704217740641,02/01/2024 17:49:00,1704217740641,0,02/01/2024 17:49:00,158033,3,task-ppjy,,33920316,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,28,passages,Sentences,3emlxf,1,response,,10139.76000000001,10123.380000000005,10139.76000000001,10139.76000000001,10123.380000000005,10139.76000000001,1,10139.76000000001,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,27,"Daytimes Browning walked forth with Elizabeth's little dog Flush, but he seldom could be lured from his home evenings.",1,Easy,2,2,,,,,,,,,,,,
42,1704217742410,02/01/2024 17:49:02,1704217742410,0,02/01/2024 17:49:02,158033,3,task-ppjy,,33920316,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,5,probe,Thought probe,muxvwp,1,response,yes,1784.3800000000047,1781.5800000000163,1784.3800000000047,1784.3800000000047,1781.5800000000163,1784.3800000000047,1,1784.3800000000047,0,0,,Click Response,response,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,
43,1704217754336,02/01/2024 17:49:14,1704217754336,0,02/01/2024 17:49:14,158033,3,task-ppjy,,33920316,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,29,passages,Sentences,3emlxf,1,response,,11928.799999999988,11921.619999999995,11928.799999999988,11928.799999999988,11921.619999999995,11928.799999999988,1,11928.799999999988,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,28,"One privileged intruder, coming frequently at night to join the poets over hot chestnuts and mulled wine, found talk good and laughter plentiful.",1,Easy,2,2,,,,,,,,,,,,
44,1704217755587,02/01/2024 17:49:15,1704217755587,0,02/01/2024 17:49:15,158033,3,task-ppjy,,33920316,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,6,probe,Thought probe,muxvwp,1,response,yes,1258.179999999993,1248.7599999999802,1258.179999999993,1258.179999999993,1248.7599999999802,1258.179999999993,1,1258.179999999993,0,0,,Click Response,response,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,
45,1704217757535,02/01/2024 17:49:17,1704217757535,0,02/01/2024 17:49:17,158033,3,task-ppjy,,33920316,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,30,passages,Sentences,3emlxf,1,response,,1957.4200000000128,1948.1000000000058,1957.4200000000128,1957.4200000000128,1948.1000000000058,1957.4200000000128,1,1957.4200000000128,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,29,He found the talk good and the laughter plentiful.,0,Easy,2,2,,,,,,,,,,,,
46,1704217760123,02/01/2024 17:49:20,1704217760123,0,02/01/2024 17:49:20,158033,3,task-ppjy,,33920316,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,31,passages,Sentences,3emlxf,1,response,,2597.320000000007,2580.779999999999,2597.320000000007,2597.320000000007,2580.779999999999,2597.320000000007,1,2597.320000000007,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,30,"The Brownings had a son, Robert Weidemann Browning, during the third year of their stay in Italy.",0,Easy,2,2,,,,,,,,,,,,
47,1704217764280,02/01/2024 17:49:24,1704217764280,0,02/01/2024 17:49:24,158033,3,task-ppjy,,33920316,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,32,passages,Sentences,3emlxf,1,response,,4173.540000000008,4164.1600000000035,4173.540000000008,4173.540000000008,4164.1600000000035,4173.540000000008,1,4173.540000000008,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,31,But a strain of dark dread began to creep through this happy life.,0,Easy,2,2,,,,,,,,,,,,
48,1704217767358,02/01/2024 17:49:27,1704217767358,0,02/01/2024 17:49:27,158033,3,task-ppjy,,33920316,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,33,passages,Sentences,3emlxf,1,response,,3087.3800000000047,3080.320000000007,3087.3800000000047,3087.3800000000047,3080.320000000007,3087.3800000000047,1,3087.3800000000047,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,32,Elizabeth Browning’s father died still disapproving of her marriage.,0,Easy,2,2,,,,,,,,,,,,
49,1704217770073,02/01/2024 17:49:30,1704217770073,0,02/01/2024 17:49:30,158033,3,task-ppjy,,33920316,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,34,passages,Sentences,3emlxf,1,response,,2720.0599999999977,2714,2720.0599999999977,2720.0599999999977,2714,2720.0599999999977,1,2720.0599999999977,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,33,He had refused to see her or to allow any of his family to see her.,0,Easy,2,2,,,,,,,,,,,,
50,1704217776384,02/01/2024 17:49:36,1704217776384,0,02/01/2024 17:49:36,158033,3,task-ppjy,,33920316,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,35,passages,Sentences,3emlxf,1,response,,6318.059999999998,6310.459999999992,6318.059999999998,6318.059999999998,6310.459999999992,6318.059999999998,1,6318.059999999998,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,34,Elizabeth’s dearly loved sister died and left three children who were all younger than her own boy.,0,Easy,2,2,,,,,,,,,,,,
51,1704217783982,02/01/2024 17:49:43,1704217783982,0,02/01/2024 17:49:43,158033,3,task-ppjy,,33920316,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,36,passages,Sentences,3emlxf,1,response,,7606.600000000006,7592.540000000008,7606.600000000006,7606.600000000006,7592.540000000008,7606.600000000006,1,7606.600000000006,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,35,Elizabeth drooped and grieved a little and Robert shielded her from ordinary visitors.,0,Easy,2,2,,,,,,,,,,,,
52,1704217787040,02/01/2024 17:49:47,1704217787040,0,02/01/2024 17:49:47,158033,3,task-ppjy,,33920316,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,37,passages,Sentences,3emlxf,1,response,,3072.0599999999977,3063.639999999985,3072.0599999999977,3072.0599999999977,3063.639999999985,3072.0599999999977,1,3072.0599999999977,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,36,She had a sudden and alarming attack of sickness but was not considered in any danger.,0,Easy,2,2,,,,,,,,,,,,
53,1704217793217,02/01/2024 17:49:53,1704217793217,0,02/01/2024 17:49:53,158033,3,task-ppjy,,33920316,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,38,passages,Sentences,3emlxf,1,response,,6184.420000000013,6177.260000000009,6184.420000000013,6184.420000000013,6177.260000000009,6184.420000000013,1,6184.420000000013,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,37,"One night, soon after, she awoke from a troubled sleep, apparently with no idea that she was about to leave Robert.",0,Easy,2,2,,,,,,,,,,,,
54,1704217798809,02/01/2024 17:49:58,1704217798809,0,02/01/2024 17:49:58,158033,3,task-ppjy,,33920316,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,39,passages,Sentences,3emlxf,1,response,,5599.1600000000035,5596.060000000027,5599.1600000000035,5599.1600000000035,5596.060000000027,5599.1600000000035,1,5599.1600000000035,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,38,"She spoke tenderly about her love for him. In his arms, her head drooped as though in a faint, but it was the end.",0,Easy,2,2,,,,,,,,,,,,
55,1704217804323,02/01/2024 17:50:04,1704217804323,0,02/01/2024 17:50:04,158033,3,task-ppjy,,33920316,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,40,passages,Sentences,3emlxf,1,response,,5517.099999999977,5511.239999999991,5517.099999999977,5517.099999999977,5511.239999999991,5517.099999999977,1,5517.099999999977,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,39,"Profound and lasting was Browning's grief. “Looking back,” he said, “I see that we have been all the time walking over a torrent on a straw.”",1,Easy,2,2,,,,,,,,,,,,
56,1704217806598,02/01/2024 17:50:06,1704217806598,0,02/01/2024 17:50:06,158033,3,task-ppjy,,33920316,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,7,probe,Thought probe,muxvwp,1,response,no,2281.0800000000163,2264.4400000000023,2281.0800000000163,2281.0800000000163,2264.4400000000023,2281.0800000000163,1,2281.0800000000163,0,0,,Click Response,response,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
57,1704217810898,02/01/2024 17:50:10,1704217810898,0,02/01/2024 17:50:10,158033,3,task-ppjy,,33920316,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,1,instr_comprehension,Comprehension instruction,ki2jxw,1,response,,4317.419999999984,4312.440000000002,4317.419999999984,4317.419999999984,4312.440000000002,4317.419999999984,1,4317.419999999984,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,,,,,,,,,,,,,,,,
58,1704217816630,02/01/2024 17:50:16,1704217816630,0,02/01/2024 17:50:16,158033,3,task-ppjy,,33920316,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,1,comprehension,Comprehension questions,ers3wv,1,response,b,5736.979999999981,5727.699999999953,5736.979999999981,5736.979999999981,5727.699999999953,5736.979999999981,1,5736.979999999981,0,0,,Click Response,response B,3,object-67,comprehension,,,1,1,,,,,,Flush was the name of the Brownings’,b,cat,dog,canary,turtle,thrush,,,,,
59,1704217826725,02/01/2024 17:50:26,1704217826725,0,02/01/2024 17:50:26,158033,3,task-ppjy,,33920316,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,2,comprehension,Comprehension questions,ers3wv,1,response,a,10104.280000000028,10091.680000000051,10104.280000000028,10104.280000000028,10091.680000000051,10104.280000000028,1,10104.280000000028,0,0,,Click Response,response B,3,object-67,comprehension,,,1,2,,,,,,At night the Brownings often enjoyed,a,hot chestnuts,a tart with clotted cream,strawberries and cream,café au lait,cheese soufflé,,,,,
60,1704217836778,02/01/2024 17:50:36,1704217836778,0,02/01/2024 17:50:36,158033,3,task-ppjy,,33920316,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,3,comprehension,Comprehension questions,ers3wv,1,response,e,10065.599999999977,10056.73999999999,10065.599999999977,10065.599999999977,10056.73999999999,10065.599999999977,1,10065.599999999977,0,0,,Click Response,response D,5,object-69,comprehension,,,1,3,,,,,,The Brownings saw,e,Coleridge,Byron,Walt Whitman,Poe,Hawthorne,,,,,
61,1704217848487,02/01/2024 17:50:48,1704217848487,0,02/01/2024 17:50:48,158033,3,task-ppjy,,33920316,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,4,comprehension,Comprehension questions,ers3wv,1,response,c,11717.859999999986,11705.159999999974,11717.859999999986,11717.859999999986,11705.159999999974,11717.859999999986,1,11717.859999999986,0,0,,Click Response,response A,2,object-66,comprehension,,,1,4,,,,,,Browning wrote to Miss Barrett because she had,c,invited him to visit,written him for advice,praised his poetry,sent him one of her own poems,sent a friend to meet him,,,,,
62,1704217857651,02/01/2024 17:50:57,1704217857651,0,02/01/2024 17:50:57,158033,3,task-ppjy,,33920316,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,5,comprehension,Comprehension questions,ers3wv,1,response,b,9176.039999999979,9159.380000000005,9176.039999999979,9176.039999999979,9159.380000000005,9176.039999999979,1,9176.039999999979,0,0,,Click Response,response E,6,object-70,comprehension,,,1,5,,,,,,The authors of this passage placed most attention on the Brownings’,b,literary efforts,personal relationship,social contacts,problems,early meeting,,,,,
63,1704217868846,02/01/2024 17:51:08,1704217868846,0,02/01/2024 17:51:08,158033,3,task-ppjy,,33920316,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,6,comprehension,Comprehension questions,ers3wv,1,response,e,11211.320000000007,11205.5,11211.320000000007,11211.320000000007,11205.5,11211.320000000007,1,11211.320000000007,0,0,,Click Response,response B,3,object-67,comprehension,,,1,6,,,,,,What best describes the Brownings’ early days abroad?,e,Travel,Relaxation,Creative activity,Intellectual stimulation,Happiness,,,,,
64,1704217878405,02/01/2024 17:51:18,1704217878405,0,02/01/2024 17:51:18,158033,3,task-ppjy,,33920316,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,7,comprehension,Comprehension questions,ers3wv,1,response,b,9564.820000000007,9557.280000000028,9564.820000000007,9564.820000000007,9557.280000000028,9564.820000000007,1,9564.820000000007,0,0,,Click Response,response B,3,object-67,comprehension,,,1,7,,,,,,You would assume that Browning,b,found it easy to see Elizabeth,carefully avoided Mr. Barrett,begged Mr. Barrett’s consent to marry,understood Mr. Barrett,got Elizabeth to ask her father’s consent,,,,,
65,1704217888170,02/01/2024 17:51:28,1704217888170,0,02/01/2024 17:51:28,158033,3,task-ppjy,,33920316,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,8,comprehension,Comprehension questions,ers3wv,1,response,a,9772.539999999979,9757.079999999958,9772.539999999979,9772.539999999979,9757.079999999958,9772.539999999979,1,9772.539999999979,0,0,,Click Response,response A,2,object-66,comprehension,,,1,8,,,,,,"In the “torrent on a straw” quotation, the word straw probably refers to",a,the frailty of life,weakness of character,sorrow,happiness,the fleeting nature of fame,,,,,
66,1704217890267,02/01/2024 17:51:30,1704217890267,0,02/01/2024 17:51:30,158033,3,task-ppjy,,33920316,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,41,passages,Sentences,3emlxf,1,response,,2113.460000000021,2097.9400000000023,2113.460000000021,2113.460000000021,2097.9400000000023,2113.460000000021,1,2113.460000000021,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,0,Passage 2,0,Easy,2,2,,,,,,,,,,,,
67,1704217893270,02/01/2024 17:51:33,1704217893270,0,02/01/2024 17:51:33,158033,3,task-ppjy,,33920316,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,42,passages,Sentences,3emlxf,1,response,,3018.5200000000186,3015.3400000000256,3018.5200000000186,3018.5200000000186,3015.3400000000256,3018.5200000000186,1,3018.5200000000186,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,1,The nucleus of an atom is held together by a kind of energy called atomic energy.,0,Easy,2,2,,,,,,,,,,,,
68,1704217895051,02/01/2024 17:51:35,1704217895051,0,02/01/2024 17:51:35,158033,3,task-ppjy,,33920316,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,43,passages,Sentences,3emlxf,1,response,,1785.179999999993,1781.5999999999767,1785.179999999993,1785.179999999993,1781.5999999999767,1785.179999999993,1,1785.179999999993,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,2,The sun’s energy comes from atomic reactions.,0,Easy,2,2,,,,,,,,,,,,
69,1704217899692,02/01/2024 17:51:39,1704217899692,0,02/01/2024 17:51:39,158033,3,task-ppjy,,33920316,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,44,passages,Sentences,3emlxf,1,response,,4643.580000000016,4628.780000000028,4643.580000000016,4643.580000000016,4628.780000000028,4643.580000000016,1,4643.580000000016,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,3,These reactions occur when the nuclei of hydrogen build up the nuclei of helium.,0,Easy,2,2,,,,,,,,,,,,
70,1704217906467,02/01/2024 17:51:46,1704217906467,0,02/01/2024 17:51:46,158033,3,task-ppjy,,33920316,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,45,passages,Sentences,3emlxf,1,response,,6789.799999999988,6776.659999999974,6789.799999999988,6789.799999999988,6776.659999999974,6789.799999999988,1,6789.799999999988,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,4,"An atomic nucleus is made of particles, but the mass of the atomic nucleus is less than the total mass of the particles.",0,Easy,2,2,,,,,,,,,,,,
71,1704217910229,02/01/2024 17:51:50,1704217910229,0,02/01/2024 17:51:50,158033,3,task-ppjy,,33920316,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,46,passages,Sentences,3emlxf,1,response,,3775.140000000014,3762.9800000000396,3775.140000000014,3775.140000000014,3762.9800000000396,3775.140000000014,1,3775.140000000014,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,5,The reason for this is that part of the mass of particles is changed into energy when a nucleus is formed.,0,Easy,2,2,,,,,,,,,,,,
