Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-3edb,checkpoint-sudm,branch-hm4e,branch-vf4a,checkpoint-35ov,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: instruct_num,Spreadsheet: instruct_text,Spreadsheet: passage,Spreadsheet: line,Spreadsheet: line_text,Spreadsheet: probe,Spreadsheet: condition,Spreadsheet: condition_num,Spreadsheet: set,Spreadsheet: question_text,Spreadsheet: correct_response,Spreadsheet: response_a,Spreadsheet: response_b,Spreadsheet: response_c,Spreadsheet: response_d,Spreadsheet: response_e,Spreadsheet: ,Spreadsheet: __EMPTY,Spreadsheet: __EMPTY_1,Spreadsheet: __EMPTY_2,Manipulation: Spreadsheet
155,1722213028162,29/07/2024 00:30:28,1722216628162,1,29/07/2024 02:30:28,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,97,passages,Sentences,3emlxf,1,response,space,409.399999952293,400,409.399999952293,409.399999952293,400,409.399999952293,1,409.399999952293,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,6,2,The primitive tribe that chose the strongest man to be its chief and the oldest men to form a council was establishing local government.,0,Difficult,1,2,,,,,,,,,,,,
156,1722213028579,29/07/2024 00:30:28,1722216628579,1,29/07/2024 02:30:28,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,98,passages,Sentences,3emlxf,1,response,space,426.80000004766043,416.5999999999767,426.80000004766043,426.80000004766043,416.5999999999767,426.80000004766043,1,426.80000004766043,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,6,3,"It was seeking a better, safer life.",0,Difficult,1,2,,,,,,,,,,,,
157,1722213029142,29/07/2024 00:30:29,1722216629142,1,29/07/2024 02:30:29,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,99,passages,Sentences,3emlxf,1,response,space,573.6000001430511,566.5999999999767,573.6000001430511,573.6000001430511,566.5999999999767,573.6000001430511,1,573.6000001430511,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,6,4,"In the same way, the need for rules and leaders was realized by the first English settlers who landed at Jamestown, Virginia, in 1607.",0,Difficult,1,2,,,,,,,,,,,,
158,1722213029437,29/07/2024 00:30:29,1722216629437,1,29/07/2024 02:30:29,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,100,passages,Sentences,3emlxf,1,response,space,302.19999995233957,300.4000000000233,302.19999995233957,302.19999995233957,300.4000000000233,302.19999995233957,1,302.19999995233957,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,6,5,"At first, the settlers at Jamestown had to shepherd themselves.",0,Difficult,1,2,,,,,,,,,,,,
159,1722213029704,29/07/2024 00:30:29,1722216629704,1,29/07/2024 02:30:29,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,101,passages,Sentences,3emlxf,1,response,space,268.40000009536743,266.70000000001164,268.40000009536743,268.40000009536743,266.70000000001164,268.40000009536743,1,268.40000009536743,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,6,6,"The colonists searched for gold, and had to find their own sustenance and provide their own sanctuary. ",0,Difficult,1,2,,,,,,,,,,,,
160,1722213030003,29/07/2024 00:30:30,1722216630003,1,29/07/2024 02:30:30,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,102,passages,Sentences,3emlxf,1,response,space,301.0000000476721,299.5999999999767,301.0000000476721,301.0000000476721,299.5999999999767,301.0000000476721,1,301.0000000476721,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,6,7,"As food supplies began to run low, and as the colonists faced hunger and disease, they saw that they needed to work together if the colony was to survive.",1,Difficult,1,2,,,,,,,,,,,,
161,1722213031476,29/07/2024 00:30:31,1722216631476,1,29/07/2024 02:30:31,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,20,probe,Thought probe,muxvwp,1,response,On Task,1473.8000001430628,1466.600000000035,1473.8000001430628,1473.8000001430628,1466.600000000035,1473.8000001430628,1,1473.8000001430628,0,0,,Click Response,On Task,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,
162,1722213032216,29/07/2024 00:30:32,1722216632216,1,29/07/2024 02:30:32,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,103,passages,Sentences,3emlxf,1,response,space,747.2000001430279,733.5999999999767,747.2000001430279,747.2000001430279,733.5999999999767,747.2000001430279,1,747.2000001430279,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,6,8,A council to make laws for the colony was formed by the settlers.,0,Difficult,1,2,,,,,,,,,,,,
163,1722213032495,29/07/2024 00:30:32,1722216632495,1,29/07/2024 02:30:32,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,104,passages,Sentences,3emlxf,1,response,space,293,283,293,293,283,293,1,293,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,6,9,Captain John Smith was chosen as president of the council to see that the laws were implemented.,0,Difficult,1,2,,,,,,,,,,,,
164,1722213032975,29/07/2024 00:30:32,1722216632975,1,29/07/2024 02:30:32,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,105,passages,Sentences,3emlxf,1,response,space,490.40000009536743,483.20000000001164,490.40000009536743,490.40000009536743,483.20000000001164,490.40000009536743,1,490.40000009536743,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,6,10,This government at Jamestown was the first local government in America.,1,Difficult,1,2,,,,,,,,,,,,
165,1722213033577,29/07/2024 00:30:33,1722216633577,1,29/07/2024 02:30:33,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,21,probe,Thought probe,muxvwp,1,response,On Task,608.7999999999884,600,608.7999999999884,608.7999999999884,600,608.7999999999884,1,608.7999999999884,0,0,,Click Response,On Task,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,
166,1722213033857,29/07/2024 00:30:33,1722216633857,1,29/07/2024 02:30:33,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,106,passages,Sentences,3emlxf,1,response,space,289.2000000953558,283.29999999998836,289.2000000953558,289.2000000953558,283.29999999998836,289.2000000953558,1,289.2000000953558,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,6,11,"Today, local government is still the first and most important government in our lives.",0,Difficult,1,2,,,,,,,,,,,,
167,1722213034143,29/07/2024 00:30:34,1722216634143,1,29/07/2024 02:30:34,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,107,passages,Sentences,3emlxf,1,response,space,291.5,283.4000000000233,291.5,291.5,283.4000000000233,291.5,1,291.5,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,6,12,"It protects our lives, our safety, and our homes, and it helps to keep our environment clean.",1,Difficult,1,2,,,,,,,,,,,,
168,1722213034593,29/07/2024 00:30:34,1722216634593,1,29/07/2024 02:30:34,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,22,probe,Thought probe,muxvwp,1,response,On Task,458.50000009534415,449.8999999999651,458.50000009534415,458.50000009534415,449.8999999999651,458.50000009534415,1,458.50000009534415,0,0,,Click Response,On Task,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,
169,1722213034833,29/07/2024 00:30:34,1722216634833,1,29/07/2024 02:30:34,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,108,passages,Sentences,3emlxf,1,response,space,248.40000004769536,233.40000000002328,248.40000004769536,248.40000004769536,233.40000000002328,248.40000004769536,1,248.40000004769536,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,6,13,"Schools, libraries, and other important services are provided to us by local government.",0,Difficult,1,2,,,,,,,,,,,,
170,1722213035132,29/07/2024 00:30:35,1722216635132,1,29/07/2024 02:30:35,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,6,instr_comprehension,Comprehension instruction,ki2jxw,1,response,space,313.7000000953558,300.0999999999767,313.7000000953558,313.7000000953558,300.0999999999767,313.7000000953558,1,313.7000000953558,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,,,,,,,,,,,,,,,,
171,1722213036417,29/07/2024 00:30:36,1722216636417,1,29/07/2024 02:30:36,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,25,comprehension,Comprehension questions,ers3wv,1,response,d,1298.4000000476954,1283.2999999999884,1298.4000000476954,1298.4000000476954,1283.2999999999884,1298.4000000476954,1,1298.4000000476954,0,0,,Click Response,response C,4,object-68,comprehension,,,6,1,,,,,,The first colonial government was,d,tribal,city,county,local,federal,,,,,
172,1722213037237,29/07/2024 00:30:37,1722216637237,1,29/07/2024 02:30:37,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,26,comprehension,Comprehension questions,ers3wv,1,response,c,835.100000047707,833.2000000000116,835.100000047707,835.100000047707,833.2000000000116,835.100000047707,1,835.100000047707,0,0,,Click Response,response C,4,object-68,comprehension,,,6,2,,,,,,The Jamestown colonists formed a government because of,c,pride,greed,necessity,togetherness,public spirit,,,,,
173,1722213038054,29/07/2024 00:30:38,1722216638054,1,29/07/2024 02:30:38,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,27,comprehension,Comprehension questions,ers3wv,1,response,d,819.1000000953791,816.7000000000116,819.1000000953791,819.1000000953791,816.7000000000116,819.1000000953791,1,819.1000000953791,0,0,,Click Response,response D,5,object-69,comprehension,,,6,3,,,,,,The best title for this selection would be,d,John Smith,The First Government,Jamestown,Local Government,American Government,,,,,
174,1722213038791,29/07/2024 00:30:38,1722216638791,1,29/07/2024 02:30:38,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,28,comprehension,Comprehension questions,ers3wv,1,response,d,739.4000000953674,733.4000000000233,739.4000000953674,739.4000000953674,733.4000000000233,739.4000000953674,1,739.4000000953674,0,0,,Click Response,response D,5,object-69,comprehension,,,6,4,,,,,,The overall goal of local government seems to be public,d,regulation,wealth,growth,welfare,protection,,,,,
175,1722213039233,29/07/2024 00:30:39,1722216639233,1,29/07/2024 02:30:39,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,109,passages,Sentences,3emlxf,1,response,space,447.5999999999767,433.19999999995343,447.5999999999767,447.5999999999767,433.19999999995343,447.5999999999767,1,447.5999999999767,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,7,0,Passage 7,0,Easy,2,2,,,,,,,,,,,,
176,1722213039907,29/07/2024 00:30:39,1722216639907,1,29/07/2024 02:30:39,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,110,passages,Sentences,3emlxf,1,response,space,688.8000000953907,683.3000000000466,688.8000000953907,688.8000000953907,683.3000000000466,688.8000000953907,1,688.8000000953907,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,7,1,"Once in a while you will hear about an artist who was recognized as a master during his lifetime, but was then almost forgotten after his death.",0,Easy,2,2,,,,,,,,,,,,
177,1722213040312,29/07/2024 00:30:40,1722216640312,1,29/07/2024 02:30:40,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,111,passages,Sentences,3emlxf,1,response,space,410.00000009534415,400,410.00000009534415,410.00000009534415,400,410.00000009534415,1,410.00000009534415,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,7,2,"A good example is the painter, Domenicos Theotocopoulos.",0,Easy,2,2,,,,,,,,,,,,
178,1722213040620,29/07/2024 00:30:40,1722216640620,1,29/07/2024 02:30:40,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,112,passages,Sentences,3emlxf,1,response,space,318.399999952293,316.69999999995343,318.399999952293,318.399999952293,316.69999999995343,318.399999952293,1,318.399999952293,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,7,3,He was known as El Greco because of his Greek ancestry.,0,Easy,2,2,,,,,,,,,,,,
179,1722213040858,29/07/2024 00:30:40,1722216640858,1,29/07/2024 02:30:40,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,113,passages,Sentences,3emlxf,1,response,space,239.69999995233957,233.40000000002328,239.69999995233957,239.69999995233957,233.40000000002328,239.69999995233957,1,239.69999995233957,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,7,4,"After pursuing his early career in Italy, El Greco settled in the Spanish city of Toledo, where he prospered for the rest of his life.",1,Easy,2,2,,,,,,,,,,,,
180,1722213042578,29/07/2024 00:30:42,1722216642578,1,29/07/2024 02:30:42,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,23,probe,Thought probe,muxvwp,1,response,On Task,1726.5,1716.5,1726.5,1726.5,1716.5,1726.5,1,1726.5,0,0,,Click Response,On Task,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,
181,1722213043055,29/07/2024 00:30:43,1722216643055,1,29/07/2024 02:30:43,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,114,passages,Sentences,3emlxf,1,response,space,486.90000009536743,483.29999999998836,486.90000009536743,486.90000009536743,483.29999999998836,486.90000009536743,1,486.90000009536743,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,7,5,He prospered there for the rest of his life.,0,Easy,2,2,,,,,,,,,,,,
182,1722213043439,29/07/2024 00:30:43,1722216643439,1,29/07/2024 02:30:43,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,115,passages,Sentences,3emlxf,1,response,space,387.8000001430628,383.29999999998836,387.8000001430628,387.8000001430628,383.29999999998836,387.8000001430628,1,387.8000001430628,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,7,6,History forgot El Greco for nearly three hundred years.,0,Easy,2,2,,,,,,,,,,,,
183,1722213043824,29/07/2024 00:30:43,1722216643824,1,29/07/2024 02:30:43,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,116,passages,Sentences,3emlxf,1,response,space,389.100000047707,383.30000000004657,389.100000047707,389.100000047707,383.30000000004657,389.100000047707,1,389.100000047707,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,7,7,"Then, artists and critics of the twentieth century rediscovered him.",0,Easy,2,2,,,,,,,,,,,,
184,1722213044155,29/07/2024 00:30:44,1722216644155,1,29/07/2024 02:30:44,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,117,passages,Sentences,3emlxf,1,response,space,336.5999999999767,333.5,336.5999999999767,336.5999999999767,333.5,336.5999999999767,1,336.5999999999767,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,7,8,"The power of El Greco’s intensely emotional style can be felt most strongly in his later paintings, such as the famous View of Toledo.",0,Easy,2,2,,,,,,,,,,,,
185,1722213044481,29/07/2024 00:30:44,1722216644481,1,29/07/2024 02:30:44,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,118,passages,Sentences,3emlxf,1,response,space,329.80000004766043,316.5999999999767,329.80000004766043,329.80000004766043,316.5999999999767,329.80000004766043,1,329.80000004766043,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,7,9,"He painted this canvas in 1610, only a few years before his death.",0,Easy,2,2,,,,,,,,,,,,
186,1722213044804,29/07/2024 00:30:44,1722216644804,1,29/07/2024 02:30:44,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,119,passages,Sentences,3emlxf,1,response,space,336.2999999523163,333.29999999998836,336.2999999523163,336.2999999523163,333.29999999998836,336.2999999523163,1,336.2999999523163,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,7,10,It is a strange landscape.,0,Easy,2,2,,,,,,,,,,,,
187,1722213045138,29/07/2024 00:30:45,1722216645138,1,29/07/2024 02:30:45,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,120,passages,Sentences,3emlxf,1,response,space,336.20000000001164,333.29999999998836,336.20000000001164,336.20000000001164,333.29999999998836,336.20000000001164,1,336.20000000001164,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,7,11,"One notices that eerie, silvery buildings take on a ghostlike stillness next to the explosive light of the sky and the writhing forms of the countryside below.",0,Easy,2,2,,,,,,,,,,,,
188,1722213045446,29/07/2024 00:30:45,1722216645446,1,29/07/2024 02:30:45,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,121,passages,Sentences,3emlxf,1,response,space,311.50000014307443,299.9000000000233,311.50000014307443,311.50000014307443,299.9000000000233,311.50000014307443,1,311.50000014307443,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,7,12,"Curiously, about the same time, another important artist was scorned even by many of his contemporaries.",0,Easy,2,2,,,,,,,,,,,,
189,1722213045770,29/07/2024 00:30:45,1722216645770,1,29/07/2024 02:30:45,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,122,passages,Sentences,3emlxf,1,response,space,335.40000009536743,333.29999999998836,335.40000009536743,335.40000009536743,333.29999999998836,335.40000009536743,1,335.40000009536743,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,7,13,This artist was Caravaggio.,0,Easy,2,2,,,,,,,,,,,,
190,1722213046110,29/07/2024 00:30:46,1722216646110,1,29/07/2024 02:30:46,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,123,passages,Sentences,3emlxf,1,response,space,342.4999999523279,333.5,342.4999999523279,342.4999999523279,333.5,342.4999999523279,1,342.4999999523279,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,7,14,He was a self-taught painter who came to Rome around 1590 from a small town in Lombardy.,0,Easy,2,2,,,,,,,,,,,,
191,1722213046403,29/07/2024 00:30:46,1722216646403,1,29/07/2024 02:30:46,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,124,passages,Sentences,3emlxf,1,response,space,301.70000000001164,299.9000000000233,301.70000000001164,301.70000000001164,299.9000000000233,301.70000000001164,1,301.70000000001164,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,7,15,"Caravaggio’s critics complained that he treated sacred religious subjects in a low, vulgar way by including the faces and figures of common people in his paintings.",0,Easy,2,2,,,,,,,,,,,,
192,1722213046709,29/07/2024 00:30:46,1722216646709,1,29/07/2024 02:30:46,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,125,passages,Sentences,3emlxf,1,response,space,308.09999995230464,300,308.09999995230464,308.09999995230464,300,308.09999995230464,1,308.09999995230464,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,7,16,"By using stark contrasts of light and shadow, Caravaggio managed to conjure up unforgettable scenes of dramatic realism.",1,Easy,2,2,,,,,,,,,,,,
193,1722213047329,29/07/2024 00:30:47,1722216647329,1,29/07/2024 02:30:47,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,24,probe,Thought probe,muxvwp,1,response,Intentional,627.2000000953558,616.5999999999767,627.2000000953558,627.2000000953558,616.5999999999767,627.2000000953558,1,627.2000000953558,0,0,,Click Response,Intentional,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
194,1722213047717,29/07/2024 00:30:47,1722216647717,1,29/07/2024 02:30:47,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,7,instr_comprehension,Comprehension instruction,ki2jxw,1,response,space,399.40000004769536,383.6000000000349,399.40000004769536,399.40000004769536,383.6000000000349,399.40000004769536,1,399.40000004769536,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,,,,,,,,,,,,,,,,
195,1722213048454,29/07/2024 00:30:48,1722216648454,1,29/07/2024 02:30:48,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,29,comprehension,Comprehension questions,ers3wv,1,response,a,752.7000001430279,749.8999999999651,752.7000001430279,752.7000001430279,749.8999999999651,752.7000001430279,1,752.7000001430279,0,0,,Click Response,response D,5,object-69,comprehension,,,7,1,,,,,,"In his paintings, Caravaggio included",a,common people,strange landscapes,"eerie, silvery buildings",ghosts,corpses,,,,,
