Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-3edb,checkpoint-sudm,branch-hm4e,branch-vf4a,checkpoint-35ov,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: instruct_num,Spreadsheet: instruct_text,Spreadsheet: passage,Spreadsheet: line,Spreadsheet: line_text,Spreadsheet: probe,Spreadsheet: condition,Spreadsheet: condition_num,Spreadsheet: set,Spreadsheet: question_text,Spreadsheet: correct_response,Spreadsheet: response_a,Spreadsheet: response_b,Spreadsheet: response_c,Spreadsheet: response_d,Spreadsheet: response_e,Spreadsheet: ,Spreadsheet: __EMPTY,Spreadsheet: __EMPTY_1,Spreadsheet: __EMPTY_2,Manipulation: Spreadsheet
111,1721986209033,26/07/2024 09:30:09,1721989809033,1,26/07/2024 11:30:09,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,67,passages,Sentences,3emlxf,1,response,space,11305.400000047637,11290.800000000047,11305.400000047637,11305.400000047637,11290.800000000047,11305.400000047637,1,11305.400000047637,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,12,Few people seemed to care about life on Mars by the time Viking I landed on the Plain of Chrise in August.,0,Easy,2,1,,,,,,,,,,,,
112,1721986227098,26/07/2024 09:30:27,1721989827098,1,26/07/2024 11:30:27,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,68,passages,Sentences,3emlxf,1,response,space,18080.000000142958,18068.5,18080.000000142958,18080.000000142958,18068.5,18080.000000142958,1,18080.000000142958,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,13,"One Viking scientist, J. Richard Keefe, said that he was “disgusted” at the “blasé...apathetic” public response and the skimpy television coverage of one of the most magnificent scientific and technical accomplishments in human history.",0,Easy,2,1,,,,,,,,,,,,
113,1721986228358,26/07/2024 09:30:28,1721989828358,1,26/07/2024 11:30:28,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,4,instr_comprehension,Comprehension instruction,ki2jxw,1,response,space,1271.2000001906417,1265.3999999999069,1271.2000001906417,1271.2000001906417,1265.3999999999069,1271.2000001906417,1,1271.2000001906417,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,,,,,,,,,,,,,,,,
114,1721986234716,26/07/2024 09:30:34,1721989834716,1,26/07/2024 11:30:34,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,17,comprehension,Comprehension questions,ers3wv,1,response,b,6364.5,6361.699999999953,6364.5,6364.5,6361.699999999953,6364.5,1,6364.5,0,0,,Click Response,response B,3,object-67,comprehension,,,4,1,,,,,,One weather satellite was named,b,Latos,Tiros,Prometheus,Sonar,Satelos,,,,,
115,1721986246216,26/07/2024 09:30:46,1721989846216,1,26/07/2024 11:30:46,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,18,comprehension,Comprehension questions,ers3wv,1,response,a,11503.100000190781,11490.5,11503.100000190781,11503.100000190781,11490.5,11503.100000190781,1,11503.100000190781,0,0,,Click Response,response A,2,object-66,comprehension,,,4,2,,,,,,One of the Mariners photographed how much of the surface of Mars?,a,One percent,Two percent,Three percent,Four percent,Five percent,,,,,
116,1721986272649,26/07/2024 09:31:12,1721989872649,1,26/07/2024 11:31:12,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,19,comprehension,Comprehension questions,ers3wv,1,response,a,26444.800000000047,26428.40000000014,26444.800000000047,26444.800000000047,26428.40000000014,26444.800000000047,1,26444.800000000047,0,0,,Click Response,response A,2,object-66,comprehension,,,4,3,,,,,,Interest in Mars diminished largely because,a,no Martians were found,the TV coverage was poor,the photos were all black and white,nothing was brought back to earth,the media did not appreciate the accomplishment,,,,,
117,1721986288490,26/07/2024 09:31:28,1721989888490,1,26/07/2024 11:31:28,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,20,comprehension,Comprehension questions,ers3wv,1,response,d,15857.399999999907,15853.699999999953,15857.399999999907,15857.399999999907,15853.699999999953,15857.399999999907,1,15857.399999999907,0,0,,Click Response,response D,5,object-69,comprehension,,,4,4,,,,,,Mention of the flat world was used to point out,d,the flatness of Mars,the lack of canals,the lack of seas,the lack of Martians,the lack of mountains,,,,,
118,1721986289781,26/07/2024 09:31:29,1721989889781,1,26/07/2024 11:31:29,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,69,passages,Sentences,3emlxf,1,response,space,1295.3000001430046,1282.1999999999534,1295.3000001430046,1295.3000001430046,1282.1999999999534,1295.3000001430046,1,1295.3000001430046,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,5,0,Passage 5,0,Difficult,1,1,,,,,,,,,,,,
119,1721986308113,26/07/2024 09:31:48,1721989908113,1,26/07/2024 11:31:48,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,70,passages,Sentences,3emlxf,1,response,space,18345.200000047684,18334.699999999953,18345.200000047684,18345.200000047684,18334.699999999953,18345.200000047684,1,18345.200000047684,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,5,1,"The flavor, odor, and character so highly prized by the gourmet is given to cheese by fungi.",0,Difficult,1,1,,,,,,,,,,,,
120,1721986335919,26/07/2024 09:32:15,1721989935919,1,26/07/2024 11:32:15,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,71,passages,Sentences,3emlxf,1,response,space,27817.00000004773,27810.699999999953,27817.00000004773,27817.00000004773,27810.699999999953,27817.00000004773,1,27817.00000004773,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,5,2,"In caves near the French village of Roquefort was first found one such mold. A peasant boy left his lunch, a mild fresh piece of goat cheese, according to legend, in one of these caverns and on returning found it marbled, tart, and redolent.",0,Difficult,1,1,,,,,,,,,,,,
121,1721986344403,26/07/2024 09:32:24,1721989944403,1,26/07/2024 11:32:24,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,72,passages,Sentences,3emlxf,1,response,space,8490.100000000093,8476.300000000047,8490.100000000093,8490.100000000093,8476.300000000047,8490.100000000093,1,8490.100000000093,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,5,3,Only cheeses from the area around these particular caves are permitted to bear the name of Roquefort.,0,Difficult,1,1,,,,,,,,,,,,
122,1721986359857,26/07/2024 09:32:39,1721989959857,1,26/07/2024 11:32:39,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,73,passages,Sentences,3emlxf,1,response,space,15467.50000004773,15453.90000000014,15467.50000004773,15467.50000004773,15453.90000000014,15467.50000004773,1,15467.50000004773,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,5,4,"As early as the seventeenth century, ergot, the fungus of rye, was used to facilitate childbirth.",1,Difficult,1,1,,,,,,,,,,,,
123,1721986362479,26/07/2024 09:32:42,1721989962479,1,26/07/2024 11:32:42,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,16,probe,Thought probe,muxvwp,1,response,Intentional,2635.500000142958,2631.1999999999534,2635.500000142958,2635.500000142958,2631.1999999999534,2635.500000142958,1,2635.500000142958,0,0,,Click Response,Intentional,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
124,1721986370381,26/07/2024 09:32:50,1721989970381,1,26/07/2024 11:32:50,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,74,passages,Sentences,3emlxf,1,response,space,7906.600000095321,7893.59999999986,7906.600000095321,7906.600000095321,7893.59999999986,7906.600000095321,1,7906.600000095321,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,5,5,"The contraction of the involuntary muscles, particularly of the uterus, is one of its effects. ",0,Difficult,1,1,,,,,,,,,,,,
125,1721986382652,26/07/2024 09:33:02,1721989982652,1,26/07/2024 11:33:02,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,75,passages,Sentences,3emlxf,1,response,space,12283.100000000093,12273.300000000047,12283.100000000093,12283.100000000093,12273.300000000047,12283.100000000093,1,12283.100000000093,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,5,6,"In the twentieth century, ergot has once more attracted interest as the source of the chemical from which the hallucinogenic drug LSD is derived.",1,Difficult,1,1,,,,,,,,,,,,
126,1721986384499,26/07/2024 09:33:04,1721989984499,1,26/07/2024 11:33:04,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,17,probe,Thought probe,muxvwp,1,response,Unintentional,1857.5000000477303,1848.3000000000466,1857.5000000477303,1857.5000000477303,1848.3000000000466,1857.5000000477303,1,1857.5000000477303,0,0,,Click Response,Unintentional,4,object-84,probe,,,,,,,,,,,,,,,,,,,,,
127,1721986390691,26/07/2024 09:33:10,1721989990691,1,26/07/2024 11:33:10,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,76,passages,Sentences,3emlxf,1,response,space,6201.100000143051,6195,6201.100000143051,6201.100000143051,6195,6201.100000143051,1,6201.100000143051,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,5,7,Most of the modern antibiotics are produced by fungi.,0,Difficult,1,1,,,,,,,,,,,,
128,1721986408484,26/07/2024 09:33:28,1721990008484,1,26/07/2024 11:33:28,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,77,passages,Sentences,3emlxf,1,response,space,17799.10000014305,17785.399999999907,17799.10000014305,17799.10000014305,17785.399999999907,17799.10000014305,1,17799.10000014305,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,5,8,"The first of these was discovered by Alexander Fleming, who noted that a mold of the genus Penicillium which had contaminated a culture of staphylococcus growing on a nutrient agar plate had completely halted the proliferation of the bacteria.",0,Difficult,1,1,,,,,,,,,,,,
129,1721986429326,26/07/2024 09:33:49,1721990029326,1,26/07/2024 11:33:49,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,78,passages,Sentences,3emlxf,1,response,space,20855.00000009546,20849.5,20855.00000009546,20855.00000009546,20849.5,20855.00000009546,1,20855.00000009546,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,5,9,"Antibiotics, of which many hundreds have now been discovered, are substances produced by a living organism that injure another living organism.",1,Difficult,1,1,,,,,,,,,,,,
130,1721986430944,26/07/2024 09:33:50,1721990030944,1,26/07/2024 11:33:50,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,18,probe,Thought probe,muxvwp,1,response,On Task,1623.8000000477768,1615.4000000001397,1623.8000000477768,1623.8000000477768,1615.4000000001397,1623.8000000477768,1,1623.8000000477768,0,0,,Click Response,On Task,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,
131,1721986432381,26/07/2024 09:33:52,1721990032381,1,26/07/2024 11:33:52,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,5,instr_comprehension,Comprehension instruction,ki2jxw,1,response,space,1445.6999999999534,1432.0999999998603,1445.6999999999534,1445.6999999999534,1432.0999999998603,1445.6999999999534,1,1445.6999999999534,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,,,,,,,,,,,,,,,,
132,1721986437849,26/07/2024 09:33:57,1721990037849,1,26/07/2024 11:33:57,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,21,comprehension,Comprehension questions,ers3wv,1,response,b,5481.800000047777,5478.90000000014,5481.800000047777,5481.800000047777,5478.90000000014,5481.800000047777,1,5481.800000047777,0,0,,Click Response,response B,3,object-67,comprehension,,,5,1,,,,,,A fungus was used as medicine as early as what century?,b,Sixteenth,Seventeenth,Eighteenth,Nineteenth,Twentieth,,,,,
133,1721986448463,26/07/2024 09:34:08,1721990048463,1,26/07/2024 11:34:08,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,22,comprehension,Comprehension questions,ers3wv,1,response,b,10616.300000143005,10607.899999999907,10616.300000143005,10616.300000143005,10607.899999999907,10616.300000143005,1,10616.300000143005,0,0,,Click Response,response B,3,object-67,comprehension,,,5,2,,,,,,How many antibiotics have been discovered?,b,Ninety-six,Many hundreds,Thousands,Millions,An unspecified number,,,,,
134,1721986454652,26/07/2024 09:34:14,1721990054652,1,26/07/2024 11:34:14,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,23,comprehension,Comprehension questions,ers3wv,1,response,c,6197.700000095414,6194.800000000047,6197.700000095414,6197.700000095414,6194.800000000047,6197.700000095414,1,6197.700000095414,0,0,,Click Response,response C,4,object-68,comprehension,,,5,3,,,,,,This passage is mainly about,c,ergot,drugs,fungi,antibiotics,cheese,,,,,
135,1721986468456,26/07/2024 09:34:28,1721990068456,1,26/07/2024 11:34:28,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,24,comprehension,Comprehension questions,ers3wv,1,response,d,13807.100000143051,13805.300000000047,13807.100000143051,13807.100000143051,13805.300000000047,13807.100000143051,1,13807.100000143051,0,0,,Click Response,response C,4,object-68,comprehension,,,5,4,,,,,,LSD is specifically mentioned to show that ergot,d,needs to be further controlled,needs further research,has medicinal value,is of current interest,is dangerous,,,,,
136,1721986469383,26/07/2024 09:34:29,1721990069383,1,26/07/2024 11:34:29,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,79,passages,Sentences,3emlxf,1,response,space,928.6000000953209,915.8999999999069,928.6000000953209,928.6000000953209,915.8999999999069,928.6000000953209,1,928.6000000953209,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,6,0,Passage 6,0,Easy,2,1,,,,,,,,,,,,
137,1721986472966,26/07/2024 09:34:32,1721990072966,1,26/07/2024 11:34:32,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,80,passages,Sentences,3emlxf,1,response,space,3594.9000001430977,3580.600000000093,3594.9000001430977,3594.9000001430977,3580.600000000093,3594.9000001430977,1,3594.9000001430977,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,6,1,Local governments were our first governments.,1,Easy,2,1,,,,,,,,,,,,
138,1721986474924,26/07/2024 09:34:34,1721990074924,1,26/07/2024 11:34:34,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,19,probe,Thought probe,muxvwp,1,response,On Task,1972.8000001430046,1965.0999999998603,1972.8000001430046,1972.8000001430046,1965.0999999998603,1972.8000001430046,1,1972.8000001430046,0,0,,Click Response,On Task,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,
139,1721986484047,26/07/2024 09:34:44,1721990084047,1,26/07/2024 11:34:44,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,81,passages,Sentences,3emlxf,1,response,space,9130.600000000093,9125.800000000047,9130.600000000093,9130.600000000093,9125.800000000047,9130.600000000093,1,9130.600000000093,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,6,2,A local government was established when the oldest men in a primitive tribe formed a council and the tribe chose a chief.,0,Easy,2,1,,,,,,,,,,,,
140,1721986487445,26/07/2024 09:34:47,1721990087445,1,26/07/2024 11:34:47,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,82,passages,Sentences,3emlxf,1,response,space,3403.0000000477303,3397.1999999999534,3403.0000000477303,3403.0000000477303,3397.1999999999534,3403.0000000477303,1,3403.0000000477303,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,6,3,"The tribe was seeking a better, safer life.",0,Easy,2,1,,,,,,,,,,,,
141,1721986502379,26/07/2024 09:35:02,1721990102379,1,26/07/2024 11:35:02,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,83,passages,Sentences,3emlxf,1,response,space,14939.600000000093,14937.700000000186,14939.600000000093,14939.600000000093,14937.700000000186,14939.600000000093,1,14939.600000000093,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,6,4,"In the same way, the first English settlers soon realized that they needed rules and leaders after they landed at Jamestown, Virginia in 1607. ",0,Easy,2,1,,,,,,,,,,,,
142,1721986509445,26/07/2024 09:35:09,1721990109445,1,26/07/2024 11:35:09,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,84,passages,Sentences,3emlxf,1,response,space,7068.200000190642,7060.799999999814,7068.200000190642,7068.200000190642,7060.799999999814,7068.200000190642,1,7068.200000190642,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,6,5,"At first, the settlers had to look out for themselves. ",0,Easy,2,1,,,,,,,,,,,,
143,1721986516067,26/07/2024 09:35:16,1721990116067,1,26/07/2024 11:35:16,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,85,passages,Sentences,3emlxf,1,response,space,6629.600000000093,6628,6629.600000000093,6629.600000000093,6628,6629.600000000093,1,6629.600000000093,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,6,6,"They searched for gold, and had to find their own food and provide their own shelter.",0,Easy,2,1,,,,,,,,,,,,
144,1721986529043,26/07/2024 09:35:29,1721990129043,1,26/07/2024 11:35:29,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,86,passages,Sentences,3emlxf,1,response,space,12977.50000009546,12972.700000000186,12977.50000009546,12977.50000009546,12972.700000000186,12977.50000009546,1,12977.50000009546,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,6,7,"As food supplies began to run low, and as the colonists faced hunger and disease, they saw that they needed to work together if the colony was to survive.",1,Easy,2,1,,,,,,,,,,,,
145,1721986530982,26/07/2024 09:35:30,1721990130982,1,26/07/2024 11:35:30,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,20,probe,Thought probe,muxvwp,1,response,On Task,1944.1000000475906,1931.5999999998603,1944.1000000475906,1944.1000000475906,1931.5999999998603,1944.1000000475906,1,1944.1000000475906,0,0,,Click Response,On Task,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,
146,1721986534380,26/07/2024 09:35:34,1721990134380,1,26/07/2024 11:35:34,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,87,passages,Sentences,3emlxf,1,response,space,3410.5000000477303,3397.1999999999534,3410.5000000477303,3410.5000000477303,3397.1999999999534,3410.5000000477303,1,3410.5000000477303,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,6,8,"So, they needed to work together if the colony was to survive.",0,Easy,2,1,,,,,,,,,,,,
147,1721986543342,26/07/2024 09:35:43,1721990143342,1,26/07/2024 11:35:43,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,88,passages,Sentences,3emlxf,1,response,space,8975.100000000093,8959.40000000014,8975.100000000093,8975.100000000093,8959.40000000014,8975.100000000093,1,8975.100000000093,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,6,9,The colonists formed a council to make laws for the colony.,0,Easy,2,1,,,,,,,,,,,,
148,1721986546995,26/07/2024 09:35:46,1721990146995,1,26/07/2024 11:35:46,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,89,passages,Sentences,3emlxf,1,response,space,3668.3000001430046,3663.5999999998603,3668.3000001430046,3668.3000001430046,3663.5999999998603,3668.3000001430046,1,3668.3000001430046,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,6,10,They chose Captain John Smith as president of the council. ,0,Easy,2,1,,,,,,,,,,,,
149,1721986550812,26/07/2024 09:35:50,1721990150812,1,26/07/2024 11:35:50,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,90,passages,Sentences,3emlxf,1,response,space,3822.400000190828,3813.5,3822.400000190828,3822.400000190828,3813.5,3822.400000190828,1,3822.400000190828,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,6,11,His job was to see that the laws were carried out. ,0,Easy,2,1,,,,,,,,,,,,
