Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-tloe,branch-b7np,randomiser-oo54,randomiser-5zfx,randomiser-rrwr,randomiser-39gv,branch-m511,quota-so7f,quota-bi7i,branch-k46k,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: instruct_num,Spreadsheet: instruct_text,Spreadsheet: passage,Spreadsheet: line,Spreadsheet: line_text,Spreadsheet: probe,Spreadsheet: condition,Spreadsheet: condition_num,Spreadsheet: set,Spreadsheet: question_text,Spreadsheet: correct_response,Spreadsheet: response_a,Spreadsheet: response_b,Spreadsheet: response_c,Spreadsheet: response_d,Spreadsheet: response_e,Spreadsheet: ,Spreadsheet: __EMPTY,Spreadsheet: __EMPTY_1,Spreadsheet: __EMPTY_2,Manipulation: Spreadsheet
35,1703308355259,23/12/2023 05:12:35,1703308355259,0,23/12/2023 05:12:35,155541,10,task-ppjy,,33849061,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,25,passages,Sentences,3emlxf,1,response,,5439.59999997617,5433.116000000009,5439.59999997617,5439.59999997617,5433.116000000009,5439.59999997617,1,5439.59999997617,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,24,Hawthorne saw the Browning's there: the New England thinker and essayist Margaret Fuller visited them.,1,Easy,2,2,,,,,,,,,,,,
36,1703308357076,23/12/2023 05:12:37,1703308357076,0,23/12/2023 05:12:37,155541,10,task-ppjy,,33849061,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,3,probe,Thought probe,muxvwp,1,response,no,1823.7840000476863,1817.2950000000128,1823.7840000476863,1823.7840000476863,1817.2950000000128,1823.7840000476863,1,1823.7840000476863,0,0,,Click Response,response,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
37,1703308361903,23/12/2023 05:12:41,1703308361903,0,23/12/2023 05:12:41,155541,10,task-ppjy,,33849061,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,26,passages,Sentences,3emlxf,1,response,,4833.139999999985,4816.473999999987,4833.139999999985,4833.139999999985,4816.473999999987,4833.139999999985,1,4833.139999999985,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,25,The painter Story and the young sculptress Harriet Hosmer came.,0,Easy,2,2,,,,,,,,,,,,
38,1703308365681,23/12/2023 05:12:45,1703308365681,0,23/12/2023 05:12:45,155541,10,task-ppjy,,33849061,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,27,passages,Sentences,3emlxf,1,response,,3795.7149999761605,3783.1820000000007,3795.7149999761605,3795.7149999761605,3783.1820000000007,3795.7149999761605,1,3795.7149999761605,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,26,"One caller records that Robert Browning was “simple, natural, and playful,” and that Mrs. Browning was all “genius and sensibility.”",1,Easy,2,2,,,,,,,,,,,,
39,1703308366813,23/12/2023 05:12:46,1703308366813,0,23/12/2023 05:12:46,155541,10,task-ppjy,,33849061,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,4,probe,Thought probe,muxvwp,1,response,no,1144.3330000476853,1134.0650000000023,1144.3330000476853,1144.3330000476853,1134.0650000000023,1144.3330000476853,1,1144.3330000476853,0,0,,Click Response,response,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
40,1703308374068,23/12/2023 05:12:54,1703308374068,0,23/12/2023 05:12:54,155541,10,task-ppjy,,33849061,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,28,passages,Sentences,3emlxf,1,response,,7265.768000047683,7249.709999999992,7265.768000047683,7265.768000047683,7249.709999999992,7265.768000047683,1,7265.768000047683,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,27,"Daytimes Browning walked forth with Elizabeth's little dog Flush, but he seldom could be lured from his home evenings.",1,Easy,2,2,,,,,,,,,,,,
41,1703308375393,23/12/2023 05:12:55,1703308375393,0,23/12/2023 05:12:55,155541,10,task-ppjy,,33849061,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,5,probe,Thought probe,muxvwp,1,response,no,1340.6579999523237,1333.2799999999988,1340.6579999523237,1340.6579999523237,1333.2799999999988,1340.6579999523237,1,1340.6579999523237,0,0,,Click Response,response,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
42,1703308379823,23/12/2023 05:12:59,1703308379823,0,23/12/2023 05:12:59,155541,10,task-ppjy,,33849061,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,29,passages,Sentences,3emlxf,1,response,,4437.977999976167,4433.747000000003,4437.977999976167,4437.977999976167,4433.747000000003,4437.977999976167,1,4437.977999976167,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,28,"One privileged intruder, coming frequently at night to join the poets over hot chestnuts and mulled wine, found talk good and laughter plentiful.",1,Easy,2,2,,,,,,,,,,,,
43,1703308380826,23/12/2023 05:13:00,1703308380826,0,23/12/2023 05:13:00,155541,10,task-ppjy,,33849061,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,6,probe,Thought probe,muxvwp,1,response,no,1007.0310000476893,999.9599999999919,1007.0310000476893,1007.0310000476893,999.9599999999919,1007.0310000476893,1,1007.0310000476893,0,0,,Click Response,response,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
44,1703308382423,23/12/2023 05:13:02,1703308382423,0,23/12/2023 05:13:02,155541,10,task-ppjy,,33849061,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,30,passages,Sentences,3emlxf,1,response,,1599.936000000016,1583.2700000000186,1599.936000000016,1599.936000000016,1583.2700000000186,1599.936000000016,1,1599.936000000016,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,29,He found the talk good and the laughter plentiful.,0,Easy,2,2,,,,,,,,,,,,
45,1703308386365,23/12/2023 05:13:06,1703308386365,0,23/12/2023 05:13:06,155541,10,task-ppjy,,33849061,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,31,passages,Sentences,3emlxf,1,response,,3963.201000023837,3949.842000000004,3963.201000023837,3963.201000023837,3949.842000000004,3963.201000023837,1,3963.201000023837,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,30,"The Brownings had a son, Robert Weidemann Browning, during the third year of their stay in Italy.",0,Easy,2,2,,,,,,,,,,,,
46,1703308388888,23/12/2023 05:13:08,1703308388888,0,23/12/2023 05:13:08,155541,10,task-ppjy,,33849061,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,32,passages,Sentences,3emlxf,1,response,,2533.9619999999995,2517.296000000002,2533.9619999999995,2533.9619999999995,2517.296000000002,2533.9619999999995,1,2533.9619999999995,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,31,But a strain of dark dread began to creep through this happy life.,0,Easy,2,2,,,,,,,,,,,,
47,1703308391099,23/12/2023 05:13:11,1703308391099,0,23/12/2023 05:13:11,155541,10,task-ppjy,,33849061,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,33,passages,Sentences,3emlxf,1,response,,2229.962999999989,2216.5779999999795,2229.962999999989,2229.962999999989,2216.5779999999795,2229.962999999989,1,2229.962999999989,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,32,Elizabeth Browning’s father died still disapproving of her marriage.,0,Easy,2,2,,,,,,,,,,,,
48,1703308393098,23/12/2023 05:13:13,1703308393098,0,23/12/2023 05:13:13,155541,10,task-ppjy,,33849061,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,34,passages,Sentences,3emlxf,1,response,,2012.7849999761675,1999.9200000000128,2012.7849999761675,2012.7849999761675,1999.9200000000128,2012.7849999761675,1,2012.7849999761675,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,33,He had refused to see her or to allow any of his family to see her.,0,Easy,2,2,,,,,,,,,,,,
49,1703308396430,23/12/2023 05:13:16,1703308396430,0,23/12/2023 05:13:16,155541,10,task-ppjy,,33849061,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,35,passages,Sentences,3emlxf,1,response,,3342.9649999999965,3333.1999999999825,3342.9649999999965,3342.9649999999965,3333.1999999999825,3342.9649999999965,1,3342.9649999999965,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,34,Elizabeth’s dearly loved sister died and left three children who were all younger than her own boy.,0,Easy,2,2,,,,,,,,,,,,
50,1703308399311,23/12/2023 05:13:19,1703308399311,0,23/12/2023 05:13:19,155541,10,task-ppjy,,33849061,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,36,passages,Sentences,3emlxf,1,response,,2892.5649999523303,2883.8970000000263,2892.5649999523303,2892.5649999523303,2883.8970000000263,2892.5649999523303,1,2892.5649999523303,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,35,Elizabeth drooped and grieved a little and Robert shielded her from ordinary visitors.,0,Easy,2,2,,,,,,,,,,,,
51,1703308401516,23/12/2023 05:13:21,1703308401516,0,23/12/2023 05:13:21,155541,10,task-ppjy,,33849061,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,37,passages,Sentences,3emlxf,1,response,,2213.3679999999877,2199.911999999982,2213.3679999999877,2213.3679999999877,2199.911999999982,2213.3679999999877,1,2213.3679999999877,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,36,She had a sudden and alarming attack of sickness but was not considered in any danger.,0,Easy,2,2,,,,,,,,,,,,
52,1703308404536,23/12/2023 05:13:24,1703308404536,0,23/12/2023 05:13:24,155541,10,task-ppjy,,33849061,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,38,passages,Sentences,3emlxf,1,response,,3033.2119999999995,3016.546000000002,3033.2119999999995,3033.2119999999995,3016.546000000002,3033.2119999999995,1,3033.2119999999995,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,37,"One night, soon after, she awoke from a troubled sleep, apparently with no idea that she was about to leave Robert.",0,Easy,2,2,,,,,,,,,,,,
53,1703308409761,23/12/2023 05:13:29,1703308409761,0,23/12/2023 05:13:29,155541,10,task-ppjy,,33849061,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,39,passages,Sentences,3emlxf,1,response,,5243.010000023845,5233.670000000013,5243.010000023845,5243.010000023845,5233.670000000013,5243.010000023845,1,5243.010000023845,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,38,"She spoke tenderly about her love for him. In his arms, her head drooped as though in a faint, but it was the end.",0,Easy,2,2,,,,,,,,,,,,
54,1703308413959,23/12/2023 05:13:33,1703308413959,0,23/12/2023 05:13:33,155541,10,task-ppjy,,33849061,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,40,passages,Sentences,3emlxf,1,response,,4206.739999999991,4199.831999999995,4206.739999999991,4206.739999999991,4199.831999999995,4206.739999999991,1,4206.739999999991,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,39,"Profound and lasting was Browning's grief. “Looking back,” he said, “I see that we have been all the time walking over a torrent on a straw.”",1,Easy,2,2,,,,,,,,,,,,
55,1703308415178,23/12/2023 05:13:35,1703308415178,0,23/12/2023 05:13:35,155541,10,task-ppjy,,33849061,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,7,probe,Thought probe,muxvwp,1,response,no,1226.6080000476795,1216.6179999999877,1226.6080000476795,1226.6080000476795,1216.6179999999877,1226.6080000476795,1,1226.6080000476795,0,0,,Click Response,response,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
56,1703308420208,23/12/2023 05:13:40,1703308420208,0,23/12/2023 05:13:40,155541,10,task-ppjy,,33849061,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,1,instr_comprehension,Comprehension instruction,ki2jxw,1,response,,5040.189999976166,5033.856,5040.189999976166,5040.189999976166,5033.856,5040.189999976166,1,5040.189999976166,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,,,,,,,,,,,,,,,,
57,1703308424127,23/12/2023 05:13:44,1703308424127,0,23/12/2023 05:13:44,155541,10,task-ppjy,,33849061,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,1,comprehension,Comprehension questions,ers3wv,1,response,b,3924.5340000238502,3916.5100000000093,3924.5340000238502,3924.5340000238502,3916.5100000000093,3924.5340000238502,1,3924.5340000238502,0,0,,Click Response,response B,3,object-67,comprehension,,,1,1,,,,,,Flush was the name of the Brownings’,b,cat,dog,canary,turtle,thrush,,,,,
58,1703308428228,23/12/2023 05:13:48,1703308428228,0,23/12/2023 05:13:48,155541,10,task-ppjy,,33849061,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,2,comprehension,Comprehension questions,ers3wv,1,response,a,4109.323999976157,4100.439000000013,4109.323999976157,4109.323999976157,4100.439000000013,4109.323999976157,1,4109.323999976157,0,0,,Click Response,response A,2,object-66,comprehension,,,1,2,,,,,,At night the Brownings often enjoyed,a,hot chestnuts,a tart with clotted cream,strawberries and cream,café au lait,cheese soufflé,,,,,
59,1703308432913,23/12/2023 05:13:52,1703308432913,0,23/12/2023 05:13:52,155541,10,task-ppjy,,33849061,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,3,comprehension,Comprehension questions,ers3wv,1,response,e,4694.384999976144,4683.145999999979,4694.384999976144,4694.384999976144,4683.145999999979,4694.384999976144,1,4694.384999976144,0,0,,Click Response,response E,6,object-70,comprehension,,,1,3,,,,,,The Brownings saw,e,Coleridge,Byron,Walt Whitman,Poe,Hawthorne,,,,,
60,1703308448378,23/12/2023 05:14:08,1703308448378,0,23/12/2023 05:14:08,155541,10,task-ppjy,,33849061,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,4,comprehension,Comprehension questions,ers3wv,1,response,c,15476.539000047691,15467.515000000014,15476.539000047691,15476.539000047691,15467.515000000014,15476.539000047691,1,15476.539000047691,0,0,,Click Response,response C,4,object-68,comprehension,,,1,4,,,,,,Browning wrote to Miss Barrett because she had,c,invited him to visit,written him for advice,praised his poetry,sent him one of her own poems,sent a friend to meet him,,,,,
61,1703308458963,23/12/2023 05:14:18,1703308458963,0,23/12/2023 05:14:18,155541,10,task-ppjy,,33849061,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,5,comprehension,Comprehension questions,ers3wv,1,response,b,10595.024000047677,10583.539000000019,10595.024000047677,10595.024000047677,10583.539000000019,10595.024000047677,1,10595.024000047677,0,0,,Click Response,response B,3,object-67,comprehension,,,1,5,,,,,,The authors of this passage placed most attention on the Brownings’,b,literary efforts,personal relationship,social contacts,problems,early meeting,,,,,
62,1703308463592,23/12/2023 05:14:23,1703308463592,0,23/12/2023 05:14:23,155541,10,task-ppjy,,33849061,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,6,comprehension,Comprehension questions,ers3wv,1,response,e,4640.284999999974,4633.1479999999865,4640.284999999974,4640.284999999974,4633.1479999999865,4640.284999999974,1,4640.284999999974,0,0,,Click Response,response E,6,object-70,comprehension,,,1,6,,,,,,What best describes the Brownings’ early days abroad?,e,Travel,Relaxation,Creative activity,Intellectual stimulation,Happiness,,,,,
63,1703308472845,23/12/2023 05:14:32,1703308472845,0,23/12/2023 05:14:32,155541,10,task-ppjy,,33849061,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,7,comprehension,Comprehension questions,ers3wv,1,response,b,9261.136999999988,9250.392999999982,9261.136999999988,9261.136999999988,9250.392999999982,9261.136999999988,1,9261.136999999988,0,0,,Click Response,response B,3,object-67,comprehension,,,1,7,,,,,,You would assume that Browning,b,found it easy to see Elizabeth,carefully avoided Mr. Barrett,begged Mr. Barrett’s consent to marry,understood Mr. Barrett,got Elizabeth to ask her father’s consent,,,,,
64,1703308482708,23/12/2023 05:14:42,1703308482708,0,23/12/2023 05:14:42,155541,10,task-ppjy,,33849061,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,8,comprehension,Comprehension questions,ers3wv,1,response,a,9874.043999952322,9866.948000000033,9874.043999952322,9874.043999952322,9866.948000000033,9874.043999952322,1,9874.043999952322,0,0,,Click Response,response A,2,object-66,comprehension,,,1,8,,,,,,"In the “torrent on a straw” quotation, the word straw probably refers to",a,the frailty of life,weakness of character,sorrow,happiness,the fleeting nature of fame,,,,,
65,1703308485602,23/12/2023 05:14:45,1703308485602,0,23/12/2023 05:14:45,155541,10,task-ppjy,,33849061,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,41,passages,Sentences,3emlxf,1,response,,2899.88400000002,2883.2179999999935,2899.88400000002,2899.88400000002,2883.2179999999935,2899.88400000002,1,2899.88400000002,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,0,Passage 2,0,Easy,2,2,,,,,,,,,,,,
66,1703308495300,23/12/2023 05:14:55,1703308495300,0,23/12/2023 05:14:55,155541,10,task-ppjy,,33849061,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,42,passages,Sentences,3emlxf,1,response,,9715.477999976138,9700.209999999963,9715.477999976138,9715.477999976138,9700.209999999963,9715.477999976138,1,9715.477999976138,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,1,The nucleus of an atom is held together by a kind of energy called atomic energy.,0,Easy,2,2,,,,,,,,,,,,
67,1703308497521,23/12/2023 05:14:57,1703308497521,0,23/12/2023 05:14:57,155541,10,task-ppjy,,33849061,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,43,passages,Sentences,3emlxf,1,response,,2233.8820000000414,2217.216000000015,2233.8820000000414,2233.8820000000414,2217.216000000015,2233.8820000000414,1,2233.8820000000414,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,2,The sun’s energy comes from atomic reactions.,0,Easy,2,2,,,,,,,,,,,,
