Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,checkpoint-u6qh,checkpoint-wwj4,checkpoint-75d5,branch-2gum,branch-dg21,branch-5lq7,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: instruct_num,Spreadsheet: instruct_text,Spreadsheet: passage,Spreadsheet: line,Spreadsheet: line_text,Spreadsheet: probe,Spreadsheet: condition,Spreadsheet: condition_num,Spreadsheet: set,Spreadsheet: question_text,Spreadsheet: correct_response,Spreadsheet: response_a,Spreadsheet: response_b,Spreadsheet: response_c,Spreadsheet: response_d,Spreadsheet: response_e,Spreadsheet: ,Spreadsheet: __EMPTY,Spreadsheet: __EMPTY_1,Spreadsheet: __EMPTY_2,Manipulation: Spreadsheet
42,1737048388328,16/01/2025 17:26:28,1737048388328,0,16/01/2025 17:26:28,195194,10,task-wn3e,,42527331,BLIND,12408161,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 114.0.0.0,1920x1080,1879x936,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,5,probe,Thought probe,muxvwp,1,response,yes,1519.2000000000116,1514.9000000000233,1519.2000000000116,1519.2000000000116,1514.9000000000233,1519.2000000000116,1,1519.2000000000116,0,0,,Click Response,response,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,
43,1737048393080,16/01/2025 17:26:33,1737048393080,0,16/01/2025 17:26:33,195194,10,task-wn3e,,42527331,BLIND,12408161,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 114.0.0.0,1920x1080,1879x936,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,25,passages,Sentences,3emlxf,1,response,space,4755.899999997753,4752.599999999977,4755.899999997753,4755.899999997753,4752.599999999977,4755.899999997753,1,4755.899999997753,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,11,"But still, public enthusiasm for Martian exploration wilted.",1,Easy,2,1,,,,,,,,,,,,
44,1737048394432,16/01/2025 17:26:34,1737048394432,0,16/01/2025 17:26:34,195194,10,task-wn3e,,42527331,BLIND,12408161,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 114.0.0.0,1920x1080,1879x936,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,6,probe,Thought probe,muxvwp,1,response,no,1355.3999999992666,1354.9000000000233,1355.3999999992666,1355.3999999992666,1354.9000000000233,1355.3999999992666,1,1355.3999999992666,0,0,,Click Response,response,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
45,1737048402768,16/01/2025 17:26:42,1737048402768,0,16/01/2025 17:26:42,195194,10,task-wn3e,,42527331,BLIND,12408161,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 114.0.0.0,1920x1080,1879x936,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,26,passages,Sentences,3emlxf,1,response,space,8336.199999998498,8331,8336.199999998498,8336.199999998498,8331,8336.199999998498,1,8336.199999998498,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,12,Few people seemed to care about life on Mars by the time Viking I landed on the Plain of Chrise in August.,0,Easy,2,1,,,,,,,,,,,,
46,1737048416279,16/01/2025 17:26:56,1737048416279,0,16/01/2025 17:26:56,195194,10,task-wn3e,,42527331,BLIND,12408161,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 114.0.0.0,1920x1080,1879x936,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,27,passages,Sentences,3emlxf,1,response,space,13517.399999997753,13514.5,13517.399999997753,13517.399999997753,13514.5,13517.399999997753,1,13517.399999997753,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,13,"One Viking scientist, J. Richard Keefe, said that he was “disgusted” at the “blasé...apathetic” public response and the skimpy television coverage of one of the most magnificent scientific and technical accomplishments in human history.",0,Easy,2,1,,,,,,,,,,,,
47,1737048418183,16/01/2025 17:26:58,1737048418183,0,16/01/2025 17:26:58,195194,10,task-wn3e,,42527331,BLIND,12408161,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 114.0.0.0,1920x1080,1879x936,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,2,instr_comprehension,Comprehension instruction,ki2jxw,1,response,space,1906.4999999992433,1903.7999999999884,1906.4999999992433,1906.4999999992433,1903.7999999999884,1906.4999999992433,1,1906.4999999992433,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,,,,,,,,,,,,,,,,
48,1737048422743,16/01/2025 17:27:02,1737048422743,0,16/01/2025 17:27:02,195194,10,task-wn3e,,42527331,BLIND,12408161,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 114.0.0.0,1920x1080,1879x936,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,5,comprehension,Comprehension questions,ers3wv,1,response,b,4563.199999999255,4558.099999999977,4563.199999999255,4563.199999999255,4558.099999999977,4563.199999999255,1,4563.199999999255,0,0,,Click Response,response B,3,object-67,comprehension,,,2,1,,,,,,One weather satellite was named,b,Latos,Tiros,Prometheus,Sonar,Satelos,,,,,
49,1737048424703,16/01/2025 17:27:04,1737048424703,0,16/01/2025 17:27:04,195194,10,task-wn3e,,42527331,BLIND,12408161,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 114.0.0.0,1920x1080,1879x936,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,6,comprehension,Comprehension questions,ers3wv,1,response,a,1964.9000000000233,1959.4000000000233,1964.9000000000233,1964.9000000000233,1959.4000000000233,1964.9000000000233,1,1964.9000000000233,0,0,,Click Response,response A,2,object-66,comprehension,,,2,2,,,,,,One of the Mariners photographed how much of the surface of Mars?,a,One percent,Two percent,Three percent,Four percent,Five percent,,,,,
50,1737048432816,16/01/2025 17:27:12,1737048432816,0,16/01/2025 17:27:12,195194,10,task-wn3e,,42527331,BLIND,12408161,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 114.0.0.0,1920x1080,1879x936,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,7,comprehension,Comprehension questions,ers3wv,1,response,a,8117.800000000745,8115.700000000012,8117.800000000745,8117.800000000745,8115.700000000012,8117.800000000745,1,8117.800000000745,0,0,,Click Response,response A,2,object-66,comprehension,,,2,3,,,,,,Interest in Mars diminished largely because,a,no Martians were found,the TV coverage was poor,the photos were all black and white,nothing was brought back to earth,the media did not appreciate the accomplishment,,,,,
51,1737048443767,16/01/2025 17:27:23,1737048443767,0,16/01/2025 17:27:23,195194,10,task-wn3e,,42527331,BLIND,12408161,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 114.0.0.0,1920x1080,1879x936,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,8,comprehension,Comprehension questions,ers3wv,1,response,d,10953.600000000733,10950.5,10953.600000000733,10953.600000000733,10950.5,10953.600000000733,1,10953.600000000733,0,0,,Click Response,response D,5,object-69,comprehension,,,2,4,,,,,,Mention of the flat world was used to point out,d,the flatness of Mars,the lack of canals,the lack of seas,the lack of Martians,the lack of mountains,,,,,
52,1737048447231,16/01/2025 17:27:27,1737048447231,0,16/01/2025 17:27:27,195194,10,task-wn3e,,42527331,BLIND,12408161,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 114.0.0.0,1920x1080,1879x936,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,28,passages,Sentences,3emlxf,1,response,space,3466.7999999999884,3460.2000000000116,3466.7999999999884,3466.7999999999884,3460.2000000000116,3466.7999999999884,1,3466.7999999999884,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,0,Passage 3,0,Easy,2,1,,,,,,,,,,,,
53,1737048448934,16/01/2025 17:27:28,1737048448934,0,16/01/2025 17:27:28,195194,10,task-wn3e,,42527331,BLIND,12408161,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 114.0.0.0,1920x1080,1879x936,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,29,passages,Sentences,3emlxf,1,response,space,1710.1999999977415,1709.2999999999884,1710.1999999977415,1710.1999999977415,1709.2999999999884,1710.1999999977415,1,1710.1999999977415,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,1,Local governments were our first governments.,1,Easy,2,1,,,,,,,,,,,,
54,1737048450095,16/01/2025 17:27:30,1737048450095,0,16/01/2025 17:27:30,195194,10,task-wn3e,,42527331,BLIND,12408161,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 114.0.0.0,1920x1080,1879x936,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,7,probe,Thought probe,muxvwp,1,response,no,1161.1999999984982,1154.0999999999767,1161.1999999984982,1161.1999999984982,1154.0999999999767,1161.1999999984982,1,1161.1999999984982,0,0,,Click Response,response,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
55,1737048457175,16/01/2025 17:27:37,1737048457175,0,16/01/2025 17:27:37,195194,10,task-wn3e,,42527331,BLIND,12408161,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 114.0.0.0,1920x1080,1879x936,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,30,passages,Sentences,3emlxf,1,response,space,7087.0999999985215,7086.700000000012,7087.0999999985215,7087.0999999985215,7086.700000000012,7087.0999999985215,1,7087.0999999985215,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,2,A local government was established when the oldest men in a primitive tribe formed a council and the tribe chose a chief.,0,Easy,2,1,,,,,,,,,,,,
56,1737048459407,16/01/2025 17:27:39,1737048459407,0,16/01/2025 17:27:39,195194,10,task-wn3e,,42527331,BLIND,12408161,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 114.0.0.0,1920x1080,1879x936,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,31,passages,Sentences,3emlxf,1,response,space,2232.5,2230.2999999999884,2232.5,2232.5,2230.2999999999884,2232.5,1,2232.5,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,3,"The tribe was seeking a better, safer life.",0,Easy,2,1,,,,,,,,,,,,
57,1737048465414,16/01/2025 17:27:45,1737048465414,0,16/01/2025 17:27:45,195194,10,task-wn3e,,42527331,BLIND,12408161,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 114.0.0.0,1920x1080,1879x936,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,32,passages,Sentences,3emlxf,1,response,space,6009.700000000012,6003.600000000035,6009.700000000012,6009.700000000012,6003.600000000035,6009.700000000012,1,6009.700000000012,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,4,"In the same way, the first English settlers soon realized that they needed rules and leaders after they landed at Jamestown, Virginia in 1607. ",0,Easy,2,1,,,,,,,,,,,,
58,1737048467527,16/01/2025 17:27:47,1737048467527,0,16/01/2025 17:27:47,195194,10,task-wn3e,,42527331,BLIND,12408161,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 114.0.0.0,1920x1080,1879x936,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,33,passages,Sentences,3emlxf,1,response,space,2118.400000000722,2112.0999999999767,2118.400000000722,2118.400000000722,2112.0999999999767,2118.400000000722,1,2118.400000000722,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,5,"At first, the settlers had to look out for themselves. ",0,Easy,2,1,,,,,,,,,,,,
59,1737048469830,16/01/2025 17:27:49,1737048469830,0,16/01/2025 17:27:49,195194,10,task-wn3e,,42527331,BLIND,12408161,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 114.0.0.0,1920x1080,1879x936,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,34,passages,Sentences,3emlxf,1,response,space,2310.099999997765,2306.7999999999884,2310.099999997765,2310.099999997765,2306.7999999999884,2310.099999997765,1,2310.099999997765,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,6,"They searched for gold, and had to find their own food and provide their own shelter.",0,Easy,2,1,,,,,,,,,,,,
60,1737048473806,16/01/2025 17:27:53,1737048473806,0,16/01/2025 17:27:53,195194,10,task-wn3e,,42527331,BLIND,12408161,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 114.0.0.0,1920x1080,1879x936,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,35,passages,Sentences,3emlxf,1,response,space,3979.0000000007567,3974.5,3979.0000000007567,3979.0000000007567,3974.5,3979.0000000007567,1,3979.0000000007567,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,7,"As food supplies began to run low, and as the colonists faced hunger and disease, they saw that they needed to work together if the colony was to survive.",1,Easy,2,1,,,,,,,,,,,,
61,1737048475806,16/01/2025 17:27:55,1737048475806,0,16/01/2025 17:27:55,195194,10,task-wn3e,,42527331,BLIND,12408161,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 114.0.0.0,1920x1080,1879x936,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,8,probe,Thought probe,muxvwp,1,response,no,2004.8999999992666,2001.100000000035,2004.8999999992666,2004.8999999992666,2001.100000000035,2004.8999999992666,1,2004.8999999992666,0,0,,Click Response,response,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
62,1737048479911,16/01/2025 17:27:59,1737048479911,0,16/01/2025 17:27:59,195194,10,task-wn3e,,42527331,BLIND,12408161,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 114.0.0.0,1920x1080,1879x936,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,36,passages,Sentences,3emlxf,1,response,space,4107.6999999977415,4106.399999999965,4107.6999999977415,4107.6999999977415,4106.399999999965,4107.6999999977415,1,4107.6999999977415,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,8,"So, they needed to work together if the colony was to survive.",0,Easy,2,1,,,,,,,,,,,,
63,1737048481750,16/01/2025 17:28:01,1737048481750,0,16/01/2025 17:28:01,195194,10,task-wn3e,,42527331,BLIND,12408161,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 114.0.0.0,1920x1080,1879x936,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,37,passages,Sentences,3emlxf,1,response,space,1840.8999999992666,1834.2999999999884,1840.8999999992666,1840.8999999992666,1834.2999999999884,1840.8999999992666,1,1840.8999999992666,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,9,The colonists formed a council to make laws for the colony.,0,Easy,2,1,,,,,,,,,,,,
64,1737048483694,16/01/2025 17:28:03,1737048483694,0,16/01/2025 17:28:03,195194,10,task-wn3e,,42527331,BLIND,12408161,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 114.0.0.0,1920x1080,1879x936,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,38,passages,Sentences,3emlxf,1,response,space,1950.5999999992782,1945.600000000035,1950.5999999992782,1950.5999999992782,1945.600000000035,1950.5999999992782,1,1950.5999999992782,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,10,They chose Captain John Smith as president of the council. ,0,Easy,2,1,,,,,,,,,,,,
65,1737048486095,16/01/2025 17:28:06,1737048486095,0,16/01/2025 17:28:06,195194,10,task-wn3e,,42527331,BLIND,12408161,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 114.0.0.0,1920x1080,1879x936,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,39,passages,Sentences,3emlxf,1,response,space,2405.2999999999884,2404.0999999999767,2405.2999999999884,2405.2999999999884,2404.0999999999767,2405.2999999999884,1,2405.2999999999884,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,11,His job was to see that the laws were carried out. ,0,Easy,2,1,,,,,,,,,,,,
66,1737048489927,16/01/2025 17:28:09,1737048489927,0,16/01/2025 17:28:09,195194,10,task-wn3e,,42527331,BLIND,12408161,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 114.0.0.0,1920x1080,1879x936,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,40,passages,Sentences,3emlxf,1,response,space,3833.2999999977765,3828.600000000035,3833.2999999977765,3833.2999999977765,3828.600000000035,3833.2999999977765,1,3833.2999999977765,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,12,This government at Jamestown was the first local government in America.,1,Easy,2,1,,,,,,,,,,,,
67,1737048491703,16/01/2025 17:28:11,1737048491703,0,16/01/2025 17:28:11,195194,10,task-wn3e,,42527331,BLIND,12408161,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 114.0.0.0,1920x1080,1879x936,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,9,probe,Thought probe,muxvwp,1,response,yes,1780.5999999999767,1778.6999999999534,1780.5999999999767,1780.5999999999767,1778.6999999999534,1780.5999999999767,1,1780.5999999999767,0,0,,Click Response,response,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,
68,1737048495774,16/01/2025 17:28:15,1737048495774,0,16/01/2025 17:28:15,195194,10,task-wn3e,,42527331,BLIND,12408161,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 114.0.0.0,1920x1080,1879x936,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,41,passages,Sentences,3emlxf,1,response,space,4073.4000000000233,4071.7000000000116,4073.4000000000233,4073.4000000000233,4071.7000000000116,4073.4000000000233,1,4073.4000000000233,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,13,"Today, local government is still the first and most important one in our lives. ",0,Easy,2,1,,,,,,,,,,,,
69,1737048501407,16/01/2025 17:28:21,1737048501407,0,16/01/2025 17:28:21,195194,10,task-wn3e,,42527331,BLIND,12408161,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 114.0.0.0,1920x1080,1879x936,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,42,passages,Sentences,3emlxf,1,response,space,5634.2999999977765,5628.100000000035,5634.2999999977765,5634.2999999977765,5628.100000000035,5634.2999999977765,1,5634.2999999977765,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,14,"It protects our lives, our safety, and our homes, and it helps to keep our environment clean.",1,Easy,2,1,,,,,,,,,,,,
70,1737048502886,16/01/2025 17:28:22,1737048502886,0,16/01/2025 17:28:22,195194,10,task-wn3e,,42527331,BLIND,12408161,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 114.0.0.0,1920x1080,1879x936,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,10,probe,Thought probe,muxvwp,1,response,no,1485.6999999977415,1480,1485.6999999977415,1485.6999999977415,1480,1485.6999999977415,1,1485.6999999977415,0,0,,Click Response,response,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
71,1737048505622,16/01/2025 17:28:25,1737048505622,0,16/01/2025 17:28:25,195194,10,task-wn3e,,42527331,BLIND,12408161,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 114.0.0.0,1920x1080,1879x936,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,43,passages,Sentences,3emlxf,1,response,space,2741.4999999984866,2737.5999999999767,2741.4999999984866,2741.4999999984866,2737.5999999999767,2741.4999999984866,1,2741.4999999984866,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,15,"Local government provides us with schools, libraries, and other important services.",0,Easy,2,1,,,,,,,,,,,,
72,1737048507270,16/01/2025 17:28:27,1737048507270,0,16/01/2025 17:28:27,195194,10,task-wn3e,,42527331,BLIND,12408161,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 114.0.0.0,1920x1080,1879x936,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,3,instr_comprehension,Comprehension instruction,ki2jxw,1,response,space,1652,1646.7999999999884,1652,1652,1646.7999999999884,1652,1,1652,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,,,,,,,,,,,,,,,,
